"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","East Germany","1.86","2","1125","1","1","2","3","4","1.82","1.9","1","4","2","2"
"2003","college entrance qualification","West Germany","1.88","2","4306","1","1","2","3","4","1.86","1.9","1","4","2","2"
"2003","lower secondary degree","East Germany","1.57","1","1552","1","1","2","3","4","1.53","1.61","1","4","1","1"
"2003","lower secondary degree","West Germany","1.61","1","6356","1","1","2","2","4","1.59","1.63","1","4","1","2"
"2003","no degree/no degree yet","East Germany","1.59","1","183","1","1","2","3","3","1.49","1.69","1","4","1","2"
"2003","no degree/no degree yet","West Germany","1.71","2","707","1","1","2","3","4","1.66","1.76","1","4","2","2"
"2003","Other degree","East Germany","1.36","1","46","1","1","2","2","3","1.18","1.54","1","3","1","2"
"2003","Other degree","West Germany","1.6","1","1189","1","1","2","3","4","1.56","1.64","1","4","1","2"
"2003","secondary school degree","East Germany","1.61","2","2393","1","1","2","2","4","1.58","1.64","1","4","1","2"
"2003","secondary school degree","West Germany","1.69","2","4061","1","1","2","3","4","1.67","1.71","1","4","2","2"
"2004","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2004","Other degree","East Germany","","","","","","","","","","","","","",""
"2004","Other degree","West Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
