"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","general elemantary","1.66","2","661","1","1","2","3","4","1.61","1.71","1","4","1","2"
"2003","direct migration background","higher education","1.79","2","370","1","1","2","3","4","1.71","1.87","1","4","2","2"
"2003","direct migration background","higher vocational","1.7","2","143","1","1","2","3","4","1.58","1.82","1","4","1","2"
"2003","direct migration background","in school","1.78","2","50","1","1","2","2","3","1.61","1.95","1","3","1","2"
"2003","direct migration background","inadequately","1.6","1","165","1","1","2","3","4","1.49","1.71","1","4","1","2"
"2003","direct migration background","middle vocational","1.56","1","968","1","1","2","2","4","1.52","1.6","1","4","1","1"
"2003","direct migration background","vocational + Abi","1.67","2","230","1","1","2","3","4","1.57","1.77","1","4","1","2"
"2003","indirect migration background","general elemantary","1.79","2","189","1","1","2","3","4","1.69","1.89","1","4","1","2"
"2003","indirect migration background","higher education","2.07","2","64","1","2","2","3","4","1.88","2.26","1","4","2","2"
"2003","indirect migration background","higher vocational","2.2","2","38","1","1","3","4","4","1.92","2.48","1","4","1","2"
"2003","indirect migration background","in school","1.83","2","71","1","1","3","3","3","1.65","2.01","1","3","1","2"
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","1.6","2","329","1","1","2","2","3","1.53","1.67","1","4","2","2"
"2003","indirect migration background","vocational + Abi","1.77","2","43","1","1","2","3","4","1.51","2.03","1","4","1","2"
"2003","no migration background","general elemantary","1.56","1","1901","1","1","2","2","4","1.53","1.59","1","4","1","1"
"2003","no migration background","higher education","1.86","2","3922","1","1","2","3","4","1.84","1.88","1","4","2","2"
"2003","no migration background","higher vocational","1.69","2","1506","1","1","2","3","4","1.65","1.73","1","4","2","2"
"2003","no migration background","in school","1.79","2","493","1","1","2","3","4","1.73","1.85","1","4","2","2"
"2003","no migration background","inadequately","1.42","1","87","1","1","2","2","3","1.28","1.56","1","4","1","1"
"2003","no migration background","middle vocational","1.65","2","9830","1","1","2","3","4","1.64","1.66","1","4","2","2"
"2003","no migration background","vocational + Abi","1.78","2","887","1","1","2","3","4","1.73","1.83","1","4","2","2"
"2004","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2004","direct migration background","higher education","","","","","","","","","","","","","",""
"2004","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2004","direct migration background","in school","","","","","","","","","","","","","",""
"2004","direct migration background","inadequately","","","","","","","","","","","","","",""
"2004","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2004","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2004","indirect migration background","higher education","","","","","","","","","","","","","",""
"2004","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","in school","","","","","","","","","","","","","",""
"2004","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
