"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Female","1.68","2","1388","1","1","2","3","3","1.64","1.72","1","4","2","2"
"2003","Baden-W?rttemberg","Male","1.72","2","1304","1","1","2","3","4","1.68","1.76","1","4","2","2"
"2003","Bavaria","Female","1.72","2","1654","1","1","2","2","4","1.69","1.75","1","4","2","2"
"2003","Bavaria","Male","1.71","2","1477","1","1","2","2","4","1.68","1.74","1","4","2","2"
"2003","Berlin","Female","1.72","2","418","1","1","2","3","4","1.65","1.79","1","4","2","2"
"2003","Berlin","Male","1.81","2","413","1","1","2","3","4","1.73","1.89","1","4","2","2"
"2003","Brandenburg","Female","1.6","1","490","1","1","2","2","3","1.54","1.66","1","4","1","2"
"2003","Brandenburg","Male","1.68","2","456","1","1","2","2","4","1.62","1.74","1","4","2","2"
"2003","Bremen","Female","1.65","1","93","1","1","2","3","4","1.48","1.82","1","4","1","2"
"2003","Bremen","Male","1.61","1","79","1","1","2","3","4","1.43","1.79","1","4","1","2"
"2003","Hamburg","Female","1.65","1.85","162","1","1","2","2","4","1.54","1.76","1","4","2","2"
"2003","Hamburg","Male","1.71","2","136","1","1","2","3","4","1.58","1.84","1","4","2","2"
"2003","Hesse","Female","1.69","2","769","1","1","2","3","4","1.64","1.74","1","4","2","2"
"2003","Hesse","Male","1.72","2","731","1","1","2","3","4","1.67","1.77","1","4","2","2"
"2003","Lower Saxony","Female","1.66","2","984","1","1","2","3","4","1.62","1.7","1","4","1","2"
"2003","Lower Saxony","Male","1.73","2","923","1","1","2","3","4","1.68","1.78","1","4","2","2"
"2003","Mecklenburg-Western Pomerania","Female","1.46","1","284","1","1","2","2","4","1.37","1.55","1","4","1","1"
"2003","Mecklenburg-Western Pomerania","Male","1.62","1","243","1","1","2","3","4","1.52","1.72","1","4","1","2"
"2003","North Rhine-Westphalia","Female","1.6","1","2398","1","1","2","2","4","1.57","1.63","1","4","1","2"
"2003","North Rhine-Westphalia","Male","1.69","2","2261","1","1","2","3","4","1.66","1.72","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","Female","1.6","1","713","1","1","2","3","4","1.54","1.66","1","4","1","2"
"2003","Rhineland-Palatinate,Saarland","Male","1.67","2","637","1","1","2","3","4","1.61","1.73","1","4","1","2"
"2003","Saxony","Female","1.62","2","820","1","1","2","2","4","1.57","1.67","1","4","1","2"
"2003","Saxony","Male","1.71","2","796","1","1","2","3","4","1.66","1.76","1","4","2","2"
"2003","Saxony-Anhalt","Female","1.54","1","499","1","1","2","2","4","1.48","1.6","1","4","1","2"
"2003","Saxony-Anhalt","Male","1.56","1","438","1","1","2","3","3","1.5","1.62","1","4","1","2"
"2003","Schleswig-Holstein","Female","1.82","2","348","1","1","2","3","4","1.74","1.9","1","4","2","2"
"2003","Schleswig-Holstein","Male","1.84","2","318","1","1","2","3","4","1.76","1.92","1","4","2","2"
"2003","Thuringia","Female","1.74","2","489","1","1","2","3","4","1.67","1.81","1","4","1","2"
"2003","Thuringia","Male","1.68","2","466","1","1","2","3","4","1.61","1.75","1","4","1","2"
"2004","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2004","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2004","Bavaria","Female","","","","","","","","","","","","","",""
"2004","Bavaria","Male","","","","","","","","","","","","","",""
"2004","Berlin","Female","","","","","","","","","","","","","",""
"2004","Berlin","Male","","","","","","","","","","","","","",""
"2004","Brandenburg","Female","","","","","","","","","","","","","",""
"2004","Brandenburg","Male","","","","","","","","","","","","","",""
"2004","Bremen","Female","","","","","","","","","","","","","",""
"2004","Bremen","Male","","","","","","","","","","","","","",""
"2004","Hamburg","Female","","","","","","","","","","","","","",""
"2004","Hamburg","Male","","","","","","","","","","","","","",""
"2004","Hesse","Female","","","","","","","","","","","","","",""
"2004","Hesse","Male","","","","","","","","","","","","","",""
"2004","Lower Saxony","Female","","","","","","","","","","","","","",""
"2004","Lower Saxony","Male","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"2004","Saxony","Female","","","","","","","","","","","","","",""
"2004","Saxony","Male","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"2004","Thuringia","Female","","","","","","","","","","","","","",""
"2004","Thuringia","Male","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2005","Bavaria","Female","","","","","","","","","","","","","",""
"2005","Bavaria","Male","","","","","","","","","","","","","",""
"2005","Berlin","Female","","","","","","","","","","","","","",""
"2005","Berlin","Male","","","","","","","","","","","","","",""
"2005","Brandenburg","Female","","","","","","","","","","","","","",""
