"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Rural Area","1.66","2","458","1","1","2","2","4","1.6","1.72","1","4","1","2"
"2003","direct migration background","Urban Area","1.64","2","2162","1","1","2","3","4","1.61","1.67","1","4","1","2"
"2003","indirect migration background","Rural Area","1.64","2","100","1","1","2","2","3","1.51","1.77","1","4","1","2"
"2003","indirect migration background","Urban Area","1.75","2","679","1","1","2","3","4","1.69","1.81","1","4","2","2"
"2003","no migration background","Rural Area","1.66","2","6762","1","1","2","3","4","1.64","1.68","1","4","2","2"
"2003","no migration background","Urban Area","1.7","2","12026","1","1","2","3","4","1.69","1.71","1","4","2","2"
"2004","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2004","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2004","no migration background","Rural Area","","","","","","","","","","","","","",""
"2004","no migration background","Urban Area","","","","","","","","","","","","","",""
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","1.63","2","345","1","1","2","3","3","1.55","1.71","1","4","1","2"
"2008","direct migration background","Urban Area","1.63","2","1558","1","1","2","3","4","1.59","1.67","1","4","1","2"
"2008","indirect migration background","Rural Area","1.72","2","112","1","1","2","2","3","1.6","1.84","1","4","2","2"
"2008","indirect migration background","Urban Area","1.63","1.58","659","1","1","2","3","4","1.58","1.68","1","4","1","2"
"2008","no migration background","Rural Area","1.69","2","6094","1","1","2","3","4","1.67","1.71","1","4","2","2"
"2008","no migration background","Urban Area","1.73","2","10593","1","1","2","3","4","1.72","1.74","1","4","2","2"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
