"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","direct migration background","1.89","2","291","1","1","2","3","4","1.8","1.98","1","4","2","2"
"2003","college entrance qualification","indirect migration background","1.89","2","188","1","1","2","3","4","1.78","2","1","4","2","2"
"2003","college entrance qualification","no migration background","1.88","2","4952","1","1","2","3","4","1.86","1.9","1","4","2","2"
"2003","lower secondary degree","direct migration background","1.62","2","685","1","1","2","2","4","1.57","1.67","1","4","1","2"
"2003","lower secondary degree","indirect migration background","1.62","1","250","1","1","2","3","4","1.54","1.7","1","4","1","2"
"2003","lower secondary degree","no migration background","1.6","1","6973","1","1","2","2","4","1.58","1.62","1","4","1","2"
"2003","no degree/no degree yet","direct migration background","1.63","2","230","1","1","2","2","3","1.54","1.72","1","4","1","2"
"2003","no degree/no degree yet","indirect migration background","1.84","2","79","1","1","3","3","4","1.67","2.01","1","4","1","2"
"2003","no degree/no degree yet","no migration background","1.7","2","581","1","1","2","3","3","1.64","1.76","1","4","2","2"
"2003","Other degree","direct migration background","1.6","1","1114","1","1","2","3","4","1.56","1.64","1","4","1","2"
"2003","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2003","Other degree","no migration background","1.45","1","105","1","1","2","2","3","1.31","1.59","1","4","1","2"
"2003","secondary school degree","direct migration background","1.56","1","258","1","1","2","2","3","1.47","1.65","1","4","1","2"
"2003","secondary school degree","indirect migration background","1.81","2","209","1","1","2","3","4","1.72","1.9","1","4","2","2"
"2003","secondary school degree","no migration background","1.66","2","5987","1","1","2","3","4","1.64","1.68","1","4","2","2"
"2004","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2004","Other degree","direct migration background","","","","","","","","","","","","","",""
"2004","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2004","Other degree","no migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","no migration background","","","","","","","","","","","","","",""
