"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","direct migration background","1.59","1","590","1","1","2","2","3","1.53","1.65","1","4","1","2"
"2003","Baden-Württemberg","indirect migration background","1.61","1","196","1","1","2","3","4","1.5","1.72","1","4","1","2"
"2003","Baden-Württemberg","no migration background","1.74","2","1906","1","1","2","3","4","1.71","1.77","1","4","2","2"
"2003","Bavaria","direct migration background","1.8","2","396","1","1","2","3","4","1.73","1.87","1","4","2","2"
"2003","Bavaria","indirect migration background","1.85","2","122","1","1","2","3","4","1.73","1.97","1","4","2","2"
"2003","Bavaria","no migration background","1.69","2","2613","1","1","2","2","4","1.66","1.72","1","4","2","2"
"2003","Berlin","direct migration background","1.65","1.57","69","1","1","2","3","4","1.47","1.83","1","4","1","2"
"2003","Berlin","indirect migration background","1.79","2","36","1","1","2","3","3","1.59","1.99","1","3","1","2"
"2003","Berlin","no migration background","1.78","2","726","1","1","2","3","4","1.72","1.84","1","4","2","2"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","1.63","2","929","1","1","2","2","4","1.59","1.67","1","4","1","2"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","1.62","1","145","1","1","2","3","4","1.48","1.76","1","4","1","2"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","1.67","2","267","1","1","2","3","4","1.58","1.76","1","4","2","2"
"2003","Hesse","direct migration background","1.6","1","249","1","1","2","2","4","1.51","1.69","1","4","1","2"
"2003","Hesse","indirect migration background","2.12","2","67","1","1","3","3","4","1.91","2.33","1","4","2","2"
"2003","Hesse","no migration background","1.7","2","1184","1","1","2","3","4","1.66","1.74","1","4","2","2"
"2003","Lower Saxony","direct migration background","1.71","2","206","1","1","2","3","3","1.62","1.8","1","4","1","2"
"2003","Lower Saxony","indirect migration background","1.6","2","47","1","1","2","2","3","1.39","1.81","1","4","1","2"
"2003","Lower Saxony","no migration background","1.69","2","1654","1","1","2","3","4","1.66","1.72","1","4","2","2"
"2003","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","no migration background","1.54","1","509","1","1","2","3","4","1.47","1.61","1","4","1","2"
"2003","North Rhine-Westphalia","direct migration background","1.61","1","708","1","1","2","3","4","1.56","1.66","1","4","1","1"
"2003","North Rhine-Westphalia","indirect migration background","1.71","2","224","1","1","2","3","4","1.62","1.8","1","4","1","2"
"2003","North Rhine-Westphalia","no migration background","1.65","2","3727","1","1","2","3","4","1.63","1.67","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","direct migration background","1.4","1","191","1","1","2","2","3","1.31","1.49","1","3","1","1"
"2003","Rhineland-Palatinate,Saarland","indirect migration background","1.46","1","42","1","1","2","2","4","1.22","1.7","1","4","1","2"
"2003","Rhineland-Palatinate,Saarland","no migration background","1.68","2","1117","1","1","2","3","4","1.63","1.73","1","4","1","2"
"2003","Saxony","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony","no migration background","1.66","2","1581","1","1","2","2","4","1.63","1.69","1","4","2","2"
"2003","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","no migration background","1.54","1","905","1","1","2","2","3","1.5","1.58","1","4","1","1"
"2003","Schleswig-Holstein","direct migration background","2.05","2","65","1","1","3","3","4","1.85","2.25","1","4","2","2"
"2003","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","no migration background","1.8","2","591","1","1","2","3","4","1.74","1.86","1","4","2","2"
"2003","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2003","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2003","Thuringia","no migration background","1.72","2","934","1","1","2","3","4","1.67","1.77","1","4","1","2"
"2004","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"2004","Bavaria","direct migration background","","","","","","","","","","","","","",""
"2004","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"2004","Bavaria","no migration background","","","","","","","","","","","","","",""
"2004","Berlin","direct migration background","","","","","","","","","","","","","",""
