"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","1.64","2","2620","1","1","2","3","4","1.61","1.67","1","4","1","2"
"2003","indirect migration background","1.74","2","779","1","1","2","3","4","1.69","1.79","1","4","2","2"
"2003","no migration background","1.68","2","18788","1","1","2","3","4","1.67","1.69","1","4","2","2"
"2004","direct migration background","","","","","","","","","","","","","",""
"2004","indirect migration background","","","","","","","","","","","","","",""
"2004","no migration background","","","","","","","","","","","","","",""
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","1.63","2","1903","1","1","2","3","4","1.6","1.66","1","4","1","2"
"2008","indirect migration background","1.65","2","771","1","1","2","3","4","1.6","1.7","1","4","2","2"
"2008","no migration background","1.72","2","16687","1","1","2","3","4","1.71","1.73","1","4","2","2"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","","","","","","","","","","","","","",""
"2012","indirect migration background","","","","","","","","","","","","","",""
"2012","no migration background","","","","","","","","","","","","","",""
"2013","direct migration background","1.71","2","2640","1","1","2","3","4","1.68","1.74","1","4","2","2"
"2013","indirect migration background","1.77","2","1184","1","1","2","3","4","1.73","1.81","1","4","2","2"
"2013","no migration background","1.71","2","21684","1","1","2","3","4","1.7","1.72","1","4","2","2"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","","","","","","","","","","","","","",""
"2017","indirect migration background","","","","","","","","","","","","","",""
"2017","no migration background","","","","","","","","","","","","","",""
"2018","direct migration background","1.68","2","8225","1","1","2","3","4","1.66","1.7","1","4","1","1"
"2018","indirect migration background","1.74","2","1695","1","1","2","3","4","1.7","1.78","1","4","2","2"
"2018","no migration background","1.78","2","19566","1","1","2","3","4","1.77","1.79","1","4","2","2"
