"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","(0) in school","1.78","2","50","1","1","2","2","3","1.61","1.95","1","3","1","2"
"2003","direct migration background","(1a) inadequately completed","1.58","1","179","1","1","2","2","3","1.48","1.68","1","4","1","2"
"2003","direct migration background","(1b) general elementary school","1.67","2","610","1","1","2","3","4","1.62","1.72","1","4","1","2"
"2003","direct migration background","(1c) basic vocational qualification","1.56","1","748","1","1","2","2","4","1.51","1.61","1","4","1","1"
"2003","direct migration background","(2a) intermediate vocational","1.58","1","156","1","1","2","2","3","1.47","1.69","1","4","1","2"
"2003","direct migration background","(2b) intermediate general qualification","1.48","1","53","1","1","2","2","3","1.3","1.66","1","3","1","2"
"2003","direct migration background","(2c_gen) general maturity certificate","1.65","2","125","1","1","2","2","4","1.52","1.78","1","4","1","2"
"2003","direct migration background","(2c_voc) vocational maturity certificate","1.67","2","289","1","1","2","3","4","1.58","1.76","1","4","1","2"
"2003","direct migration background","(3a) lower tertiary education","1.73","2","85","1","1","2","3","4","1.56","1.9","1","4","2","2"
"2003","direct migration background","(3b) higher tertiary education","1.8","2","285","1","1","2","3","4","1.71","1.89","1","4","2","2"
"2003","indirect migration background","(0) in school","1.83","2","71","1","1","3","3","3","1.65","2.01","1","3","1","2"
"2003","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","indirect migration background","(1b) general elementary school","1.67","2","117","1","1","2","3","4","1.54","1.8","1","4","1","2"
"2003","indirect migration background","(1c) basic vocational qualification","1.57","1","137","1","1","2","3","3","1.46","1.68","1","4","1","2"
"2003","indirect migration background","(2a) intermediate vocational","1.73","2","132","1","1","2","3","4","1.62","1.84","1","4","2","2"
"2003","indirect migration background","(2b) intermediate general qualification","1.97","2","74","1","1","2","3","3","1.81","2.13","1","3","2","2"
"2003","indirect migration background","(2c_gen) general maturity certificate","1.71","2","84","1","1","2","2","4","1.54","1.88","1","4","2","2"
"2003","indirect migration background","(2c_voc) vocational maturity certificate","1.84","2","55","1","1","2","3","4","1.61","2.07","1","4","1","2"
"2003","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","indirect migration background","(3b) higher tertiary education","2.17","2","47","1","2","3","3","4","1.96","2.38","1","4","2","2"
"2003","no migration background","(0) in school","1.79","2","493","1","1","2","3","4","1.73","1.85","1","4","2","2"
"2003","no migration background","(1a) inadequately completed","1.45","1","87","1","1","2","2","3","1.32","1.58","1","3","1","2"
"2003","no migration background","(1b) general elementary school","1.54","1","1426","1","1","2","2","4","1.5","1.58","1","4","1","1"
"2003","no migration background","(1c) basic vocational qualification","1.62","1","5423","1","1","2","3","4","1.6","1.64","1","4","1","2"
"2003","no migration background","(2a) intermediate vocational","1.67","2","4868","1","1","2","3","4","1.65","1.69","1","4","2","2"
"2003","no migration background","(2b) intermediate general qualification","1.6","2","505","1","1","2","2","3","1.54","1.66","1","4","1","2"
