"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","(Married) couple without C.","1.72","2","3746","1","1","2","3","4","1.7","1.74","1","4","2","2"
"2003","Employed","1-pers.-HH","1.77","2","1523","1","1","2","3","4","1.73","1.81","1","4","2","2"
"2003","Employed","Couple + C. GT 16 ","1.73","2","2764","1","1","2","3","4","1.7","1.76","1","4","2","2"
"2003","Employed","Couple + C. LE 16","1.71","2","3573","1","1","2","3","4","1.69","1.73","1","4","2","2"
"2003","Employed","Couple + C. LE and GT 16","1.71","2","1334","1","1","2","3","4","1.67","1.75","1","4","2","2"
"2003","Employed","Single parent","1.64","2","730","1","1","2","3","4","1.59","1.69","1","4","2","2"
"2003","Not Employed","(Married) couple without C.","1.59","1","3558","1","1","2","2","4","1.57","1.61","1","4","1","1"
"2003","Not Employed","1-pers.-HH","1.63","1","1451","1","1","2","3","4","1.59","1.67","1","4","1","1"
"2003","Not Employed","Couple + C. GT 16 ","1.69","2","1174","1","1","2","3","4","1.65","1.73","1","4","2","2"
"2003","Not Employed","Couple + C. LE 16","1.63","2","806","1","1","2","2","3","1.58","1.68","1","4","2","2"
"2003","Not Employed","Couple + C. LE and GT 16","1.68","2","499","1","1","2","3","4","1.62","1.74","1","4","2","2"
"2003","Not Employed","Single parent","1.69","2","385","1","1","2","3","3","1.62","1.76","1","4","1","2"
"2004","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Employed","Single parent","","","","","","","","","","","","","",""
"2004","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Employed","Single parent","","","","","","","","","","","","","",""
"2005","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Employed","Single parent","","","","","","","","","","","","","",""
"2005","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Employed","Single parent","","","","","","","","","","","","","",""
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
