"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","East Germany","1.68","2","3226","1","1","2","3","4","1.66","1.7","1","4","2","2"
"2003","Employed","West Germany","1.73","2","10796","1","1","2","3","4","1.72","1.74","1","4","2","2"
"2003","Not Employed","East Germany","1.58","1","2132","1","1","2","3","4","1.55","1.61","1","4","1","1"
"2003","Not Employed","West Germany","1.63","2","6033","1","1","2","3","4","1.61","1.65","1","4","2","2"
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","1.69","2","2802","1","1","2","3","4","1.66","1.72","1","4","2","2"
"2008","Employed","West Germany","1.75","2","9092","1","1","2","3","4","1.74","1.76","1","4","2","2"
"2008","Not Employed","East Germany","1.63","1","1988","1","1","2","3","4","1.6","1.66","1","4","1","2"
"2008","Not Employed","West Germany","1.65","2","5479","1","1","2","3","4","1.63","1.67","1","4","2","2"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","1.72","2","3575","1","1","2","3","4","1.7","1.74","1","4","2","2"
"2013","Employed","West Germany","1.78","2","13154","1","1","2","3","4","1.77","1.79","1","4","2","2"
"2013","Not Employed","East Germany","1.54","1","2162","1","1","2","2","3","1.51","1.57","1","4","1","1"
"2013","Not Employed","West Germany","1.63","2","6617","1","1","2","3","4","1.61","1.65","1","4","2","2"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","1.74","2","3592","1","1","2","3","4","1.72","1.76","1","4","2","2"
"2018","Employed","West Germany","1.84","2","14353","1","1","2","3","4","1.83","1.85","1","4","2","2"
"2018","Not Employed","East Germany","1.59","1","2466","1","1","2","2","4","1.56","1.62","1","4","1","1"
"2018","Not Employed","West Germany","1.66","2","9075","1","1","2","3","4","1.64","1.68","1","4","1","1"
