"plh0195","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2003","16-34 y.","Not Employed","899","0.531707125071178","0.507317783058562","0.556096467083795","2"
"People are fair","2003","16-34 y.","Employed","2173","0.527605082512553","0.512454299108648","0.542755865916458","2"
"People are fair","2003","66 and older","Not Employed","2051","0.606895579290746","0.590506500969466","0.623284657612026","2"
"People are fair","2003","66 and older","Employed","123","0.586036350952324","0.518938857084155","0.653133844820494","2"
"People are fair","2003","35-65 y.","Not Employed","1389","0.449046770432306","0.431259828712819","0.466833712151792","2"
"People are fair","2003","35-65 y.","Employed","4886","0.487677724881042","0.477629548147596","0.497725901614487","2"
"People exploit","2003","16-34 y.","Not Employed","709","0.468292874928822","0.443903532916205","0.492682216941438","1"
"People exploit","2003","16-34 y.","Employed","1998","0.472394917487447","0.457244134083542","0.487545700891352","1"
"People exploit","2003","35-65 y.","Not Employed","1615","0.550953229567694","0.533166287848208","0.568740171287181","1"
"People exploit","2003","35-65 y.","Employed","4620","0.512322275118958","0.502274098385513","0.522370451852404","1"
"People exploit","2003","66 and older","Not Employed","1361","0.393104420709254","0.376715342387974","0.409493499030534","1"
"People exploit","2003","66 and older","Employed","84","0.413963649047676","0.346866155179506","0.481061142915846","1"
"People are fair","2004","16-34 y.","Not Employed","","","","","2"
"People are fair","2004","16-34 y.","Employed","","","","","2"
"People are fair","2004","66 and older","Not Employed","","","","","2"
"People are fair","2004","66 and older","Employed","","","","","2"
"People are fair","2004","35-65 y.","Not Employed","","","","","2"
"People are fair","2004","35-65 y.","Employed","","","","","2"
"People exploit","2004","16-34 y.","Not Employed","","","","","1"
"People exploit","2004","16-34 y.","Employed","","","","","1"
"People exploit","2004","35-65 y.","Not Employed","","","","","1"
"People exploit","2004","35-65 y.","Employed","","","","","1"
"People exploit","2004","66 and older","Not Employed","","","","","1"
"People exploit","2004","66 and older","Employed","","","","","1"
"People are fair","2005","16-34 y.","Not Employed","","","","","2"
"People are fair","2005","16-34 y.","Employed","","","","","2"
"People are fair","2005","66 and older","Not Employed","","","","","2"
"People are fair","2005","66 and older","Employed","","","","","2"
"People are fair","2005","35-65 y.","Not Employed","","","","","2"
"People are fair","2005","35-65 y.","Employed","","","","","2"
"People exploit","2005","16-34 y.","Not Employed","","","","","1"
"People exploit","2005","16-34 y.","Employed","","","","","1"
"People exploit","2005","35-65 y.","Not Employed","","","","","1"
"People exploit","2005","35-65 y.","Employed","","","","","1"
"People exploit","2005","66 and older","Not Employed","","","","","1"
"People exploit","2005","66 and older","Employed","","","","","1"
"People are fair","2006","66 and older","Not Employed","","","","","2"
"People are fair","2006","66 and older","Employed","","","","","2"
"People are fair","2006","16-34 y.","Not Employed","","","","","2"
"People are fair","2006","16-34 y.","Employed","","","","","2"
"People are fair","2006","35-65 y.","Not Employed","","","","","2"
"People are fair","2006","35-65 y.","Employed","","","","","2"
"People exploit","2006","16-34 y.","Not Employed","","","","","1"
"People exploit","2006","16-34 y.","Employed","","","","","1"
"People exploit","2006","35-65 y.","Not Employed","","","","","1"
"People exploit","2006","35-65 y.","Employed","","","","","1"
"People exploit","2006","66 and older","Not Employed","","","","","1"
"People exploit","2006","66 and older","Employed","","","","","1"
"People are fair","2007","66 and older","Not Employed","","","","","2"
"People are fair","2007","66 and older","Employed","","","","","2"
"People are fair","2007","16-34 y.","Not Employed","","","","","2"
"People are fair","2007","16-34 y.","Employed","","","","","2"
"People are fair","2007","35-65 y.","Not Employed","","","","","2"
"People are fair","2007","35-65 y.","Employed","","","","","2"
"People exploit","2007","16-34 y.","Not Employed","","","","","1"
"People exploit","2007","16-34 y.","Employed","","","","","1"
"People exploit","2007","35-65 y.","Not Employed","","","","","1"
"People exploit","2007","35-65 y.","Employed","","","","","1"
"People exploit","2007","66 and older","Not Employed","","","","","1"
"People exploit","2007","66 and older","Employed","","","","","1"
"People are fair","2008","66 and older","Not Employed","2325","0.587142140310387","0.571848040980832","0.602436239639942","2"
"People are fair","2008","66 and older","Employed","171","0.589412948597668","0.531894469780521","0.646931427414815","2"
"People are fair","2008","16-34 y.","Not Employed","695","0.542200250598215","0.513869537700998","0.570530963495433","2"
"People are fair","2008","16-34 y.","Employed","1642","0.50432739730856","0.486814407480638","0.521840387136482","2"
"People are fair","2008","35-65 y.","Not Employed","1057","0.46194356987015","0.44104906541988","0.482838074320421","2"
"People are fair","2008","35-65 y.","Employed","4397","0.50474695911956","0.494013995209295","0.515479923029824","2"
"People exploit","2008","16-34 y.","Not Employed","493","0.457799749401785","0.429469036504567","0.486130462299003","1"
"People exploit","2008","16-34 y.","Employed","1489","0.49567260269144","0.478159612863518","0.513185592519361","1"
"People exploit","2008","35-65 y.","Not Employed","1130","0.53805643012985","0.517161925679579","0.55895093458012","1"
"People exploit","2008","35-65 y.","Employed","3939","0.49525304088044","0.484520076970176","0.505986004790705","1"
"People exploit","2008","66 and older","Not Employed","1656","0.412857859689613","0.397563760360058","0.428151959019168","1"
"People exploit","2008","66 and older","Employed","110","0.410587051402332","0.353068572585185","0.468105530219479","1"
"People are fair","2009","66 and older","Not Employed","","","","","2"
"People are fair","2009","66 and older","Employed","","","","","2"
"People are fair","2009","16-34 y.","Not Employed","","","","","2"
"People are fair","2009","16-34 y.","Employed","","","","","2"
"People are fair","2009","35-65 y.","Not Employed","","","","","2"
"People are fair","2009","35-65 y.","Employed","","","","","2"
"People exploit","2009","16-34 y.","Not Employed","","","","","1"
"People exploit","2009","16-34 y.","Employed","","","","","1"
"People exploit","2009","35-65 y.","Not Employed","","","","","1"
"People exploit","2009","35-65 y.","Employed","","","","","1"
"People exploit","2009","66 and older","Not Employed","","","","","1"
"People exploit","2009","66 and older","Employed","","","","","1"
"People are fair","2010","16-34 y.","Not Employed","","","","","2"
"People are fair","2010","66 and older","Not Employed","","","","","2"
"People are fair","2010","66 and older","Employed","","","","","2"
"People are fair","2010","16-34 y.","Employed","","","","","2"
"People are fair","2010","35-65 y.","Not Employed","","","","","2"
"People are fair","2010","35-65 y.","Employed","","","","","2"
"People exploit","2010","35-65 y.","Not Employed","","","","","1"
"People exploit","2010","35-65 y.","Employed","","","","","1"
"People exploit","2010","16-34 y.","Not Employed","","","","","1"
"People exploit","2010","16-34 y.","Employed","","","","","1"
"People exploit","2010","66 and older","Not Employed","","","","","1"
"People exploit","2010","66 and older","Employed","","","","","1"
"People are fair","2011","16-34 y.","Not Employed","","","","","2"
"People are fair","2011","16-34 y.","Employed","","","","","2"
"People are fair","2011","66 and older","Not Employed","","","","","2"
"People are fair","2011","66 and older","Employed","","","","","2"
"People are fair","2011","35-65 y.","Not Employed","","","","","2"
"People are fair","2011","35-65 y.","Employed","","","","","2"
"People exploit","2011","35-65 y.","Not Employed","","","","","1"
"People exploit","2011","35-65 y.","Employed","","","","","1"
"People exploit","2011","66 and older","Not Employed","","","","","1"
"People exploit","2011","16-34 y.","Not Employed","","","","","1"
"People exploit","2011","16-34 y.","Employed","","","","","1"
"People exploit","2011","66 and older","Employed","","","","","1"
"People are fair","2012","16-34 y.","Not Employed","","","","","2"
"People are fair","2012","16-34 y.","Employed","","","","","2"
"People are fair","2012","35-65 y.","Not Employed","","","","","2"
"People are fair","2012","35-65 y.","Employed","","","","","2"
"People are fair","2012","66 and older","Not Employed","","","","","2"
"People are fair","2012","66 and older","Employed","","","","","2"
"People exploit","2012","35-65 y.","Not Employed","","","","","1"
"People exploit","2012","35-65 y.","Employed","","","","","1"
"People exploit","2012","66 and older","Not Employed","","","","","1"
"People exploit","2012","66 and older","Employed","","","","","1"
"People exploit","2012","16-34 y.","Not Employed","","","","","1"
"People exploit","2012","16-34 y.","Employed","","","","","1"
"People are fair","2013","16-34 y.","Not Employed","909","0.578587725171943","0.554301442774499","0.602874007569387","2"
"People are fair","2013","16-34 y.","Employed","2289","0.581833839703914","0.56648639101804","0.597181288389787","2"
"People are fair","2013","35-65 y.","Not Employed","1298","0.482015064117506","0.462662782637623","0.501367345597389","2"
"People are fair","2013","35-65 y.","Employed","7140","0.565581335663858","0.556725555719503","0.574437115608213","2"
"People are fair","2013","66 and older","Not Employed","2922","0.652044762600471","0.638040460839464","0.666049064361478","2"
"People are fair","2013","66 and older","Employed","265","0.631570987986297","0.585656139088662","0.677485836883932","2"
"People exploit","2013","35-65 y.","Not Employed","1263","0.517984935882494","0.498632654402611","0.537337217362377","1"
"People exploit","2013","35-65 y.","Employed","4895","0.434418664336142","0.425562884391787","0.443274444280497","1"
