"plh0195","year","education","migback","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","lower secondary degree","no migration background","3473","0.502087410081752","0.490284783385404","0.513890036778101"
"People exploit","2003","lower secondary degree","direct migration background","366","0.527036320871386","0.489259883394859","0.564812758347913"
"People exploit","2003","lower secondary degree","indirect migration background","149","0.602914572077056","0.542018102454862","0.66381104169925"
"People exploit","2003","secondary school degree","no migration background","2998","0.503164174440365","0.490443825138944","0.515884523741786"
"People exploit","2003","secondary school degree","direct migration background","119","0.453543721099745","0.392320169101223","0.514767273098267"
"People exploit","2003","secondary school degree","indirect migration background","103","0.57278012729489","0.504563208366591","0.640997046223188"
"People exploit","2003","college entrance qualification","no migration background","1880","0.398073149518522","0.384354777994119","0.411791521042924"
"People exploit","2003","college entrance qualification","direct migration background","104","0.334203164225661","0.279438326750219","0.388968001701103"
"People exploit","2003","college entrance qualification","indirect migration background","78","0.435732402181834","0.365040499114109","0.50642430524956"
"People exploit","2003","Other degree","no migration background","49","0.490149772456589","0.392170592014254","0.588128952898923"
"People exploit","2003","Other degree","direct migration background","578","0.546662216700446","0.517068207371726","0.576256226029166"
"People exploit","2003","Other degree","indirect migration background","7","","",""
"People exploit","2003","no degree/no degree yet","no migration background","212","0.424362529798464","0.383787980348881","0.464937079248047"
"People exploit","2003","no degree/no degree yet","direct migration background","118","0.576190826028854","0.510892041566768","0.641489610490939"
"People exploit","2003","no degree/no degree yet","indirect migration background","33","0.475497290875612","0.366063614640545","0.584930967110679"
"People are fair","2003","lower secondary degree","no migration background","3421","0.497912589918247","0.486109963221899","0.509715216614596"
"People are fair","2003","lower secondary degree","direct migration background","305","0.472963679128614","0.435187241652086","0.510740116605141"
"People are fair","2003","lower secondary degree","indirect migration background","99","0.397085427922944","0.33618895830075","0.457981897545138"
"People are fair","2003","secondary school degree","no migration background","2937","0.496835825559635","0.484115476258214","0.509556174861056"
"People are fair","2003","secondary school degree","direct migration background","135","0.546456278900255","0.485232726901733","0.607679830898777"
"People are fair","2003","secondary school degree","indirect migration background","99","0.42721987270511","0.359002953776812","0.495436791633409"
"People are fair","2003","college entrance qualification","no migration background","3011","0.601926850481478","0.588208478957076","0.615645222005881"
"People are fair","2003","college entrance qualification","direct migration background","181","0.665796835774339","0.611031998298897","0.720561673249781"
"People are fair","2003","college entrance qualification","indirect migration background","111","0.564267597818166","0.49357569475044","0.634959500885891"
"People are fair","2003","Other degree","no migration background","51","0.509850227543411","0.411871047101077","0.607829407985746"
"People are fair","2003","Other degree","direct migration background","509","0.453337783299554","0.423743773970834","0.482931792628274"
"People are fair","2003","Other degree","indirect migration background","9","","",""
"People are fair","2003","no degree/no degree yet","no migration background","358","0.575637470201536","0.535062920751953","0.616212019651119"
"People are fair","2003","no degree/no degree yet","direct migration background","102","0.423809173971146","0.358510389509061","0.489107958433232"
"People are fair","2003","no degree/no degree yet","indirect migration background","47","0.524502709124388","0.415069032889321","0.633936385359455"
"People exploit","2004","lower secondary degree","no migration background","","","",""
"People exploit","2004","lower secondary degree","direct migration background","","","",""
"People exploit","2004","lower secondary degree","indirect migration background","","","",""
"People exploit","2004","secondary school degree","no migration background","","","",""
"People exploit","2004","secondary school degree","direct migration background","","","",""
"People exploit","2004","secondary school degree","indirect migration background","","","",""
"People exploit","2004","college entrance qualification","no migration background","","","",""
"People exploit","2004","college entrance qualification","direct migration background","","","",""
"People exploit","2004","college entrance qualification","indirect migration background","","","",""
"People exploit","2004","Other degree","no migration background","","","",""
"People exploit","2004","Other degree","direct migration background","","","",""
"People exploit","2004","Other degree","indirect migration background","","","",""
"People exploit","2004","no degree/no degree yet","no migration background","","","",""
"People exploit","2004","no degree/no degree yet","direct migration background","","","",""
"People exploit","2004","no degree/no degree yet","indirect migration background","","","",""
"People are fair","2004","lower secondary degree","no migration background","","","",""
"People are fair","2004","lower secondary degree","direct migration background","","","",""
"People are fair","2004","lower secondary degree","indirect migration background","","","",""
"People are fair","2004","secondary school degree","no migration background","","","",""
"People are fair","2004","secondary school degree","direct migration background","","","",""
"People are fair","2004","secondary school degree","indirect migration background","","","",""
"People are fair","2004","college entrance qualification","no migration background","","","",""
"People are fair","2004","college entrance qualification","direct migration background","","","",""
"People are fair","2004","college entrance qualification","indirect migration background","","","",""
"People are fair","2004","Other degree","no migration background","","","",""
"People are fair","2004","Other degree","direct migration background","","","",""
"People are fair","2004","Other degree","indirect migration background","","","",""
"People are fair","2004","no degree/no degree yet","no migration background","","","",""
"People are fair","2004","no degree/no degree yet","direct migration background","","","",""
"People are fair","2004","no degree/no degree yet","indirect migration background","","","",""
"People exploit","2005","lower secondary degree","no migration background","","","",""
"People exploit","2005","lower secondary degree","direct migration background","","","",""
"People exploit","2005","lower secondary degree","indirect migration background","","","",""
"People exploit","2005","secondary school degree","no migration background","","","",""
"People exploit","2005","secondary school degree","direct migration background","","","",""
