"plh0195","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","no migration background","(0) in school","158","0.329433086332337","0.287603661800765","0.37126251086391"
"People exploit","2003","no migration background","(1a) inadequately completed","54","0.693209585916886","0.594590352898681","0.79182881893509"
"People exploit","2003","no migration background","(1b) general elementary school","695","0.483089978264821","0.456969752830464","0.509210203699178"
"People exploit","2003","no migration background","(1c) basic vocational qualification","2717","0.507430221214902","0.494051156567408","0.520809285862395"
"People exploit","2003","no migration background","(2b) intermediate general qualification","253","0.503572408604196","0.459921655413376","0.547223161795017"
"People exploit","2003","no migration background","(2a) intermediate vocational","2450","0.5047959645678","0.490682632824319","0.518909296311282"
"People exploit","2003","no migration background","(2c_gen) general maturity certificate","230","0.331482522003705","0.295293394476225","0.367671649531186"
"People exploit","2003","no migration background","(2c_voc) vocational maturity certificate","518","0.434851185509376","0.406826058024873","0.462876312993878"
"People exploit","2003","no migration background","(3a) lower tertiary education","721","0.456978427576696","0.432615374490251","0.481341480663141"
"People exploit","2003","no migration background","(3b) higher tertiary education","818","0.379821680325701","0.359873603771655","0.399769756879747"
"People exploit","2003","direct migration background","(0) in school","17","","",""
"People exploit","2003","direct migration background","(1a) inadequately completed","100","0.642683309667186","0.571274761798802","0.71409185753557"
"People exploit","2003","direct migration background","(1b) general elementary school","315","0.508749370710968","0.468613890503901","0.548884850918036"
"People exploit","2003","direct migration background","(1c) basic vocational qualification","409","0.5621722215959","0.526207578916795","0.598136864275006"
"People exploit","2003","direct migration background","(2b) intermediate general qualification","24","","",""
"People exploit","2003","direct migration background","(2a) intermediate vocational","71","0.445919315437228","0.367413400694777","0.52442523017968"
"People exploit","2003","direct migration background","(2c_gen) general maturity certificate","47","0.421395601753074","0.333048291373257","0.509742912132891"
"People exploit","2003","direct migration background","(2c_voc) vocational maturity certificate","144","0.494759262827109","0.436713328256371","0.552805197397847"
"People exploit","2003","direct migration background","(3a) lower tertiary education","39","0.48735498488655","0.380464382727724","0.594245587045376"
"People exploit","2003","direct migration background","(3b) higher tertiary education","120","0.41355296991558","0.355558287553952","0.471547652277208"
"People exploit","2003","indirect migration background","(0) in school","26","","",""
"People exploit","2003","indirect migration background","(1a) inadequately completed","7","","",""
"People exploit","2003","indirect migration background","(1b) general elementary school","71","0.604211648827713","0.514834762305009","0.693588535350417"
"People exploit","2003","indirect migration background","(1c) basic vocational qualification","78","0.591165593164094","0.508843557479148","0.673487628849041"
"People exploit","2003","indirect migration background","(2b) intermediate general qualification","31","0.529860076037747","0.412094676247672","0.647625475827822"
"People exploit","2003","indirect migration background","(2a) intermediate vocational","71","0.610436122510249","0.526929312141151","0.693942932879347"
"People exploit","2003","indirect migration background","(2c_gen) general maturity certificate","30","0.404354498944004","0.299404238491384","0.509304759396623"
"People exploit","2003","indirect migration background","(2c_voc) vocational maturity certificate","34","0.53934966750585","0.408800237593618","0.669899097418082"
"People exploit","2003","indirect migration background","(3a) lower tertiary education","5","","",""
"People exploit","2003","indirect migration background","(3b) higher tertiary education","17","","",""
"People are fair","2003","no migration background","(0) in school","327","0.670566913667663","0.62873748913609","0.712396338199236"
"People are fair","2003","no migration background","(1a) inadequately completed","30","0.306790414083114","0.20817118106491","0.405409647101319"
"People are fair","2003","no migration background","(1b) general elementary school","711","0.516910021735179","0.490789796300822","0.543030247169536"
"People are fair","2003","no migration background","(1c) basic vocational qualification","2647","0.492569778785098","0.479190714137605","0.505948843432592"
"People are fair","2003","no migration background","(2b) intermediate general qualification","251","0.496427591395803","0.452776838204982","0.540078344586624"
"People are fair","2003","no migration background","(2a) intermediate vocational","2371","0.4952040354322","0.481090703688718","0.509317367175681"
"People are fair","2003","no migration background","(2c_gen) general maturity certificate","420","0.668517477996295","0.632328350468814","0.704706605523775"
"People are fair","2003","no migration background","(2c_voc) vocational maturity certificate","684","0.565148814490624","0.537123687006122","0.593173941975127"
"People are fair","2003","no migration background","(3a) lower tertiary education","885","0.543021572423304","0.518658519336859","0.567384625509749"
"People are fair","2003","no migration background","(3b) higher tertiary education","1456","0.620178319674299","0.600230243120253","0.640126396228345"
"People are fair","2003","direct migration background","(0) in school","29","","",""
"People are fair","2003","direct migration background","(1a) inadequately completed","73","0.357316690332814","0.28590814246443","0.428725238201198"
"People are fair","2003","direct migration background","(1b) general elementary school","281","0.491250629289032","0.451115149081964","0.531386109496099"
"People are fair","2003","direct migration background","(1c) basic vocational qualification","322","0.4378277784041","0.401863135724994","0.473792421083205"
"People are fair","2003","direct migration background","(2b) intermediate general qualification","29","","",""
"People are fair","2003","direct migration background","(2a) intermediate vocational","83","0.554080684562772","0.47557476982032","0.632586599305224"
"People are fair","2003","direct migration background","(2c_gen) general maturity certificate","73","0.578604398246926","0.490257087867109","0.666951708626744"
"People are fair","2003","direct migration background","(2c_voc) vocational maturity certificate","141","0.505240737172891","0.447194802602153","0.563286671743629"
"People are fair","2003","direct migration background","(3a) lower tertiary education","45","0.51264501511345","0.405754412954624","0.619535617272276"
"People are fair","2003","direct migration background","(3b) higher tertiary education","157","0.58644703008442","0.528452347722793","0.644441712446048"
"People are fair","2003","indirect migration background","(0) in school","45","0.618888908307702","0.505922047474927","0.731855769140478"
"People are fair","2003","indirect migration background","(1a) inadequately completed","2","","",""
"People are fair","2003","indirect migration background","(1b) general elementary school","44","0.395788351172287","0.306411464649583","0.485165237694991"
"People are fair","2003","indirect migration background","(1c) basic vocational qualification","59","0.408834406835906","0.326512371150959","0.491156442520852"
"People are fair","2003","indirect migration background","(2b) intermediate general qualification","38","0.470139923962253","0.352374524172178","0.587905323752328"
"People are fair","2003","indirect migration background","(2a) intermediate vocational","60","0.389563877489751","0.306057067120653","0.473070687858849"
"People are fair","2003","indirect migration background","(2c_gen) general maturity certificate","54","0.595645501055996","0.490695240603376","0.700595761508616"
"People are fair","2003","indirect migration background","(2c_voc) vocational maturity certificate","22","","",""
"People are fair","2003","indirect migration background","(3a) lower tertiary education","11","","",""
"People are fair","2003","indirect migration background","(3b) higher tertiary education","30","0.644013392778133","0.507126003323465","0.7809007822328"
"People exploit","2004","no migration background","(0) in school","","","",""
"People exploit","2004","no migration background","(1a) inadequately completed","","","",""
"People exploit","2004","no migration background","(1b) general elementary school","","","",""
"People exploit","2004","no migration background","(1c) basic vocational qualification","","","",""
"People exploit","2004","no migration background","(2b) intermediate general qualification","","","",""
"People exploit","2004","no migration background","(2a) intermediate vocational","","","",""
"People exploit","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"People exploit","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2004","no migration background","(3a) lower tertiary education","","","",""
"People exploit","2004","no migration background","(3b) higher tertiary education","","","",""
"People exploit","2004","direct migration background","(0) in school","","","",""
"People exploit","2004","direct migration background","(1a) inadequately completed","","","",""
"People exploit","2004","direct migration background","(1b) general elementary school","","","",""
