"plh0195","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2003","Brandenburg","Employed","225","0.374818780119401","0.334027898518846","0.415609661719955","2"
"People are fair","2003","Mecklenburg-Western Pomerania","Not Employed","80","0.446496375052642","0.374469968251643","0.51852278185364","2"
"People are fair","2003","Hamburg","Not Employed","69","0.631192529944431","0.538015200633533","0.724369859255329","2"
"People are fair","2003","Hamburg","Employed","116","0.564505705506801","0.493250430333806","0.635760980679795","2"
"People are fair","2003","Schleswig-Holstein","Not Employed","129","0.495726555127113","0.432471300036439","0.558981810217788","2"
"People are fair","2003","Schleswig-Holstein","Employed","234","0.515079170563456","0.46693759119465","0.563220749932261","2"
"People are fair","2003","Brandenburg","Not Employed","160","0.413887338254194","0.365068062264789","0.462706614243598","2"
"People are fair","2003","Mecklenburg-Western Pomerania","Employed","155","0.422197028673601","0.369464255360994","0.474929801986209","2"
"People are fair","2003","Lower Saxony","Not Employed","401","0.558396530881499","0.521610183727306","0.595182878035692","2"
"People are fair","2003","Lower Saxony","Employed","644","0.521801272465893","0.493324148373423","0.550278396558363","2"
"People are fair","2003","Bremen","Not Employed","37","0.543134654600138","0.42644108194493","0.659828227255346","2"
"People are fair","2003","Bremen","Employed","68","0.505025240139745","0.408469622248948","0.601580858030542","2"
"People are fair","2003","North Rhine-Westphalia","Employed","1570","0.550478154819013","0.532250340011453","0.568705969626573","2"
"People are fair","2003","North Rhine-Westphalia","Not Employed","930","0.541876565326802","0.518316420813511","0.565436709840092","2"
"People are fair","2003","Hesse","Not Employed","271","0.561686172446516","0.516732557986161","0.606639786906871","2"
"People are fair","2003","Hesse","Employed","533","0.528801114021912","0.497924508960691","0.559677719083134","2"
"People are fair","2003","Saxony","Not Employed","304","0.496109605859282","0.456690142182148","0.535529069536416","2"
"People are fair","2003","Saxony","Employed","490","0.464846662622616","0.433667438068507","0.496025887176724","2"
"People are fair","2003","Rhineland-Palatinate,Saarland","Not Employed","322","0.604300386928023","0.562979826599593","0.645620947256454","2"
"People are fair","2003","Rhineland-Palatinate,Saarland","Employed","420","0.524331404220449","0.489572452342774","0.559090356098125","2"
"People are fair","2003","Baden-Württemberg","Not Employed","546","0.581736481054713","0.549383782978139","0.614089179131286","2"
"People are fair","2003","Baden-Württemberg","Employed","980","0.509802658364399","0.486618363721747","0.532986953007052","2"
"People are fair","2003","Bavaria","Not Employed","583","0.578560087380077","0.548316021225816","0.608804153534338","2"
"People are fair","2003","Bavaria","Employed","1048","0.475496680812189","0.453993580507095","0.496999781117282","2"
"People are fair","2003","Berlin","Not Employed","157","0.485928575116514","0.429371698814086","0.542485451418942","2"
"People are fair","2003","Berlin","Employed","248","0.463284495215385","0.420589359222992","0.505979631207777","2"
