"plh0195","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","1-pers.-HH","Male","585","0.466761762604781","0.439127097602363","0.494396427607199"
"People exploit","2003","1-pers.-HH","Female","663","0.402516559719959","0.379087177056825","0.425945942383094"
"People exploit","2003","(Married) couple without C. ","Male","1755","0.506304417911851","0.489956781825522","0.522652053998181"
"People exploit","2003","(Married) couple without C. ","Female","1675","0.468943424080977","0.452695996230214","0.48519085193174"
"People exploit","2003","Single parent ","Male","182","0.538742403002011","0.48606416800552","0.591420637998503"
"People exploit","2003","Single parent ","Female","384","0.502673192651726","0.466984863524444","0.538361521779008"
"People exploit","2003","Couple + C. LE 16 ","Male","1114","0.53078248971765","0.509633574424948","0.551931405010351"
"People exploit","2003","Couple + C. LE 16 ","Female","999","0.461315969372398","0.440409145098225","0.482222793646571"
"People exploit","2003","Couple + C. GT 16 ","Male","1019","0.507997391795295","0.48634012665376","0.529654656936831"
"People exploit","2003","Couple + C. GT 16 ","Female","844","0.479142226318497","0.45632236529592","0.501962087341075"
"People exploit","2003","Couple + C. LE and GT 16","Male","460","0.546730069564854","0.514684118976169","0.578776020153538"
"People exploit","2003","Couple + C. LE and GT 16","Female","398","0.489388613083044","0.456565375457886","0.522211850708202"
"People are fair","2003","1-pers.-HH","Male","667","0.533238237395219","0.5056035723928","0.560872902397637"
"People are fair","2003","1-pers.-HH","Female","1020","0.597483440280041","0.574054057616906","0.620912822943175"
"People are fair","2003","(Married) couple without C. ","Male","1838","0.493695582088148","0.477347946001819","0.510043218174478"
"People are fair","2003","(Married) couple without C. ","Female","1949","0.531056575919023","0.51480914806826","0.547304003769785"
"People are fair","2003","Single parent ","Male","162","0.461257596997989","0.408579362001497","0.51393583199448"
"People are fair","2003","Single parent ","Female","370","0.497326807348274","0.461638478220993","0.533015136475556"
"People are fair","2003","Couple + C. LE 16 ","Male","1025","0.46921751028235","0.448068594989649","0.490366425575052"
"People are fair","2003","Couple + C. LE 16 ","Female","1185","0.538684030627602","0.517777206353429","0.559590854901775"
"People are fair","2003","Couple + C. GT 16 ","Male","1028","0.492002608204705","0.470345343063169","0.51365987334624"
"People are fair","2003","Couple + C. GT 16 ","Female","997","0.520857773681503","0.498037912658925","0.54367763470408"
"People are fair","2003","Couple + C. LE and GT 16","Male","467","0.453269930435146","0.421223979846462","0.485315881023831"
"People are fair","2003","Couple + C. LE and GT 16","Female","493","0.510611386916956","0.477788149291798","0.543434624542114"
"People exploit","2004","1-pers.-HH","Male","","","",""
"People exploit","2004","1-pers.-HH","Female","","","",""
"People exploit","2004","(Married) couple without C. ","Male","","","",""
"People exploit","2004","(Married) couple without C. ","Female","","","",""
"People exploit","2004","Single parent ","Male","","","",""
"People exploit","2004","Single parent ","Female","","","",""
"People exploit","2004","Couple + C. LE 16 ","Male","","","",""
"People exploit","2004","Couple + C. LE 16 ","Female","","","",""
