"plh0195","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","Not Employed","1-pers.-HH","564","0.400263183073894","0.37483346731869","0.425692898829098"
"People exploit","2003","Not Employed","(Married) couple without C. ","1636","0.467588648488463","0.451077627419056","0.484099669557871"
"People exploit","2003","Not Employed","Single parent ","182","0.481362751388324","0.431059439552689","0.531666063223959"
"People exploit","2003","Not Employed","Couple + C. LE 16 ","395","0.514409688022745","0.479469406944296","0.549349969101195"
"People exploit","2003","Not Employed","Couple + C. GT 16 ","556","0.506497668858731","0.477627110639576","0.535368227077887"
"People exploit","2003","Not Employed","Couple + C. LE and GT 16","216","0.475653593978259","0.431389844364313","0.519917343592205"
"People exploit","2003","Employed","1-pers.-HH","684","0.460935253982771","0.435784911736283","0.48608559622926"
"People exploit","2003","Employed","(Married) couple without C. ","1794","0.511653790364237","0.495566915526347","0.527740665202127"
"People exploit","2003","Employed","Single parent ","384","0.531385339797846","0.494910250344756","0.567860429250935"
"People exploit","2003","Employed","Couple + C. LE 16 ","1718","0.493291935980856","0.476815568220264","0.509768303741448"
"People exploit","2003","Employed","Couple + C. GT 16 ","1307","0.489132259188038","0.470401411279768","0.507863107096308"
"People exploit","2003","Employed","Couple + C. LE and GT 16","642","0.53548385053882","0.508669999150004","0.562297701927635"
"People are fair","2003","Not Employed","1-pers.-HH","862","0.599736816926106","0.574307101170902","0.62516653268131"
"People are fair","2003","Not Employed","(Married) couple without C. ","1872","0.532411351511537","0.515900330442129","0.548922372580944"
"People are fair","2003","Not Employed","Single parent ","197","0.518637248611676","0.468333936776041","0.568940560447311"
"People are fair","2003","Not Employed","Couple + C. LE 16 ","391","0.485590311977255","0.450650030898805","0.520530593055704"
"People are fair","2003","Not Employed","Couple + C. GT 16 ","596","0.493502331141269","0.464631772922113","0.522372889360424"
"People are fair","2003","Not Employed","Couple + C. LE and GT 16","273","0.524346406021741","0.480082656407795","0.568610155635687"
"People are fair","2003","Employed","1-pers.-HH","825","0.539064746017229","0.513914403770741","0.564215088263717"
"People are fair","2003","Employed","(Married) couple without C. ","1915","0.488346209635763","0.472259334797873","0.504433084473653"
"People are fair","2003","Employed","Single parent ","335","0.468614660202154","0.432139570749065","0.505089749655244"
"People are fair","2003","Employed","Couple + C. LE 16 ","1819","0.506708064019144","0.490231696258552","0.523184431779736"
"People are fair","2003","Employed","Couple + C. GT 16 ","1429","0.510867740811962","0.492136892903692","0.529598588720232"
"People are fair","2003","Employed","Couple + C. LE and GT 16","687","0.46451614946118","0.437702298072365","0.491330000849996"
"People exploit","2004","Not Employed","1-pers.-HH","","","",""
"People exploit","2004","Not Employed","(Married) couple without C. ","","","",""
"People exploit","2004","Not Employed","Single parent ","","","",""
"People exploit","2004","Not Employed","Couple + C. LE 16 ","","","",""
"People exploit","2004","Not Employed","Couple + C. GT 16 ","","","",""
"People exploit","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2004","Employed","1-pers.-HH","","","",""
"People exploit","2004","Employed","(Married) couple without C. ","","","",""
"People exploit","2004","Employed","Single parent ","","","",""
"People exploit","2004","Employed","Couple + C. LE 16 ","","","",""
"People exploit","2004","Employed","Couple + C. GT 16 ","","","",""
"People exploit","2004","Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2004","Not Employed","1-pers.-HH","","","",""
"People are fair","2004","Not Employed","(Married) couple without C. ","","","",""
"People are fair","2004","Not Employed","Single parent ","","","",""
"People are fair","2004","Not Employed","Couple + C. LE 16 ","","","",""
"People are fair","2004","Not Employed","Couple + C. GT 16 ","","","",""
"People are fair","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2004","Employed","1-pers.-HH","","","",""
"People are fair","2004","Employed","(Married) couple without C. ","","","",""
"People are fair","2004","Employed","Single parent ","","","",""
"People are fair","2004","Employed","Couple + C. LE 16 ","","","",""
"People are fair","2004","Employed","Couple + C. GT 16 ","","","",""
"People are fair","2004","Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2005","Not Employed","1-pers.-HH","","","",""
"People exploit","2005","Not Employed","(Married) couple without C. ","","","",""
"People exploit","2005","Not Employed","Single parent ","","","",""
"People exploit","2005","Not Employed","Couple + C. LE 16 ","","","",""
"People exploit","2005","Not Employed","Couple + C. GT 16 ","","","",""
"People exploit","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2005","Employed","1-pers.-HH","","","",""
"People exploit","2005","Employed","(Married) couple without C. ","","","",""
"People exploit","2005","Employed","Single parent ","","","",""
"People exploit","2005","Employed","Couple + C. LE 16 ","","","",""
"People exploit","2005","Employed","Couple + C. GT 16 ","","","",""
"People exploit","2005","Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2005","Not Employed","1-pers.-HH","","","",""
"People are fair","2005","Not Employed","(Married) couple without C. ","","","",""
"People are fair","2005","Not Employed","Single parent ","","","",""
"People are fair","2005","Not Employed","Couple + C. LE 16 ","","","",""
"People are fair","2005","Not Employed","Couple + C. GT 16 ","","","",""
"People are fair","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2005","Employed","1-pers.-HH","","","",""
"People are fair","2005","Employed","(Married) couple without C. ","","","",""
"People are fair","2005","Employed","Single parent ","","","",""
"People are fair","2005","Employed","Couple + C. LE 16 ","","","",""
"People are fair","2005","Employed","Couple + C. GT 16 ","","","",""
"People are fair","2005","Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2006","Not Employed","1-pers.-HH","","","",""
"People exploit","2006","Not Employed","(Married) couple without C. ","","","",""
"People exploit","2006","Not Employed","Single parent ","","","",""
"People exploit","2006","Not Employed","Couple + C. LE 16 ","","","",""
"People exploit","2006","Not Employed","Couple + C. GT 16 ","","","",""
"People exploit","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2006","Employed","1-pers.-HH","","","",""
"People exploit","2006","Employed","(Married) couple without C. ","","","",""
"People exploit","2006","Employed","Single parent ","","","",""
"People exploit","2006","Employed","Couple + C. LE 16 ","","","",""
"People exploit","2006","Employed","Couple + C. GT 16 ","","","",""
"People exploit","2006","Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2006","Not Employed","1-pers.-HH","","","",""
"People are fair","2006","Not Employed","(Married) couple without C. ","","","",""
"People are fair","2006","Not Employed","Single parent ","","","",""
"People are fair","2006","Not Employed","Couple + C. LE 16 ","","","",""
"People are fair","2006","Not Employed","Couple + C. GT 16 ","","","",""
"People are fair","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2006","Employed","1-pers.-HH","","","",""
"People are fair","2006","Employed","(Married) couple without C. ","","","",""
"People are fair","2006","Employed","Single parent ","","","",""
"People are fair","2006","Employed","Couple + C. LE 16 ","","","",""
"People are fair","2006","Employed","Couple + C. GT 16 ","","","",""
"People are fair","2006","Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2007","Not Employed","1-pers.-HH","","","",""
"People exploit","2007","Not Employed","(Married) couple without C. ","","","",""
"People exploit","2007","Not Employed","Single parent ","","","",""
"People exploit","2007","Not Employed","Couple + C. LE 16 ","","","",""
"People exploit","2007","Not Employed","Couple + C. GT 16 ","","","",""
"People exploit","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2007","Employed","1-pers.-HH","","","",""
"People exploit","2007","Employed","(Married) couple without C. ","","","",""
"People exploit","2007","Employed","Single parent ","","","",""
"People exploit","2007","Employed","Couple + C. LE 16 ","","","",""
"People exploit","2007","Employed","Couple + C. GT 16 ","","","",""
"People exploit","2007","Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2007","Not Employed","1-pers.-HH","","","",""
"People are fair","2007","Not Employed","(Married) couple without C. ","","","",""
"People are fair","2007","Not Employed","Single parent ","","","",""
"People are fair","2007","Not Employed","Couple + C. LE 16 ","","","",""
"People are fair","2007","Not Employed","Couple + C. GT 16 ","","","",""
"People are fair","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"People are fair","2007","Employed","1-pers.-HH","","","",""
"People are fair","2007","Employed","(Married) couple without C. ","","","",""
"People are fair","2007","Employed","Single parent ","","","",""
"People are fair","2007","Employed","Couple + C. LE 16 ","","","",""
"People are fair","2007","Employed","Couple + C. GT 16 ","","","",""
"People are fair","2007","Employed","Couple + C. LE and GT 16","","","",""
"People exploit","2008","Not Employed","1-pers.-HH","649","0.435184237315291","0.410169643596405","0.460198831034178"
"People exploit","2008","Not Employed","(Married) couple without C. ","1601","0.459177233887577","0.442896468274903","0.475457999500251"
"People exploit","2008","Not Employed","Single parent ","197","0.544301112885046","0.493894089515316","0.594708136254777"
"People exploit","2008","Not Employed","Couple + C. LE 16 ","235","0.441363124852555","0.397216980491016","0.485509269214094"
"People exploit","2008","Not Employed","Couple + C. GT 16 ","402","0.470643788758066","0.438284783278396","0.503002794237736"
"People exploit","2008","Not Employed","Couple + C. LE and GT 16","118","0.424708829492781","0.368774689777689","0.480642969207874"
"People exploit","2008","Employed","1-pers.-HH","678","0.481133741018976","0.455729904544425","0.506537577493527"
"People exploit","2008","Employed","(Married) couple without C. ","1554","0.494925749900598","0.478052934341155","0.511798565460041"
"People exploit","2008","Employed","Single parent ","343","0.505043116321815","0.46789888429202","0.54218734835161"
"People exploit","2008","Employed","Couple + C. LE 16 ","1262","0.486161583817242","0.467217613967787","0.505105553666697"
"People exploit","2008","Employed","Couple + C. GT 16 ","1165","0.504638506148109","0.484652216615553","0.524624795680665"
"People exploit","2008","Employed","Couple + C. LE and GT 16","432","0.47086438578501","0.438308041370054","0.503420730199967"
"People are fair","2008","Not Employed","1-pers.-HH","860","0.564815762684708","0.539801168965821","0.589830356403595"
"People are fair","2008","Not Employed","(Married) couple without C. ","1998","0.540822766112423","0.524542000499749","0.557103531725097"
"People are fair","2008","Not Employed","Single parent ","178","0.455698887114954","0.405291863745223","0.506105910484684"
"People are fair","2008","Not Employed","Couple + C. LE 16 ","251","0.558636875147445","0.514490730785906","0.602783019508984"
"People are fair","2008","Not Employed","Couple + C. GT 16 ","512","0.529356211241934","0.496997205762264","0.561715216721604"
"People are fair","2008","Not Employed","Couple + C. LE and GT 16","182","0.575291170507219","0.519357030792126","0.631225310222311"
"People are fair","2008","Employed","1-pers.-HH","808","0.518866258981024","0.493462422506473","0.544270095455575"
"People are fair","2008","Employed","(Married) couple without C. ","1819","0.505074250099402","0.488201434539959","0.521947065658845"
"People are fair","2008","Employed","Single parent ","353","0.494956883678185","0.457812651648391","0.53210111570798"
