"plh0195","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","Not Employed","(0) in school","159","0.337638827376367","0.29559487057425","0.379682784178485"
"People exploit","2003","Not Employed","(1a) inadequately completed","93","0.669293288437632","0.596621659937074","0.74196491693819"
"People exploit","2003","Not Employed","(1b) general elementary school","616","0.455713528156584","0.428322649677436","0.483104406635733"
"People exploit","2003","Not Employed","(1c) basic vocational qualification","1421","0.482173869551437","0.464163764534146","0.500183974568727"
"People exploit","2003","Not Employed","(2b) intermediate general qualification","105","0.494216647448378","0.426595989177056","0.5618373057197"
"People exploit","2003","Not Employed","(2a) intermediate vocational","549","0.461677212542016","0.433025615453149","0.490328809630883"
"People exploit","2003","Not Employed","(2c_gen) general maturity certificate","114","0.322741021802411","0.272899165215635","0.372582878389186"
"People exploit","2003","Not Employed","(2c_voc) vocational maturity certificate","164","0.418552598119731","0.369146683646874","0.467958512592589"
"People exploit","2003","Not Employed","(3a) lower tertiary education","200","0.438529770421402","0.39258120128243","0.484478339560373"
"People exploit","2003","Not Employed","(3b) higher tertiary education","216","0.423479178760023","0.380426878353178","0.466531479166869"
"People exploit","2003","Employed","(0) in school","42","0.336440170128507","0.250457077456612","0.422423262800402"
"People exploit","2003","Employed","(1a) inadequately completed","68","0.678323844631746","0.588976547698538","0.767671141564953"
"People exploit","2003","Employed","(1b) general elementary school","465","0.559470730768557","0.526037183624026","0.592904277913089"
"People exploit","2003","Employed","(1c) basic vocational qualification","1783","0.546488956615744","0.529438851239591","0.563539061991896"
"People exploit","2003","Employed","(2b) intermediate general qualification","203","0.509818228972485","0.461779923001212","0.557856534943758"
"People exploit","2003","Employed","(2a) intermediate vocational","2043","0.520702698216005","0.505109610978319","0.53629578545369"
"People exploit","2003","Employed","(2c_gen) general maturity certificate","193","0.374368477288932","0.332611198600114","0.416125755977751"
"People exploit","2003","Employed","(2c_voc) vocational maturity certificate","532","0.463974955373241","0.435276474619817","0.492673436126666"
"People exploit","2003","Employed","(3a) lower tertiary education","565","0.466494644880453","0.438926947463565","0.49406234229734"
"People exploit","2003","Employed","(3b) higher tertiary education","739","0.37250004009329","0.351782544075444","0.393217536111136"
"People are fair","2003","Not Employed","(0) in school","327","0.662361172623632","0.620317215821515","0.70440512942575"
"People are fair","2003","Not Employed","(1a) inadequately completed","68","0.330706711562368","0.25803508306181","0.403378340062926"
"People are fair","2003","Not Employed","(1b) general elementary school","654","0.544286471843416","0.516895593364267","0.571677350322564"
"People are fair","2003","Not Employed","(1c) basic vocational qualification","1536","0.517826130448563","0.499816025431273","0.535836235465854"
"People are fair","2003","Not Employed","(2b) intermediate general qualification","105","0.505783352551622","0.4381626942803","0.573404010822944"
"People are fair","2003","Not Employed","(2a) intermediate vocational","614","0.538322787457984","0.509671190369117","0.566974384546851"
"People are fair","2003","Not Employed","(2c_gen) general maturity certificate","224","0.677258978197589","0.627417121610814","0.727100834784365"
"People are fair","2003","Not Employed","(2c_voc) vocational maturity certificate","219","0.581447401880269","0.532041487407411","0.630853316353126"
"People are fair","2003","Not Employed","(3a) lower tertiary education","248","0.561470229578598","0.515521660439627","0.60741879871757"
"People are fair","2003","Not Employed","(3b) higher tertiary education","290","0.576520821239977","0.533468520833131","0.619573121646822"
"People are fair","2003","Employed","(0) in school","74","0.663559829871493","0.577576737199598","0.749542922543388"
"People are fair","2003","Employed","(1a) inadequately completed","37","0.321676155368254","0.232328858435047","0.411023452301462"
"People are fair","2003","Employed","(1b) general elementary school","382","0.440529269231443","0.407095722086911","0.473962816375974"
"People are fair","2003","Employed","(1c) basic vocational qualification","1492","0.453511043384256","0.436460938008104","0.470561148760409"
"People are fair","2003","Employed","(2b) intermediate general qualification","213","0.490181771027515","0.442143465056242","0.538220076998788"
"People are fair","2003","Employed","(2a) intermediate vocational","1900","0.479297301783995","0.46370421454631","0.494890389021681"
"People are fair","2003","Employed","(2c_gen) general maturity certificate","323","0.625631522711068","0.583874244022249","0.667388801399886"
"People are fair","2003","Employed","(2c_voc) vocational maturity certificate","628","0.536025044626758","0.507326563873334","0.564723525380183"
"People are fair","2003","Employed","(3a) lower tertiary education","693","0.533505355119547","0.50593765770266","0.561073052536435"
