"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1990","direct migration background","(1c) basic vocational qualification","7.93","8","66","5","7","10","10","7.45","8.41","8","9"
"1990","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1990","no migration background","(0) in school","","","","","","","","","","",""
"1990","no migration background","(1a) inadequately completed","8.18","8","40","6","8","10","10","7.54","8.82","8","9"
"1990","no migration background","(1b) general elementary school","6.99","7","311","4","5","9","10","6.74","7.24","7","8"
"1990","no migration background","(1c) basic vocational qualification","7.34","8","1275","5","6","9","10","7.22","7.46","8","8"
"1990","no migration background","(2a) intermediate vocational","7.7","8","1364","5","7","9","10","7.6","7.8","8","8"
"1990","no migration background","(2b) intermediate general qualification","7.71","8","179","5","7","9","10","7.42","8","8","8"
"1990","no migration background","(2c_gen) general maturity certificate","6.94","7","46","5","6","8","9","6.47","7.41","7","8"
"1990","no migration background","(2c_voc) vocational maturity certificate","7.82","8","79","6","7","9","9","7.52","8.12","8","8"
"1990","no migration background","(3a) lower tertiary education","7.34","8","635","5","6","9","10","7.19","7.49","8","8"
"1990","no migration background","(3b) higher tertiary education","7.02","8","321","4","6","8","9","6.8","7.24","8","8"
"1991","direct migration background","(0) in school","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","6.9","7","593","4","5","8","10","6.75","7.05","7","8"
"1991","direct migration background","(1b) general elementary school","7.09","8","784","4","6","8","9","6.96","7.22","8","8"
"1991","direct migration background","(1c) basic vocational qualification","7.25","8","623","4","6","9","10","7.1","7.4","8","8"
"1991","direct migration background","(2a) intermediate vocational","7.38","8","109","5","6","9","9","7.07","7.69","8","8"
"1991","direct migration background","(2b) intermediate general qualification","7.21","7","57","5","6","9","10","6.65","7.77","7","9"
"1991","direct migration background","(2c_gen) general maturity certificate","7.59","8","87","5","7","9","10","7.21","7.97","7","8"
"1991","direct migration background","(2c_voc) vocational maturity certificate","7.21","7","116","5","7","8","9","6.87","7.55","7","8"
"1991","direct migration background","(3a) lower tertiary education","7.27","7.99","44","5","7","8","9","6.7","7.84","7","8"
"1991","direct migration background","(3b) higher tertiary education","7.35","8","82","5","6","9","9","6.94","7.76","7","8"
"1991","indirect migration background","(0) in school","8.09","8","33","6","7","10","10","7.43","8.75","8","9"
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","8.03","8","91","7","8","9","10","7.77","8.29","8","9"
"1991","indirect migration background","(1c) basic vocational qualification","6.9","7","67","5","5","8","9","6.48","7.32","7","8"
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","8.61","9","43","7","8","10","10","8.24","8.98","8","9"
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","no migration background","(0) in school","8.11","8","97","6","7","9","9","7.88","8.34","8","9"
"1991","no migration background","(1a) inadequately completed","7.2","7.84","107","5","6","8","9","6.87","7.53","7","8"
"1991","no migration background","(1b) general elementary school","6.74","7","1433","4","5","8","9","6.63","6.85","7","7"
"1991","no migration background","(1c) basic vocational qualification","7.08","8","3632","5","6","8","9","7.02","7.14","8","8"
"1991","no migration background","(2a) intermediate vocational","7.44","8","2448","5","7","9","9","7.37","7.51","8","8"
"1991","no migration background","(2b) intermediate general qualification","7.39","8","422","5","7","8","9","7.23","7.55","8","8"
"1991","no migration background","(2c_gen) general maturity certificate","7.73","8","266","6","7","9","9","7.55","7.91","8","8"
"1991","no migration background","(2c_voc) vocational maturity certificate","7.38","8","368","5","7","8","9","7.21","7.55","8","8"
"1991","no migration background","(3a) lower tertiary education","7.36","8","833","5","7","9","9","7.24","7.48","8","8"
"1991","no migration background","(3b) higher tertiary education","7.35","8","699","5","7","8","9","7.23","7.47","8","8"
"1992","direct migration background","(0) in school","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","6.87","7","565","4","6","8","9","6.71","7.03","7","7"
"1992","direct migration background","(1b) general elementary school","6.94","7","761","4","5","8","10","6.8","7.08","7","8"
"1992","direct migration background","(1c) basic vocational qualification","7.01","7","606","4","6","8","9","6.86","7.16","7","8"
"1992","direct migration background","(2a) intermediate vocational","6.92","7","99","5","5","8","9","6.57","7.27","7","8"
"1992","direct migration background","(2b) intermediate general qualification","7.14","8","58","5","6","8","10","6.63","7.65","7","8"
"1992","direct migration background","(2c_gen) general maturity certificate","6.87","7","92","4","6","8","9","6.47","7.27","7","8"
"1992","direct migration background","(2c_voc) vocational maturity certificate","7.59","8","116","5","7","9","9","7.23","7.95","7","8"
"1992","direct migration background","(3a) lower tertiary education","7.31","8","45","5","6","9","9","6.79","7.83","7","8"
"1992","direct migration background","(3b) higher tertiary education","7.4","8","83","5","6","9","9","6.99","7.81","7","8"
"1992","indirect migration background","(0) in school","8.41","8.76","46","7","8","9","10","8","8.82","8","9"
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","7.62","8","115","4","7","9","10","7.29","7.95","8","8"
"1992","indirect migration background","(1c) basic vocational qualification","7.18","7.01","68","5","6","8","9","6.79","7.57","8","8"
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","8.1","8","52","6","7","9","10","7.69","8.51","8","9"
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","no migration background","(0) in school","8.14","8","88","7","8","9","10","7.83","8.45","8","9"
"1992","no migration background","(1a) inadequately completed","6.45","7","122","4","5","8","9","6.07","6.83","7","7"
"1992","no migration background","(1b) general elementary school","6.43","7","1367","4","5","8","9","6.32","6.54","7","7"
"1992","no migration background","(1c) basic vocational qualification","6.77","7","3516","4","5","8","9","6.7","6.84","7","7"
"1992","no migration background","(2a) intermediate vocational","7.17","8","2410","5","6","8","9","7.1","7.24","8","8"
"1992","no migration background","(2b) intermediate general qualification","7.48","8","422","5","7","9","10","7.3","7.66","8","8"
"1992","no migration background","(2c_gen) general maturity certificate","7.62","8","259","6","7","9","9","7.43","7.81","8","8"
"1992","no migration background","(2c_voc) vocational maturity certificate","7.47","8","384","5","7","8","9","7.3","7.64","8","8"
"1992","no migration background","(3a) lower tertiary education","7.2","8","808","5","6","8","9","7.08","7.32","7","8"
"1992","no migration background","(3b) higher tertiary education","7.24","8","694","5","6","8","9","7.11","7.37","7","8"
"1993","direct migration background","(0) in school","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","6.52","7","556","4","5","8","9","6.36","6.68","7","7"
"1993","direct migration background","(1b) general elementary school","6.72","7","730","4","5","8","9","6.57","6.87","7","7"
"1993","direct migration background","(1c) basic vocational qualification","6.8","7","605","4","5","8","9","6.63","6.97","7","8"
"1993","direct migration background","(2a) intermediate vocational","6.79","7","102","4","5","8","9","6.4","7.18","7","8"
"1993","direct migration background","(2b) intermediate general qualification","6.78","7","48","3","5","9","10","6.15","7.41","7","8"
"1993","direct migration background","(2c_gen) general maturity certificate","7.02","7","92","4","6","8","10","6.59","7.45","7","8"
"1993","direct migration background","(2c_voc) vocational maturity certificate","6.99","7","109","5","5","8","9","6.61","7.37","7","8"
"1993","direct migration background","(3a) lower tertiary education","6.53","7","44","4","5","8","8","5.95","7.11","6","8"
"1993","direct migration background","(3b) higher tertiary education","6.94","7","84","5","6","8","9","6.47","7.41","7","8"
"1993","indirect migration background","(0) in school","7.63","8","44","6","7","9","9","7.18","8.08","7","9"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","7.69","8","124","5","7","9","10","7.38","8","7","8"
"1993","indirect migration background","(1c) basic vocational qualification","7.09","8","79","3","6","9","10","6.58","7.6","7","8"
"1993","indirect migration background","(2a) intermediate vocational","5.54","6.53","35","0","0","9","9","4.6","6.48","7","9"
"1993","indirect migration background","(2b) intermediate general qualification","7.96","8","75","6","7","9","9","7.6","8.32","8","9"
"1993","indirect migration background","(2c_gen) general maturity certificate","7.94","8","34","6","7","9","10","7.43","8.45","8","9"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","no migration background","(0) in school","8.03","8","71","6","7","9","10","7.71","8.35","8","8"
"1993","no migration background","(1a) inadequately completed","6.66","7","136","4","5","8","10","6.29","7.03","7","8"
"1993","no migration background","(1b) general elementary school","6.26","6","1303","3","5","8","9","6.14","6.38","6","7"
"1993","no migration background","(1c) basic vocational qualification","6.57","7","3437","4","5","8","9","6.5","6.64","7","7"
"1993","no migration background","(2a) intermediate vocational","7.07","8","2413","5","6","8","9","7","7.14","7","8"
"1993","no migration background","(2b) intermediate general qualification","7.42","8","392","5","7","9","9","7.24","7.6","8","8"
"1993","no migration background","(2c_gen) general maturity certificate","7.58","8","271","5","7","9","9","7.4","7.76","8","8"
"1993","no migration background","(2c_voc) vocational maturity certificate","7.31","8","388","5","7","9","9","7.15","7.47","8","8"
"1993","no migration background","(3a) lower tertiary education","6.83","7","799","4","5","8","9","6.7","6.96","7","7"
"1993","no migration background","(3b) higher tertiary education","7.12","7","690","5","6","8","9","6.99","7.25","7","8"
"1994","direct migration background","(0) in school","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","6.72","7","517","4","5","8","9","6.55","6.89","7","7"
"1994","direct migration background","(1b) general elementary school","6.49","7","671","4","5","8","9","6.34","6.64","7","7"
"1994","direct migration background","(1c) basic vocational qualification","6.67","7","587","4","5","8","9","6.5","6.84","7","7"
"1994","direct migration background","(2a) intermediate vocational","6.53","7","99","4","5","8","9","6.14","6.92","7","8"
"1994","direct migration background","(2b) intermediate general qualification","6.37","6.68","37","1","5","8","9","5.51","7.23","6","8"
"1994","direct migration background","(2c_gen) general maturity certificate","7.56","8","90","5","7","9","9","7.17","7.95","7","8"
"1994","direct migration background","(2c_voc) vocational maturity certificate","7.33","8","103","5","6","8","9","7","7.66","7","8"
"1994","direct migration background","(3a) lower tertiary education","6.57","7","45","5","5","8","9","6","7.14","6","8"
"1994","direct migration background","(3b) higher tertiary education","6.9","7","79","4","6","8","9","6.44","7.36","7","8"
"1994","indirect migration background","(0) in school","7.97","8","57","6","7","9","10","7.62","8.32","8","9"
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","7.81","8","112","5","7","9","9","7.5","8.12","8","8"
"1994","indirect migration background","(1c) basic vocational qualification","6.87","8","83","2","6","8","9","6.44","7.3","8","8"
"1994","indirect migration background","(2a) intermediate vocational","6.84","7","39","5","5","8","9","6.32","7.36","7","8"
"1994","indirect migration background","(2b) intermediate general qualification","7.67","8","70","6","7","8","9","7.29","8.05","7","8"
"1994","indirect migration background","(2c_gen) general maturity certificate","7.97","8","33","6","8","9","9","7.45","8.49","8","9"
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1994","no migration background","(0) in school","7.9","8","132","6","7","9","10","7.62","8.18","8","8"
"1994","no migration background","(1a) inadequately completed","6.46","7","105","4","5","8","9","6.07","6.85","7","8"
"1994","no migration background","(1b) general elementary school","6.35","7","1241","3","5","8","9","6.23","6.47","7","7"
"1994","no migration background","(1c) basic vocational qualification","6.58","7","3347","4","5","8","9","6.51","6.65","7","7"
"1994","no migration background","(2a) intermediate vocational","7.04","7","2409","5","6","8","9","6.97","7.11","7","8"
"1994","no migration background","(2b) intermediate general qualification","7.31","8","355","5","6","8","9","7.12","7.5","7","8"
"1994","no migration background","(2c_gen) general maturity certificate","7.75","8","276","6","7","9","9","7.59","7.91","8","8"
"1994","no migration background","(2c_voc) vocational maturity certificate","7.23","8","401","5","6","8","9","7.07","7.39","8","8"
"1994","no migration background","(3a) lower tertiary education","6.89","7","795","5","6","8","9","6.76","7.02","7","7"
"1994","no migration background","(3b) higher tertiary education","7.16","8","707","5","6","8","9","7.03","7.29","7","8"
"1995","direct migration background","(0) in school","7.28","8","37","4","6","9","9","6.64","7.92","7","8"
"1995","direct migration background","(1a) inadequately completed","6.83","7","518","5","5","8","9","6.67","6.99","7","7"
"1995","direct migration background","(1b) general elementary school","6.75","7","728","4","5","8","9","6.6","6.9","7","8"
"1995","direct migration background","(1c) basic vocational qualification","6.91","7","678","4","6","8","9","6.76","7.06","7","8"
"1995","direct migration background","(2a) intermediate vocational","6.72","7","118","4","5","9","9","6.32","7.12","6","8"
"1995","direct migration background","(2b) intermediate general qualification","7.16","8","41","2","6","9","10","6.43","7.89","7","9"
"1995","direct migration background","(2c_gen) general maturity certificate","7.65","8","144","5","7","9","10","7.33","7.97","8","8"
"1995","direct migration background","(2c_voc) vocational maturity certificate","7.46","8","177","5","7","8","9","7.19","7.73","7","8"
"1995","direct migration background","(3a) lower tertiary education","6.7","7.22","46","4","6","8","8","6.09","7.31","6","8"
"1995","direct migration background","(3b) higher tertiary education","7.54","8","146","6","7","9","10","7.27","7.81","7","8"
"1995","indirect migration background","(0) in school","7.77","8","53","6","7","9","9","7.43","8.11","8","9"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","7.31","8","105","4","6","9","9","7.01","7.61","8","8"
"1995","indirect migration background","(1c) basic vocational qualification","7.08","7.64","91","4","6","9","10","6.63","7.53","8","9"
"1995","indirect migration background","(2a) intermediate vocational","6.56","8","48","2","5","9","9","5.94","7.18","7","9"
"1995","indirect migration background","(2b) intermediate general qualification","7.79","8","67","5","7","9","9","7.41","8.17","8","8"
"1995","indirect migration background","(2c_gen) general maturity certificate","8.01","8","42","7","8","8","10","7.61","8.41","8","8"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1995","no migration background","(0) in school","7.78","8","172","6","7","9","10","7.53","8.03","8","8"
"1995","no migration background","(1a) inadequately completed","6.47","7","80","4","5","8","9","5.98","6.96","6","8"
"1995","no migration background","(1b) general elementary school","6.26","6.19","1184","3","5","8","9","6.14","6.38","6","7"
"1995","no migration background","(1c) basic vocational qualification","6.54","7","3268","4","5","8","9","6.47","6.61","7","7"
