"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","7.51","8","188","5","6","9","10","10","7.22","7.8","0","10","8","8"
"1990","16-34 y.","higher education","7.49","8","320","5","7","9","10","10","7.28","7.7","0","10","8","8"
"1990","16-34 y.","higher vocational","7.59","8","52","5","7","9","10","10","7.13","8.05","3","10","8","8"
"1990","16-34 y.","in school","8.17","8","32","6","8","9","10","10","7.44","8.9","0","10","8","9"
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","7.59","8","1038","5","7","9","10","10","7.48","7.7","0","10","8","8"
"1990","16-34 y.","vocational + Abi","7.76","8","55","6","7","9","9","10","7.44","8.08","5","10","8","8"
"1990","35-65 y.","general elemantary","7.13","7","188","5","6","8","10","10","6.82","7.44","0","10","7","8"
"1990","35-65 y.","higher education","7.13","8","626","5","6","9","9","10","6.98","7.28","0","10","8","8"
"1990","35-65 y.","higher vocational","7.53","8","173","5","6","9","10","10","7.24","7.82","0","10","8","8"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","7.57","8","1273","5","6","9","10","10","7.46","7.68","0","10","8","8"
"1990","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","66 and older","general elemantary","7.03","8","132","3","5","9","10","10","6.62","7.44","0","10","7","8"
"1990","66 and older","higher education","6.97","8","46","4","5","8","10","10","6.18","7.76","0","10","6","8"
"1990","66 and older","higher vocational","7.09","8","32","0","6","10","10","10","6.03","8.15","0","10","7","9"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","7.05","7","210","5","5","9","10","10","6.75","7.35","0","10","7","8"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","7.64","8","1055","5","7","9","10","10","7.54","7.74","0","10","8","8"
"1991","16-34 y.","higher education","7.79","8","473","6","7","9","9","10","7.65","7.93","0","10","8","8"
"1991","16-34 y.","higher vocational","7.84","8","207","6","7","9","9","10","7.66","8.02","4","10","8","8"
"1991","16-34 y.","in school","8.13","8","158","6","8","9","9","10","7.91","8.35","2","10","8","9"
"1991","16-34 y.","inadequately","7.37","8","184","5","6","9","9","10","7.11","7.63","1","10","7","8"
"1991","16-34 y.","middle vocational","7.69","8","2654","6","7","9","9","10","7.63","7.75","0","10","8","8"
