"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","7.4","8","6071","5","7","9","9","10","7.36","7.44","0","10","8","8"
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","6.85","7","3142","4","5","8","9","10","6.78","6.92","0","10","7","8"
"1992","Employed","East Germany","6.96","7","2922","5","6","8","9","10","6.89","7.03","0","10","7","7"
"1992","Employed","West Germany","7.24","8","6051","5","6","8","9","10","7.19","7.29","0","10","8","8"
"1992","Not Employed","East Germany","6.73","7","1020","4","5","8","9","10","6.61","6.85","0","10","7","7"
"1992","Not Employed","West Germany","6.6","7","3123","4","5","8","9","10","6.53","6.67","0","10","7","7"
"1993","Employed","East Germany","6.8","7","2566","4","6","8","9","10","6.73","6.87","0","10","7","7"
"1993","Employed","West Germany","7.07","7","6059","5","6","8","9","10","7.02","7.12","0","10","7","8"
"1993","Not Employed","East Germany","6.4","7","1240","3","5","8","9","10","6.28","6.52","0","10","7","7"
"1993","Not Employed","West Germany","6.47","7","3100","3","5","8","9","10","6.39","6.55","0","10","7","7"
"1994","Employed","East Germany","6.69","7","2431","4","5","8","9","10","6.62","6.76","0","10","7","7"
"1994","Employed","West Germany","7.18","8","5825","5","6","8","9","10","7.13","7.23","0","10","8","8"
"1994","Not Employed","East Germany","6.02","6","1323","3","5","8","9","10","5.9","6.14","0","10","6","7"
"1994","Not Employed","West Germany","6.52","7","3157","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1995","Employed","East Germany","6.82","7","2378","5","6","8","9","10","6.75","6.89","0","10","7","7"
"1995","Employed","West Germany","7.19","8","6049","5","6","8","9","10","7.14","7.24","0","10","8","8"
"1995","Not Employed","East Germany","6.12","6","1298","3","5","8","9","10","6","6.24","0","10","6","7"
"1995","Not Employed","West Germany","6.58","7","3434","3","5","8","9","10","6.51","6.65","0","10","7","7"
"1996","Employed","East Germany","6.54","7","2392","4","5","8","9","10","6.46","6.62","0","10","7","7"
"1996","Employed","West Germany","7.08","7","5997","5","6","8","9","10","7.03","7.13","0","10","8","8"
"1996","Not Employed","East Germany","6","6","1284","3","5","8","8","10","5.89","6.11","0","10","6","6"
"1996","Not Employed","West Germany","6.48","7","3309","3","5","8","9","10","6.41","6.55","0","10","7","7"
"1997","Employed","East Germany","6.22","7","2304","3","5","8","8","10","6.14","6.3","0","10","6","7"
"1997","Employed","West Germany","6.91","7","5799","4","6","8","9","10","6.86","6.96","0","10","7","8"
"1997","Not Employed","East Germany","5.82","6","1317","3","5","7","8","10","5.71","5.93","0","10","6","6"
"1997","Not Employed","West Germany","6.34","7","3349","3","5","8","9","10","6.27","6.41","0","10","7","7"
"1998","Employed","East Germany","6.53","7","2437","4","5","8","9","10","6.46","6.6","0","10","7","7"
"1998","Employed","West Germany","7.27","8","6377","5","6","8","9","10","7.23","7.31","0","10","8","8"
"1998","Not Employed","East Germany","5.91","6","1412","3","5","8","8","10","5.8","6.02","0","10","6","6"
"1998","Not Employed","West Germany","6.61","7","3920","4","5","8","9","10","6.54","6.68","0","10","7","7"
"1999","Employed","East Germany","6.74","7","2402","5","5","8","9","10","6.67","6.81","0","10","7","7"
"1999","Employed","West Germany","7.39","8","6306","5","7","9","9","10","7.35","7.43","0","10","8","8"
"1999","Not Employed","East Germany","6.15","6","1367","3","5","8","8","10","6.04","6.26","0","10","6","7"
"1999","Not Employed","West Germany","6.65","7","3496","4","5","8","9","10","6.58","6.72","0","10","7","7"
"2000","Employed","East Germany","6.79","7","3593","4","5","8","9","10","6.73","6.85","0","10","7","7"
"2000","Employed","West Germany","7.5","8","11361","5","7","9","9","10","7.47","7.53","0","10","8","8"
"2000","Not Employed","East Germany","6.09","6","2194","3","5","8","8","10","6","6.18","0","10","6","6"
"2000","Not Employed","West Germany","6.82","7","6563","4","5","8","9","10","6.77","6.87","0","10","7","7"
"2001","Employed","East Germany","6.81","7","3302","5","5","8","9","10","6.75","6.87","0","10","7","7"
"2001","Employed","West Germany","7.57","8","10375","5","7","9","9","10","7.54","7.6","0","10","8","8"
"2001","Not Employed","East Germany","6.08","6","2070","3","5","8","8","10","5.99","6.17","0","10","6","7"
"2001","Not Employed","West Germany","6.88","7","5763","4","6","8","9","10","6.83","6.93","0","10","7","8"
"2002","Employed","East Germany","6.62","7","3304","4","5","8","9","10","6.56","6.68","0","10","7","7"
"2002","Employed","West Germany","7.33","8","11270","5","6","8","9","10","7.3","7.36","0","10","8","8"
"2002","Not Employed","East Germany","5.8","6","2043","3","5","7","8","10","5.71","5.89","0","10","6","6"
"2002","Not Employed","West Germany","6.63","7","5866","4","5","8","9","10","6.58","6.68","0","10","7","7"
"2003","Employed","East Germany","6.43","7","3217","4","5","8","9","10","6.36","6.5","0","10","7","7"
"2003","Employed","West Germany","7.23","8","10665","5","6","8","9","10","7.2","7.26","0","10","8","8"
"2003","Not Employed","East Germany","5.69","6","2095","3","4","7","8","10","5.6","5.78","0","10","6","6"
"2003","Not Employed","West Germany","6.54","7","5778","4","5","8","9","10","6.49","6.59","0","10","7","7"
"2004","Employed","East Germany","6.27","7","3056","3","5","8","9","10","6.2","6.34","0","10","7","7"
"2004","Employed","West Germany","7.09","7","10244","5","6","8","9","10","7.06","7.12","0","10","8","8"
"2004","Not Employed","East Germany","5.37","5","2127","2","4","7","8","10","5.28","5.46","0","10","5","6"
"2004","Not Employed","West Germany","6.34","7","5755","3","5","8","9","10","6.28","6.4","0","10","7","7"
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","6.79","7","2782","4","5","8","9","10","6.72","6.86","0","10","7","7"
"2008","Employed","West Germany","7.3","8","8906","5","6","9","9","10","7.26","7.34","0","10","8","8"
"2008","Not Employed","East Germany","5.62","6","1952","2","4","7","8","10","5.52","5.72","0","10","6","6"
"2008","Not Employed","West Germany","6.42","7","5121","3","5","8","9","10","6.36","6.48","0","10","7","7"
"2009","Employed","East Germany","6.82","7","2674","4","5","8","9","10","6.75","6.89","0","10","7","7"
"2009","Employed","West Germany","7.24","8","8412","5","6","8","9","10","7.2","7.28","0","10","8","8"
"2009","Not Employed","East Germany","5.78","6","1832","3","5","7","8","10","5.69","5.87","0","10","6","6"
"2009","Not Employed","West Germany","6.47","7","4737","4","5","8","9","10","6.41","6.53","0","10","7","7"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","6.97","7","2619","5","6","8","9","10","6.9","7.04","0","10","7","8"
"2011","Employed","West Germany","7.43","8","8497","5","7","9","9","10","7.39","7.47","0","10","8","8"
"2011","Not Employed","East Germany","5.84","6","1751","3","5","7","8","10","5.74","5.94","0","10","6","6"
"2011","Not Employed","West Germany","6.53","7","4992","4","5","8","9","10","6.47","6.59","0","10","7","7"
"2012","Employed","East Germany","7.65","8","975","5","7","9","9","10","7.54","7.76","0","10","8","8"
"2012","Employed","West Germany","7.95","8","4349","6","7","9","10","10","7.9","8","0","10","8","8"
"2012","Not Employed","East Germany","7.03","8","333","4","5","9","9","10","6.81","7.25","1","10","8","8"
"2012","Not Employed","West Germany","7.7","8","1400","5","7","9","10","10","7.6","7.8","0","10","8","8"
"2013","Employed","East Germany","7.23","8","2565","5","6","8","9","10","7.16","7.3","0","10","8","8"
"2013","Employed","West Germany","7.64","8","8822","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2013","Not Employed","East Germany","6.1","6","2170","3","5","8","9","10","6","6.2","0","10","6","7"
"2013","Not Employed","West Germany","7","7","9560","4","5","9","10","10","6.96","7.04","0","10","8","8"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","7.62","8","3431","5","7","9","9","10","7.56","7.68","0","10","8","8"
"2018","Employed","West Germany","7.95","8","13509","5","7","9","10","10","7.92","7.98","0","10","8","8"
"2018","Not Employed","East Germany","6.46","7","1873","3","5","8","9","10","6.36","6.56","0","10","7","7"
