"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","7.89","8","92","5","7","10","10","10","7.52","8.26","3","10","8","8"
"1990","direct migration background","Urban Area","7.13","7","49","5","5","9","10","10","6.51","7.75","0","10","6","8"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","7.51","8","2708","5","6","9","10","10","7.44","7.58","0","10","8","8"
"1990","no migration background","Urban Area","7.24","8","1469","5","6","9","10","10","7.14","7.34","0","10","8","8"
"1991","direct migration background","Rural Area","7.35","8","400","5","6","8","10","10","7.17","7.53","0","10","7","8"
"1991","direct migration background","Urban Area","7.16","8","2197","5","6","8","9","10","7.08","7.24","0","10","8","8"
"1991","indirect migration background","Rural Area","7.48","7.74","44","5","6","9","10","10","7.02","7.94","4","10","8","8"
"1991","indirect migration background","Urban Area","7.86","8","293","5","7","9","10","10","7.69","8.03","2","10","8","9"
"1991","no migration background","Rural Area","7.14","8","4126","5","6","8","9","10","7.08","7.2","0","10","8","8"
"1991","no migration background","Urban Area","7.21","8","6198","5","6","8","9","10","7.16","7.26","0","10","8","8"
"1992","direct migration background","Rural Area","6.81","7","394","4","5","8","9","10","6.61","7.01","0","10","7","8"
"1992","direct migration background","Urban Area","7.1","8","2123","4","6","8","9","10","7.02","7.18","0","10","7","8"
"1992","indirect migration background","Rural Area","7.94","8","55","5","7","9","9","10","7.55","8.33","4","10","8","9"
"1992","indirect migration background","Urban Area","7.46","8","343","4","7","9","10","10","7.27","7.65","0","10","8","8"
"1992","no migration background","Rural Area","6.83","7","3918","4","5","8","9","10","6.77","6.89","0","10","7","7"
"1992","no migration background","Urban Area","7.01","7","6165","4","6","8","9","10","6.96","7.06","0","10","7","8"
"1993","direct migration background","Rural Area","6.46","7","394","4","5","8","9","10","6.25","6.67","0","10","6","7"
"1993","direct migration background","Urban Area","6.83","7","2063","4","5","8","9","10","6.74","6.92","0","10","7","7"
"1993","indirect migration background","Rural Area","6.98","7","70","3","6","9","10","10","6.44","7.52","0","10","7","8"
"1993","indirect migration background","Urban Area","7.43","8","395","5","7","9","10","10","7.25","7.61","0","10","8","8"
"1993","no migration background","Rural Area","6.71","7","3889","4","5","8","9","10","6.65","6.77","0","10","7","7"
"1993","no migration background","Urban Area","6.83","7","6154","4","5","8","9","10","6.78","6.88","0","10","7","7"
"1994","direct migration background","Rural Area","6.44","7","370","4","5","8","9","10","6.23","6.65","0","10","7","7"
"1994","direct migration background","Urban Area","6.78","7","1973","4","5","8","9","10","6.69","6.87","0","10","7","7"
"1994","indirect migration background","Rural Area","7.84","8","67","6","7","9","10","10","7.45","8.23","5","10","7","8"
"1994","indirect migration background","Urban Area","7.5","8","416","5","7","9","9","10","7.34","7.66","1","10","8","8"
"1994","no migration background","Rural Area","6.65","7","3823","4","5","8","9","10","6.59","6.71","0","10","7","7"
"1994","no migration background","Urban Area","6.89","7","6087","4","6","8","9","10","6.84","6.94","0","10","7","7"
"1995","direct migration background","Rural Area","7.07","7","459","4","6","8","9","10","6.89","7.25","0","10","7","8"
"1995","direct migration background","Urban Area","7.02","8","2308","4","6","8","9","10","6.94","7.1","0","10","8","8"
"1995","indirect migration background","Rural Area","7.34","8","75","4","6","9","9","10","6.99","7.69","3","10","8","8"
