"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1990","(0) in school","Female","","","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","","","",""
"1990","(1a) inadequately completed","Female","","","","","","","","","","",""
"1990","(1a) inadequately completed","Male","","","","","","","","","","",""
"1990","(1b) general elementary school","Female","7.03","7","276","4","5","9","10","6.76","7.3","7","8"
"1990","(1b) general elementary school","Male","6.86","7","50","3","5","8","10","6.21","7.51","7","8"
"1990","(1c) basic vocational qualification","Female","7.38","8","669","5","6","9","10","7.22","7.54","8","8"
"1990","(1c) basic vocational qualification","Male","7.37","8","673","5","6","9","10","7.21","7.53","8","8"
"1990","(2a) intermediate vocational","Female","7.7","8","646","5","7","9","10","7.56","7.84","8","8"
"1990","(2a) intermediate vocational","Male","7.7","8","733","5","7","9","10","7.57","7.83","8","8"
"1990","(2b) intermediate general qualification","Female","7.71","8","97","5","7","9","10","7.32","8.1","8","8"
"1990","(2b) intermediate general qualification","Male","7.68","8","85","4","7","9","10","7.25","8.11","8","9"
"1990","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","Female","7.82","8","36","5","7","9","9","7.25","8.39","8","9"
"1990","(2c_voc) vocational maturity certificate","Male","7.74","8","47","6","7","8","9","7.42","8.06","8","8"
"1990","(3a) lower tertiary education","Female","7.35","8","401","5","6","9","10","7.16","7.54","8","8"
"1990","(3a) lower tertiary education","Male","7.34","8","251","5","6","9","10","7.1","7.58","7","8"
"1990","(3b) higher tertiary education","Female","6.86","7.97","139","3","5","8","9","6.49","7.23","7","8"
"1990","(3b) higher tertiary education","Male","7.1","8","201","4","6","8","9","6.83","7.37","8","8"
"1991","(0) in school","Female","8.16","8","66","7","7","9","9","7.78","8.54","8","9"
"1991","(0) in school","Male","8.08","8","83","6","7","9","9","7.78","8.38","8","9"
"1991","(1a) inadequately completed","Female","6.95","7","416","4","5","8","9","6.77","7.13","7","8"
"1991","(1a) inadequately completed","Male","7.09","7","302","5","6","8","10","6.87","7.31","7","8"
"1991","(1b) general elementary school","Female","6.73","7","1527","4","5","8","9","6.63","6.83","7","8"
"1991","(1b) general elementary school","Male","7.05","7","781","4","6","8","9","6.92","7.18","7","8"
"1991","(1c) basic vocational qualification","Female","7.03","7","1892","5","6","8","9","6.94","7.12","8","8"
"1991","(1c) basic vocational qualification","Male","7.15","8","2430","5","6","8","9","7.07","7.23","8","8"
"1991","(2a) intermediate vocational","Female","7.39","8","1359","5","7","9","9","7.3","7.48","8","8"
"1991","(2a) intermediate vocational","Male","7.5","8","1221","5","7","9","9","7.41","7.59","8","8"
"1991","(2b) intermediate general qualification","Female","7.43","8","320","5","7","9","9","7.25","7.61","8","8"
"1991","(2b) intermediate general qualification","Male","7.34","8","202","4","6","9","9","7.09","7.59","8","8"
"1991","(2c_gen) general maturity certificate","Female","7.72","8","157","6","7","9","9","7.49","7.95","8","8"
"1991","(2c_gen) general maturity certificate","Male","7.72","8","223","6","7","9","9","7.5","7.94","8","8"
"1991","(2c_voc) vocational maturity certificate","Female","7.4","8","213","5","7","8","9","7.18","7.62","8","8"
"1991","(2c_voc) vocational maturity certificate","Male","7.33","8","280","5","7","8","9","7.12","7.54","8","8"
"1991","(3a) lower tertiary education","Female","7.41","8","460","5","7","9","9","7.25","7.57","8","8"
"1991","(3a) lower tertiary education","Male","7.31","8","418","5","7","8","9","7.14","7.48","7","8"
"1991","(3b) higher tertiary education","Female","7.42","8","287","5","7","9","9","7.22","7.62","8","8"
"1991","(3b) higher tertiary education","Male","7.32","8","495","5","7","8","9","7.18","7.46","8","8"
"1992","(0) in school","Female","8.1","8","74","7","8","9","9","7.74","8.46","8","9"
"1992","(0) in school","Male","8.25","8","72","7","8","9","10","7.97","8.53","8","9"
"1992","(1a) inadequately completed","Female","6.73","7","416","4","5","8","9","6.53","6.93","7","7"
"1992","(1a) inadequately completed","Male","6.77","7","296","4","6","8","9","6.54","7","7","8"
"1992","(1b) general elementary school","Female","6.49","7","1472","4","5","8","9","6.38","6.6","7","7"
"1992","(1b) general elementary school","Male","6.69","7","771","4","5","8","9","6.54","6.84","7","8"
"1992","(1c) basic vocational qualification","Female","6.75","7","1842","4","5","8","9","6.66","6.84","7","7"
"1992","(1c) basic vocational qualification","Male","6.82","7","2348","4","5","8","9","6.74","6.9","7","7"
"1992","(2a) intermediate vocational","Female","7.12","8","1362","5","6","8","9","7.02","7.22","8","8"
"1992","(2a) intermediate vocational","Male","7.19","8","1176","5","6","8","9","7.09","7.29","8","8"
"1992","(2b) intermediate general qualification","Female","7.52","8","325","5","7","9","10","7.32","7.72","8","8"
"1992","(2b) intermediate general qualification","Male","7.39","8","207","5","7","9","10","7.14","7.64","8","8"
"1992","(2c_gen) general maturity certificate","Female","7.65","8","163","6","7","9","9","7.4","7.9","8","8"
"1992","(2c_gen) general maturity certificate","Male","7.48","8","214","5","7","9","9","7.24","7.72","8","8"
"1992","(2c_voc) vocational maturity certificate","Female","7.55","8","226","5","7","9","9","7.35","7.75","8","8"
"1992","(2c_voc) vocational maturity certificate","Male","7.43","8","286","5","7","8","9","7.21","7.65","8","8"
"1992","(3a) lower tertiary education","Female","7.27","8","446","5","6","8","9","7.1","7.44","7","8"
"1992","(3a) lower tertiary education","Male","7.15","7","408","5","6","8","9","6.99","7.31","7","8"
"1992","(3b) higher tertiary education","Female","7.18","8","289","5","6","8","9","6.97","7.39","7","8"
"1992","(3b) higher tertiary education","Male","7.3","8","490","5","7","8","9","7.14","7.46","7","8"
"1993","(0) in school","Female","7.89","8","67","6","7","9","10","7.53","8.25","8","8"
"1993","(0) in school","Male","7.87","8","58","6","7","9","10","7.49","8.25","7","8"
"1993","(1a) inadequately completed","Female","6.55","7","406","4","5","8","9","6.36","6.74","7","7"
"1993","(1a) inadequately completed","Male","6.64","7","309","4","5","8","9","6.42","6.86","7","7"
"1993","(1b) general elementary school","Female","6.28","6","1418","3","5","8","9","6.17","6.39","7","7"
"1993","(1b) general elementary school","Male","6.64","7","739","3","5","8","9","6.49","6.79","7","8"
"1993","(1c) basic vocational qualification","Female","6.59","7","1809","4","5","8","9","6.49","6.69","7","7"
"1993","(1c) basic vocational qualification","Male","6.61","7","2312","4","5","8","9","6.52","6.7","7","7"
"1993","(2a) intermediate vocational","Female","7.09","8","1382","5","6","8","9","6.99","7.19","8","8"
"1993","(2a) intermediate vocational","Male","6.99","7","1168","5","6","8","9","6.88","7.1","7","8"
"1993","(2b) intermediate general qualification","Female","7.4","8","303","5","6","9","9","7.19","7.61","8","8"
"1993","(2b) intermediate general qualification","Male","7.42","8","212","5","7","9","9","7.19","7.65","8","8"
"1993","(2c_gen) general maturity certificate","Female","7.46","8","186","5","7","8","9","7.23","7.69","8","8"
"1993","(2c_gen) general maturity certificate","Male","7.55","8","211","5","7","9","9","7.32","7.78","8","8"
"1993","(2c_voc) vocational maturity certificate","Female","7.26","8","226","5","6","9","9","7.04","7.48","7","8"
"1993","(2c_voc) vocational maturity certificate","Male","7.25","8","283","5","7","8","9","7.04","7.46","7","8"
"1993","(3a) lower tertiary education","Female","6.75","7","436","4","5","8","9","6.57","6.93","7","8"
"1993","(3a) lower tertiary education","Male","6.85","7","408","4","5","8","9","6.66","7.04","7","7"
"1993","(3b) higher tertiary education","Female","7.24","7","287","5","6","8","9","7.05","7.43","7","8"
"1993","(3b) higher tertiary education","Male","7.03","7","491","5","6","8","9","6.86","7.2","7","8"
"1994","(0) in school","Female","8.05","8","109","6","7","9","10","7.77","8.33","8","9"
"1994","(0) in school","Male","7.78","8","91","5","7","9","10","7.44","8.12","8","8"
"1994","(1a) inadequately completed","Female","6.48","7","370","3","5","8","9","6.27","6.69","7","7"
"1994","(1a) inadequately completed","Male","6.83","7","269","4","5","8","9","6.61","7.05","7","7"
"1994","(1b) general elementary school","Female","6.31","6","1340","3","5","8","9","6.2","6.42","7","7"
"1994","(1b) general elementary school","Male","6.69","7","684","4","5","8","9","6.53","6.85","7","8"
"1994","(1c) basic vocational qualification","Female","6.56","7","1782","4","5","8","9","6.47","6.65","7","7"
"1994","(1c) basic vocational qualification","Male","6.61","7","2235","4","5","8","9","6.53","6.69","7","7"
"1994","(2a) intermediate vocational","Female","7.04","8","1378","4","6","8","9","6.94","7.14","7","8"
"1994","(2a) intermediate vocational","Male","6.98","7","1169","5","6","8","9","6.88","7.08","7","7"
"1994","(2b) intermediate general qualification","Female","7.3","8","285","5","6","8","9","7.08","7.52","7","8"
"1994","(2b) intermediate general qualification","Male","7.2","8","177","4","6","9","9","6.92","7.48","7","8"
"1994","(2c_gen) general maturity certificate","Female","7.55","8","183","5","7","9","9","7.32","7.78","8","8"
"1994","(2c_gen) general maturity certificate","Male","7.87","8","216","7","7","9","9","7.68","8.06","8","8"
