"plh0178","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","no migration background","in school","1","","","","0"
"0 Completely dissatisfied","1984","no migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1984","no migration background","general elemantary","40","0.0157186460640714","0.0106670275846662","0.0207702645434767","0"
"0 Completely dissatisfied","1984","no migration background","middle vocational","75","0.0157093943367592","0.0121221861527118","0.0192966025208066","0"
"0 Completely dissatisfied","1984","no migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1984","no migration background","higher vocational","10","","","","0"
"0 Completely dissatisfied","1984","no migration background","higher education","9","","","","0"
"0 Completely dissatisfied","1984","direct migration background","in school","1","","","","0"
"0 Completely dissatisfied","1984","direct migration background","inadequately","32","0.0282940309893081","0.0176715731915484","0.0389164887870678","0"
"0 Completely dissatisfied","1984","direct migration background","general elemantary","32","0.0189788286149656","0.0107722955315051","0.0271853616984261","0"
"0 Completely dissatisfied","1984","direct migration background","middle vocational","34","0.0292486977948494","0.0189481862733465","0.0395492093163523","0"
"0 Completely dissatisfied","1984","direct migration background","vocational + Abi","6","","","","0"
"0 Completely dissatisfied","1984","direct migration background","higher vocational","1","","","","0"
"0 Completely dissatisfied","1984","direct migration background","higher education","1","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","general elemantary","1","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","middle vocational","1","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1984","no migration background","general elemantary","18","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","no migration background","middle vocational","38","0.0082865485918801","0.0056714074472497","0.0109016897365105","1"
"1 on Scale 1 to 10","1984","no migration background","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1984","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1984","no migration background","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","no migration background","higher vocational","9","","","","1"
"1 on Scale 1 to 10","1984","no migration background","higher education","4","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","inadequately","16","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","general elemantary","13","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","higher education","5","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","general elemantary","1","","","","1"
"10 Completely satisfied","1984","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1984","indirect migration background","middle vocational","10","","","","10"
"10 Completely satisfied","1984","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1984","no migration background","in school","37","0.241683194468514","0.17450406705083","0.308862321886199","10"
"10 Completely satisfied","1984","no migration background","inadequately","26","","","","10"
"10 Completely satisfied","1984","no migration background","general elemantary","656","0.29319720415783","0.274709099605365","0.311685308710296","10"
"10 Completely satisfied","1984","no migration background","middle vocational","1279","0.29170843676298","0.278595628218007","0.304821245307954","10"
"10 Completely satisfied","1984","no migration background","vocational + Abi","58","0.329667203328249","0.261927181408252","0.397407225248246","10"
"10 Completely satisfied","1984","no migration background","higher vocational","168","0.300477992007565","0.263793754945199","0.337162229069931","10"
"10 Completely satisfied","1984","no migration background","higher education","153","0.245842159115734","0.213066560463023","0.278617757768444","10"
"10 Completely satisfied","1984","direct migration background","in school","4","","","","10"
"10 Completely satisfied","1984","direct migration background","inadequately","208","0.226744366220429","0.19991935170191","0.253569380738947","10"
"10 Completely satisfied","1984","direct migration background","general elemantary","244","0.263901436254076","0.237393574635653","0.290409297872499","10"
"10 Completely satisfied","1984","direct migration background","middle vocational","243","0.264013236726756","0.237066921485202","0.29095955196831","10"
"10 Completely satisfied","1984","direct migration background","vocational + Abi","21","","","","10"
"10 Completely satisfied","1984","direct migration background","higher vocational","14","","","","10"
"10 Completely satisfied","1984","direct migration background","higher education","19","","","","10"
"10 Completely satisfied","1984","indirect migration background","in school","1","","","","10"
"10 Completely satisfied","1984","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","1984","indirect migration background","general elemantary","17","","","","10"
"2 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","middle vocational","124","0.0262603770056766","0.0216473383851447","0.0308734156262085","2"
"2 on Scale 1 to 10","1984","no migration background","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1984","no migration background","higher vocational","18","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","in school","7","","","","2"
"2 on Scale 1 to 10","1984","no migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","general elemantary","61","0.0244989735476252","0.0182205421026566","0.0307774049925939","2"
"2 on Scale 1 to 10","1984","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","middle vocational","30","0.0255762282581904","0.0159258637306329","0.0352265927857479","2"
"2 on Scale 1 to 10","1984","indirect migration background","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","higher education","8","","","","2"
"2 on Scale 1 to 10","1984","no migration background","higher education","15","","","","2"
"2 on Scale 1 to 10","1984","direct migration background","inadequately","41","0.042080719337474","0.0292184914026799","0.0549429472722682","2"
"2 on Scale 1 to 10","1984","direct migration background","general elemantary","33","0.0248616838549437","0.015497192065529","0.0342261756443585","2"
"2 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1984","no migration background","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1984","no migration background","middle vocational","182","0.0365938236053008","0.0311772605999071","0.0420103866106945","3"
"3 on Scale 1 to 10","1984","no migration background","in school","3","","","","3"
"3 on Scale 1 to 10","1984","no migration background","inadequately","1","","","","3"
"3 on Scale 1 to 10","1984","no migration background","general elemantary","89","0.0359827300627264","0.0284187076112379","0.043546752514215","3"
"3 on Scale 1 to 10","1984","no migration background","higher vocational","19","","","","3"
"3 on Scale 1 to 10","1984","no migration background","higher education","30","0.0454833540544291","0.0296231298749632","0.061343578233895","3"
"3 on Scale 1 to 10","1984","direct migration background","general elemantary","71","0.0520611000692366","0.0387002935255651","0.0654219066129082","3"
"3 on Scale 1 to 10","1984","direct migration background","middle vocational","36","0.024834093054791","0.0153211490492596","0.0343470370603225","3"
"3 on Scale 1 to 10","1984","direct migration background","higher education","6","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","inadequately","51","0.0556724589204467","0.0409834769971024","0.0703614408437909","3"
"3 on Scale 1 to 10","1984","direct migration background","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","general elemantary","2","","","","3"
"4 on Scale 1 to 10","1984","no migration background","middle vocational","168","0.0344109106136335","0.0291524400321335","0.0396693811951336","4"
"4 on Scale 1 to 10","1984","no migration background","general elemantary","89","0.0354266649050423","0.027919151653134","0.0429341781569506","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","middle vocational","2","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","no migration background","in school","4","","","","4"
"4 on Scale 1 to 10","1984","no migration background","inadequately","5","","","","4"
"4 on Scale 1 to 10","1984","no migration background","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher vocational","15","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher education","25","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","in school","1","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","inadequately","33","0.0372257127654925","0.0250975806508515","0.0493538448801334","4"
"4 on Scale 1 to 10","1984","direct migration background","general elemantary","44","0.0229462564868981","0.0139408985174091","0.0319516144563871","4"
"4 on Scale 1 to 10","1984","direct migration background","middle vocational","46","0.0411850650351979","0.0290375119157477","0.0533326181546482","4"
"4 on Scale 1 to 10","1984","direct migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher education","7","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","in school","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","general elemantary","3","","","","4"
"5 on Scale 1 to 10","1984","no migration background","in school","12","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","inadequately","89","0.100100058557814","0.0808724866508222","0.119327630464806","5"
"5 on Scale 1 to 10","1984","direct migration background","general elemantary","100","0.0907745947434781","0.0734961848275393","0.108053004659417","5"
"5 on Scale 1 to 10","1984","indirect migration background","middle vocational","7","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1984","no migration background","inadequately","8","","","","5"
"5 on Scale 1 to 10","1984","no migration background","general elemantary","244","0.10219751576666","0.0898955668967686","0.114499464636551","5"
