"year","bula_h","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Baden-W?rttemberg","Employed","4.81","5","1684","2","3","6","8","10","4.7","4.92","0","10","5","5"
"2004","Baden-W?rttemberg","Not Employed","3.54","3","924","0","2","5","7","10","3.38","3.7","0","10","3","4"
"2004","Bavaria","Employed","4.65","5","1990","1","3","6","8","10","4.55","4.75","0","10","5","5"
"2004","Bavaria","Not Employed","3.38","3","1042","0","1","5","7","8","3.23","3.53","0","10","3","4"
"2004","Berlin","Employed","4.8","5","508","1","3","7","8","10","4.59","5.01","0","10","5","5"
"2004","Berlin","Not Employed","3.68","4","298","0","2","5","7","10","3.39","3.97","0","10","4","5"
"2004","Brandenburg","Employed","4.92","5","519","2","3","7","8","10","4.73","5.11","0","10","5","5"
"2004","Brandenburg","Not Employed","4.09","4","394","0","2","6","7","10","3.86","4.32","0","10","4","5"
"2004","Bremen","Employed","5.13","5","104","2","3","7","9","10","4.67","5.59","0","10","5","6"
"2004","Bremen","Not Employed","3.72","3.65","64","0","1","5","8","10","2.96","4.48","0","10","2","4"
"2004","Hamburg","Employed","4.99","5","188","2","4","7","8","9","4.71","5.27","0","9","5","5"
"2004","Hamburg","Not Employed","3.7","4","108","0","2","5","7","8","3.29","4.11","0","9","4","5"
"2004","Hesse","Employed","4.84","5","974","2","3","7","8","10","4.7","4.98","0","10","5","5"
"2004","Hesse","Not Employed","3.36","3","465","0","1","5","7","9","3.12","3.6","0","10","4","5"
"2004","Lower Saxony","Employed","4.85","5","1182","2","3","7","8","9","4.72","4.98","0","10","5","5"
"2004","Lower Saxony","Not Employed","3.54","4","701","0","1","5","7","9","3.35","3.73","0","10","3","4"
"2004","Mecklenburg-Western Pomerania","Employed","5.17","5","314","2","4","7","8","10","4.94","5.4","0","10","5","6"
"2004","Mecklenburg-Western Pomerania","Not Employed","3.6","3","197","0","2","5","7","9","3.25","3.95","0","10","3","5"
"2004","North Rhine-Westphalia","Employed","4.57","5","2788","1","3","6","8","9","4.49","4.65","0","10","5","5"
"2004","North Rhine-Westphalia","Not Employed","3.56","4","1753","0","2","5","7","9","3.45","3.67","0","10","4","4"
"2004","Rhineland-Palatinate,Saarland","Employed","4.28","5","770","0","3","6","7","9","4.11","4.45","0","10","5","5"
"2004","Rhineland-Palatinate,Saarland","Not Employed","3.26","3","528","0","0","5","7","10","3.03","3.49","0","10","3","4"
"2004","Saxony","Employed","5.07","5","936","2","4","7","8","9","4.94","5.2","0","10","5","5"
"2004","Saxony","Not Employed","4.09","4","635","1","3","5","7","9","3.91","4.27","0","10","4","5"
"2004","Saxony-Anhalt","Employed","4.53","5","517","2","3","6","8","10","4.34","4.72","0","10","5","5"
"2004","Saxony-Anhalt","Not Employed","3.99","4","404","1","2","5","7","9","3.77","4.21","0","10","4","5"
"2004","Schleswig-Holstein","Employed","4.88","5","417","2","4","6","7","10","4.68","5.08","0","10","5","5"
"2004","Schleswig-Holstein","Not Employed","3.69","4","249","0","2","5","7","8","3.42","3.96","0","10","3","4"
"2004","Thuringia","Employed","5.05","5","555","2","4","7","8","9","4.88","5.22","0","10","5","5"
"2004","Thuringia","Not Employed","3.69","3.99","388","1","2","5","7","9","3.46","3.92","0","10","4","4"
"2005","Baden-W?rttemberg","Employed","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","Not Employed","","","","","","","","","","","","","",""
"2005","Bavaria","Employed","","","","","","","","","","","","","",""
"2005","Bavaria","Not Employed","","","","","","","","","","","","","",""
"2005","Berlin","Employed","","","","","","","","","","","","","",""
"2005","Berlin","Not Employed","","","","","","","","","","","","","",""
"2005","Brandenburg","Employed","","","","","","","","","","","","","",""
"2005","Brandenburg","Not Employed","","","","","","","","","","","","","",""
"2005","Bremen","Employed","","","","","","","","","","","","","",""
"2005","Bremen","Not Employed","","","","","","","","","","","","","",""
"2005","Hamburg","Employed","","","","","","","","","","","","","",""
"2005","Hamburg","Not Employed","","","","","","","","","","","","","",""
"2005","Hesse","Employed","","","","","","","","","","","","","",""
"2005","Hesse","Not Employed","","","","","","","","","","","","","",""
"2005","Lower Saxony","Employed","","","","","","","","","","","","","",""
"2005","Lower Saxony","Not Employed","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Employed","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Not Employed","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Employed","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Not Employed","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Employed","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Not Employed","","","","","","","","","","","","","",""
"2005","Saxony","Employed","","","","","","","","","","","","","",""
"2005","Saxony","Not Employed","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Employed","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Not Employed","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Employed","","","","","","","","","","","","","",""
