"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","East Germany","4.39","5","101","1","3","6","7","10","3.93","4.85","0","10","3","5"
"2004","direct migration background","West Germany","3.7","4","2424","0","2","5","7","10","3.6","3.8","0","10","3","4"
"2004","indirect migration background","East Germany","5.04","5","35","2","4","6","8","8","4.26","5.82","0","10","4","6"
"2004","indirect migration background","West Germany","4.79","5","765","1","3","7","8","10","4.61","4.97","0","10","5","5"
"2004","no migration background","East Germany","4.5","5","5092","1","3","6","7","9","4.44","4.56","0","10","5","5"
"2004","no migration background","West Germany","4.27","5","13179","1","3","6","7","9","4.23","4.31","0","10","5","5"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","4.49","5","110","1","3","6","7","10","4.04","4.94","0","10","4","5"
"2006","direct migration background","West Germany","4.44","5","2256","1","3","6","8","10","4.33","4.55","0","10","5","5"
"2006","indirect migration background","East Germany","5.26","5","40","3","3","8","8","9","4.56","5.96","1","9","4","7"
"2006","indirect migration background","West Germany","5.36","5","779","2","4","7","8","10","5.2","5.52","0","10","5","6"
"2006","no migration background","East Germany","4.84","5","5125","2","3","6","8","10","4.78","4.9","0","10","5","5"
"2006","no migration background","West Germany","4.66","5","13624","1","3","6","8","10","4.62","4.7","0","10","5","5"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","4.34","4","80","1","2","6","8","10","3.76","4.92","0","10","3","5"
"2008","direct migration background","West Germany","4.35","5","1831","1","2","6","8","10","4.23","4.47","0","10","4","5"
"2008","indirect migration background","East Germany","6.19","7","43","3","5","8","8","10","5.4","6.98","1","10","4","7"
"2008","indirect migration background","West Germany","4.82","5","728","2","3","7","8","10","4.64","5","0","10","5","5"
"2008","no migration background","East Germany","4.49","5","4663","2","3","6","7","9","4.43","4.55","0","10","5","5"
"2008","no migration background","West Germany","4.38","5","12044","1","3","6","8","10","4.34","4.42","0","10","4","5"
"2009","direct migration background","East Germany","3.66","3.5","76","2","2","5","6","9","3.16","4.16","0","9","3","5"
"2009","direct migration background","West Germany","3.45","3","1586","0","2","5","7","9","3.34","3.56","0","10","3","3"
"2009","indirect migration background","East Germany","5.28","5","41","3","4","6","8","8","4.58","5.98","0","8","4","6"
"2009","indirect migration background","West Germany","4.58","5","672","2","3","6","7","10","4.42","4.74","0","10","5","5"
"2009","no migration background","East Germany","3.85","4","4429","1","2","5","7","8","3.79","3.91","0","10","4","4"
"2009","no migration background","West Germany","3.72","4","11245","1","2","5","7","9","3.68","3.76","0","10","4","4"
"2010","direct migration background","East Germany","5.13","5","127","2","3","7","8","10","4.7","5.56","0","10","4","5"
"2010","direct migration background","West Germany","4.11","4","2763","1","2","6","8","10","4.01","4.21","0","10","4","5"
"2010","indirect migration background","East Germany","5.58","5","76","4","5","7","8","10","5.04","6.12","0","10","5","6"
"2010","indirect migration background","West Germany","5.06","5","1071","2","3","7","8","10","4.91","5.21","0","10","5","5"
"2010","no migration background","East Germany","4.41","5","5269","2","3","6","7","9","4.35","4.47","0","10","5","5"
"2010","no migration background","West Germany","4.22","4","14681","1","2","6","7","10","4.18","4.26","0","10","5","5"
