"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","direct migration background","4.24","5","1467","0","2","6","8","10","4.11","4.37","0","10","4","5"
"2004","Employed","indirect migration background","5.05","5","546","2","3","7","8","10","4.84","5.26","0","10","5","5"
"2004","Employed","no migration background","4.8","5","11433","2","3","6","8","9","4.76","4.84","0","10","5","5"
"2004","Not Employed","direct migration background","3.03","3","1058","0","1","5","6","9","2.88","3.18","0","10","2","3"
"2004","Not Employed","indirect migration background","4.3","5","254","0","3","6","8","9","3.99","4.61","0","10","5","5"
"2004","Not Employed","no migration background","3.65","4","6838","0","2","5","7","9","3.59","3.71","0","10","4","4"
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","4.84","5","1351","1","3","7","8","10","4.71","4.97","0","10","5","5"
"2006","Employed","indirect migration background","5.44","5","562","2","4","7","8","10","5.26","5.62","0","10","5","6"
"2006","Employed","no migration background","5.06","5","11488","2","4","7","8","10","5.02","5.1","0","10","5","5"
"2006","Not Employed","direct migration background","3.92","4","1015","0","2","6","7","10","3.76","4.08","0","10","3","4"
"2006","Not Employed","indirect migration background","5.16","5","257","1","3","7","8","10","4.85","5.47","0","10","5","6"
"2006","Not Employed","no migration background","4.18","5","7261","1","2","6","7","10","4.13","4.23","0","10","5","5"
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","4.73","5","1110","2","3","7","8","10","4.58","4.88","0","10","5","5"
"2008","Employed","indirect migration background","4.93","5","565","2","3","7","8","10","4.73","5.13","0","10","5","5"
"2008","Employed","no migration background","4.69","5","10238","2","3","6","8","10","4.65","4.73","0","10","5","5"
"2008","Not Employed","direct migration background","3.83","4","801","0","2","6","7","9","3.65","4.01","0","10","3","4"
"2008","Not Employed","indirect migration background","4.69","5","206","2","3","6","8","9","4.35","5.03","0","10","5","6"
"2008","Not Employed","no migration background","3.96","4","6469","1","2","5","7","10","3.9","4.02","0","10","4","4"
"2009","Employed","direct migration background","3.95","4","983","1","2","6","7","9","3.81","4.09","0","10","4","4"
"2009","Employed","indirect migration background","4.57","5","520","2","3","6","7","10","4.39","4.75","0","10","5","5"
"2009","Employed","no migration background","4.12","4","9718","1","3","5","7","8","4.08","4.16","0","10","4","4"
"2009","Not Employed","direct migration background","2.7","2","679","0","1","5","6","8","2.53","2.87","0","10","2","3"
"2009","Not Employed","indirect migration background","4.67","5","193","2","3","6","7","10","4.35","4.99","0","10","4","5"
"2009","Not Employed","no migration background","3.15","3","5956","0","1","5","6","9","3.09","3.21","0","10","3","3"
