"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Full Time","(Married) couple without C.","4.86","5","2487","2","3","7","8","9","4.77","4.95","0","10","5","5"
"2004","Full Time","1-pers.-HH","5.01","5","1004","2","4","7","8","9","4.88","5.14","0","10","5","5"
"2004","Full Time","Couple + C. GT 16 ","4.92","5","1689","2","3","7","8","9","4.82","5.02","0","10","5","5"
"2004","Full Time","Couple + C. LE 16","5","5","2011","2","3","7","8","10","4.91","5.09","0","10","5","5"
"2004","Full Time","Couple + C. LE and GT 16","4.81","5","692","1","3","7","8","10","4.64","4.98","0","10","5","5"
"2004","Full Time","Single parent","4.86","5","365","1","3","7","8","9","4.62","5.1","0","10","5","5"
"2004","Not Working","(Married) couple without C.","3.55","4","3542","0","2","5","7","9","3.47","3.63","0","10","3","4"
"2004","Not Working","1-pers.-HH","3.13","3","1452","0","1","5","6","9","3","3.26","0","10","3","3"
"2004","Not Working","Couple + C. GT 16 ","4.11","4","1192","0","2","6","7","10","3.97","4.25","0","10","4","5"
"2004","Not Working","Couple + C. LE 16","4.08","4","757","0","2","5","7","9","3.92","4.24","0","10","4","5"
"2004","Not Working","Couple + C. LE and GT 16","4.83","5","539","1","3","7","8","10","4.62","5.04","0","10","5","5"
"2004","Not Working","Single parent","3.95","4","388","0","2","6","8","10","3.68","4.22","0","10","4","5"
"2004","Part Time","(Married) couple without C.","4.38","5","1226","1","3","6","7","10","4.25","4.51","0","10","5","5"
"2004","Part Time","1-pers.-HH","4.82","5","451","2","3","6","8","10","4.6","5.04","0","10","5","5"
"2004","Part Time","Couple + C. GT 16 ","4.2","4","1021","1","2","6","7","9","4.06","4.34","0","10","5","5"
"2004","Part Time","Couple + C. LE 16","4.27","5","1286","1","3","6","7","9","4.15","4.39","0","10","4","5"
"2004","Part Time","Couple + C. LE and GT 16","4.32","5","554","1","3","6","8","10","4.12","4.52","0","10","5","5"
"2004","Part Time","Single parent","4.74","5","337","1","3","6","8","10","4.49","4.99","0","10","5","5"
"2005","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Full Time","Single parent","","","","","","","","","","","","","",""
"2005","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Working","Single parent","","","","","","","","","","","","","",""
"2005","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Part Time","Single parent","","","","","","","","","","","","","",""
"2006","Full Time","(Married) couple without C.","5.07","5","2574","2","4","7","8","10","4.99","5.15","0","10","5","5"
"2006","Full Time","1-pers.-HH","5.17","5","1167","2","4","7","8","10","5.05","5.29","0","10","5","5"
"2006","Full Time","Couple + C. GT 16 ","5.28","5","1637","2","4","7","8","10","5.18","5.38","0","10","5","5"
"2006","Full Time","Couple + C. LE 16","5.26","5","1867","2","4","7","8","10","5.16","5.36","0","10","5","5"
"2006","Full Time","Couple + C. LE and GT 16","5.22","5","612","2","4","7","8","10","5.04","5.4","0","10","5","5"
"2006","Full Time","Single parent","5.01","5","369","2","4","7","8","9","4.79","5.23","0","10","5","5"
"2006","Not Working","(Married) couple without C.","4.14","5","3990","1","2","6","7","9","4.07","4.21","0","10","4","5"
"2006","Not Working","1-pers.-HH","3.78","4","1680","0","2","5","7","10","3.66","3.9","0","10","4","4"
"2006","Not Working","Couple + C. GT 16 ","4.63","5","1044","1","3","6","7","10","4.49","4.77","0","10","5","5"
"2006","Not Working","Couple + C. LE 16","4.46","5","752","1","3","6","8","10","4.29","4.63","0","10","5","5"
"2006","Not Working","Couple + C. LE and GT 16","5.23","5","414","2","4","7","8","10","5","5.46","0","10","5","5"
"2006","Not Working","Single parent","4.73","5","404","1","3","7","8","10","4.49","4.97","0","10","5","5"
"2006","Part Time","(Married) couple without C.","4.68","5","1283","2","3","6","7","10","4.56","4.8","0","10","5","5"
"2006","Part Time","1-pers.-HH","5.12","5","486","2","4","7","8","10","4.93","5.31","0","10","5","5"
"2006","Part Time","Couple + C. GT 16 ","4.87","5","972","2","3","7","8","9","4.73","5.01","0","10","5","5"
"2006","Part Time","Couple + C. LE 16","4.69","5","1286","2","3","6","8","10","4.57","4.81","0","10","5","5"
"2006","Part Time","Couple + C. LE and GT 16","4.89","5","458","1","3","7","8","9","4.69","5.09","0","10","5","5"
"2006","Part Time","Single parent","5.26","5","391","2","4","7","8","10","5.04","5.48","0","10","5","5"
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","4.7","5","2339","2","3","6","8","10","4.61","4.79","0","10","5","5"
"2008","Full Time","1-pers.-HH","4.78","5","1054","2","3","6","8","9","4.65","4.91","0","10","5","5"
"2008","Full Time","Couple + C. GT 16 ","4.69","5","1532","2","3","6","8","10","4.58","4.8","0","10","5","5"
"2008","Full Time","Couple + C. LE 16","5.03","5","1572","2","3","7","8","10","4.92","5.14","0","10","5","5"
"2008","Full Time","Couple + C. LE and GT 16","4.95","5","530","2","3","7","8","10","4.76","5.14","0","10","5","5"
"2008","Full Time","Single parent","4.94","5","342","2","3","6","8","10","4.7","5.18","0","10","5","5"
"2008","Not Working","(Married) couple without C.","3.91","4","3650","1","2","5","7","9","3.84","3.98","0","10","4","4"
"2008","Not Working","1-pers.-HH","3.63","3","1540","0","2","5","7","10","3.51","3.75","0","10","3","4"
"2008","Not Working","Couple + C. GT 16 ","4.43","5","928","1","3","6","7","9","4.28","4.58","0","10","4","5"
"2008","Not Working","Couple + C. LE 16","4.14","4","497","1","2","6","8","9","3.94","4.34","0","10","4","5"
