"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","Rural Area","4.11","4","442","0","2","6","8","10","3.87","4.35","0","10","4","5"
"2004","direct migration background","Urban Area","3.64","4","2083","0","2","5","7","10","3.53","3.75","0","10","3","4"
"2004","indirect migration background","Rural Area","4.29","5","111","0","2","6","8","10","3.78","4.8","0","10","5","6"
"2004","indirect migration background","Urban Area","4.89","5","689","1","3","7","8","10","4.71","5.07","0","10","5","5"
"2004","no migration background","Rural Area","4.28","5","6590","1","3","6","7","10","4.22","4.34","0","10","5","5"
"2004","no migration background","Urban Area","4.35","5","11681","1","3","6","7","9","4.31","4.39","0","10","5","5"
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","4.56","5","422","1","3","6","8","10","4.32","4.8","0","10","4","5"
"2006","direct migration background","Urban Area","4.42","5","1944","1","2","6","8","10","4.31","4.53","0","10","5","5"
"2006","indirect migration background","Rural Area","4.86","5","118","0","3","7","8","9","4.42","5.3","0","9","5","6"
"2006","indirect migration background","Urban Area","5.45","5","701","2","4","7","8","10","5.28","5.62","0","10","5","6"
"2006","no migration background","Rural Area","4.65","5","6841","2","3","6","8","10","4.6","4.7","0","10","5","5"
"2006","no migration background","Urban Area","4.73","5","11908","2","3","6","8","10","4.69","4.77","0","10","5","5"
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","4.18","5","348","1","2","6","7","10","3.92","4.44","0","10","4","5"
"2008","direct migration background","Urban Area","4.39","5","1563","1","2","6","8","10","4.26","4.52","0","10","4","5"
"2008","indirect migration background","Rural Area","4.79","5","112","2","3","7","8","9","4.33","5.25","0","10","4","5"
"2008","indirect migration background","Urban Area","4.89","5","659","2","3","7","8","10","4.7","5.08","0","10","5","5"
"2008","no migration background","Rural Area","4.43","5","6097","1","3","6","8","10","4.37","4.49","0","10","5","5"
"2008","no migration background","Urban Area","4.39","5","10610","1","3","6","7","10","4.35","4.43","0","10","5","5"
"2009","direct migration background","Rural Area","3.29","3","315","0","1","5","7","8","3.04","3.54","0","8","3","3"
"2009","direct migration background","Urban Area","3.49","3","1347","0","2","5","7","9","3.37","3.61","0","10","3","3"
"2009","indirect migration background","Rural Area","4.29","5","118","1","3","5","7","8","3.92","4.66","0","10","4","5"
"2009","indirect migration background","Urban Area","4.67","5","595","2","3","6","7","10","4.49","4.85","0","10","5","5"
"2009","no migration background","Rural Area","3.73","4","5797","1","2","5","7","9","3.67","3.79","0","10","4","4"
"2009","no migration background","Urban Area","3.76","4","9877","1","2","5","7","8","3.72","3.8","0","10","4","4"
"2010","direct migration background","Rural Area","4.29","5","613","1","2","6","8","10","4.09","4.49","0","10","4","5"
"2010","direct migration background","Urban Area","4.1","4","2277","0","2","6","8","10","3.99","4.21","0","10","4","5"
"2010","indirect migration background","Rural Area","4.95","5","199","2","3","7","8","10","4.58","5.32","0","10","5","5"
"2010","indirect migration background","Urban Area","5.11","5","948","2","4","7","8","10","4.95","5.27","0","10","5","5"
"2010","no migration background","Rural Area","4.27","5","7411","1","3","6","7","10","4.22","4.32","0","10","5","5"
"2010","no migration background","Urban Area","4.25","4","12539","1","2","6","7","10","4.21","4.29","0","10","5","5"
"2011","direct migration background","Rural Area","4.4","5","467","1","2","7","8","9","4.17","4.63","0","10","4","5"
"2011","direct migration background","Urban Area","4.42","5","1548","1","2","6","8","10","4.3","4.54","0","10","4","5"
"2011","indirect migration background","Rural Area","5.07","5","137","2","3","7","8","8","4.69","5.45","0","9","5","5"
"2011","indirect migration background","Urban Area","5.28","5","658","2","4","7","8","10","5.1","5.46","0","10","5","5"
"2011","no migration background","Rural Area","4.49","5","6638","2","3","6","7","10","4.44","4.54","0","10","5","5"
"2011","no migration background","Urban Area","4.51","5","11354","1","3","6","7","9","4.47","4.55","0","10","5","5"
"2012","direct migration background","Rural Area","4.83","5","769","1","2","7","8","10","4.65","5.01","0","10","5","5"
"2012","direct migration background","Urban Area","4.64","5","2277","1","3","7","8","10","4.54","4.74","0","10","5","5"
"2012","indirect migration background","Rural Area","5.05","5","246","2","3","7","8","10","4.73","5.37","0","10","5","5"
"2012","indirect migration background","Urban Area","5.53","6","1034","2","4","7","8","10","5.39","5.67","0","10","5","6"
"2012","no migration background","Rural Area","4.82","5","8946","2","3","6","8","10","4.77","4.87","0","10","5","5"
"2012","no migration background","Urban Area","4.8","5","14392","2","3","6","8","10","4.76","4.84","0","10","5","5"
"2013","direct migration background","Rural Area","4.51","5","1290","1","2","7","8","10","4.35","4.67","0","10","4","5"
