"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","direct migration background","3.29","3","730","0","1","5","7","9","3.11","3.47","0","10","3","3"
"2004","(Married) couple without C.","indirect migration background","4.29","5","113","0","3","6","7","8","3.87","4.71","0","9","4","5"
"2004","(Married) couple without C.","no migration background","4.18","5","6412","1","2","6","7","9","4.12","4.24","0","10","5","5"
"2004","1-pers.-HH","direct migration background","3.58","3","214","1","2","5","6","8","3.26","3.9","0","10","3","5"
"2004","1-pers.-HH","indirect migration background","5.06","5","85","2","3","7","8","9","4.54","5.58","0","10","5","6"
"2004","1-pers.-HH","no migration background","4.01","4","2608","0","2","6","7","9","3.91","4.11","0","10","4","5"
"2004","Couple + C. GT 16 ","direct migration background","3.71","4","421","0","1","6","7","9","3.46","3.96","0","10","3","4"
"2004","Couple + C. GT 16 ","indirect migration background","5","5","191","1","3","7","8","10","4.64","5.36","0","10","5","6"
"2004","Couple + C. GT 16 ","no migration background","4.55","5","3290","1","3","6","7","9","4.47","4.63","0","10","5","5"
"2004","Couple + C. LE 16","direct migration background","4.1","4","602","1","2","6","7","10","3.9","4.3","0","10","4","5"
"2004","Couple + C. LE 16","indirect migration background","4.71","5","179","1","3","7","8","10","4.34","5.08","0","10","4","5"
"2004","Couple + C. LE 16","no migration background","4.71","5","3273","2","3","6","7","9","4.64","4.78","0","10","5","5"
"2004","Couple + C. LE and GT 16","direct migration background","4.22","5","305","0","2","6","8","10","3.91","4.53","0","10","4","5"
"2004","Couple + C. LE and GT 16","indirect migration background","4.88","5","135","1","3","7","8","10","4.46","5.3","0","10","5","6"
"2004","Couple + C. LE and GT 16","no migration background","4.78","5","1345","2","3","6","8","10","4.66","4.9","0","10","5","5"
"2004","Single parent","direct migration background","3.85","4","134","0","2","5","7","10","3.42","4.28","0","10","3","5"
"2004","Single parent","indirect migration background","5.08","5.51","74","1","2","7","9","10","4.47","5.69","0","10","4","6"
"2004","Single parent","no migration background","4.61","5","882","0","3","7","8","10","4.45","4.77","0","10","5","5"
"2005","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2005","Single parent","direct migration background","","","","","","","","","","","","","",""
"2005","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2005","Single parent","no migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","direct migration background","3.95","4","739","0","2","6","7","10","3.77","4.13","0","10","4","5"
"2006","(Married) couple without C.","indirect migration background","4.98","5","129","1","3","7","8","10","4.6","5.36","0","10","5","6"
"2006","(Married) couple without C.","no migration background","4.59","5","6979","2","3","6","8","10","4.54","4.64","0","10","5","5"
"2006","1-pers.-HH","direct migration background","4.01","4","231","0","2","6","7","10","3.68","4.34","0","10","3","5"
"2006","1-pers.-HH","indirect migration background","5.43","5","103","2","3","7","9","10","4.94","5.92","0","10","5","6"
"2006","1-pers.-HH","no migration background","4.46","5","2999","1","3","6","8","10","4.37","4.55","0","10","5","5"
"2006","Couple + C. GT 16 ","direct migration background","4.98","5","356","1","3","7","8","10","4.72","5.24","0","10","5","5"
"2006","Couple + C. GT 16 ","indirect migration background","5.57","6","188","1","5","7","9","10","5.24","5.9","0","10","5","6"
"2006","Couple + C. GT 16 ","no migration background","4.93","5","3109","2","3","6","8","10","4.85","5.01","0","10","5","5"
"2006","Couple + C. LE 16","direct migration background","4.8","5","542","1","3","7","8","10","4.59","5.01","0","10","5","5"
"2006","Couple + C. LE 16","indirect migration background","5.07","5","187","2","3","7","8","9","4.74","5.4","0","10","5","5"
"2006","Couple + C. LE 16","no migration background","4.93","5","3176","2","3","7","8","10","4.85","5.01","0","10","5","5"
"2006","Couple + C. LE and GT 16","direct migration background","4.89","5","255","1","3","7","8","10","4.59","5.19","0","10","4","5"
"2006","Couple + C. LE and GT 16","indirect migration background","5.72","6","103","3","4","8","8","10","5.26","6.18","0","10","5","7"
"2006","Couple + C. LE and GT 16","no migration background","5.13","5","1126","2","4","7","8","10","5","5.26","0","10","5","5"
"2006","Single parent","direct migration background","4.68","5","139","1","3","7","8","9","4.24","5.12","0","10","4","5"
"2006","Single parent","indirect migration background","5.52","5","77","2","5","7","8","10","5.03","6.01","0","10","5","6"
"2006","Single parent","no migration background","5.01","5","948","2","3","7","8","10","4.87","5.15","0","10","5","5"
