"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(1a) inadequately completed","2.49","2","79","0","0","4","6","10","1.95","3.03","0","10","2","3"
"2004","(Married) couple without C.","(1b) general elementary school","3.06","3","663","0","1","5","6","10","2.88","3.24","0","10","2","3"
"2004","(Married) couple without C.","(1c) basic vocational qualification","3.73","4","2632","0","2","5","7","9","3.64","3.82","0","10","4","4"
"2004","(Married) couple without C.","(2a) intermediate vocational","4.56","5","1487","2","3","6","7","9","4.45","4.67","0","10","5","5"
"2004","(Married) couple without C.","(2b) intermediate general qualification","3.77","4","88","0","2","5","7","9","3.24","4.3","0","10","3","5"
"2004","(Married) couple without C.","(2c_gen) general maturity certificate","5.15","5","132","2","4","7","7","9","4.79","5.51","0","10","5","6"
"2004","(Married) couple without C.","(2c_voc) vocational maturity certificate","4.7","5","471","2","3","6","8","10","4.5","4.9","0","10","4","5"
"2004","(Married) couple without C.","(3a) lower tertiary education","4.87","5","695","2","3","7","8","10","4.71","5.03","0","10","5","5"
"2004","(Married) couple without C.","(3b) higher tertiary education","4.89","5","965","2","3","7","8","10","4.75","5.03","0","10","5","5"
"2004","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(1b) general elementary school","2.65","2","378","0","0","5","6","8","2.41","2.89","0","10","2","3"
"2004","1-pers.-HH","(1c) basic vocational qualification","3.58","4","893","0","2","5","7","10","3.42","3.74","0","10","3","4"
"2004","1-pers.-HH","(2a) intermediate vocational","4.5","5","617","1","3","6","8","9","4.31","4.69","0","10","5","5"
"2004","1-pers.-HH","(2b) intermediate general qualification","4.97","5","54","2","4","6","8","8","4.41","5.53","0","8","5","6"
"2004","1-pers.-HH","(2c_gen) general maturity certificate","5.05","5","136","2","3","7","8","9","4.67","5.43","0","10","5","6"
"2004","1-pers.-HH","(2c_voc) vocational maturity certificate","4.54","5","222","1","3","7","7","9","4.23","4.85","0","10","5","5"
"2004","1-pers.-HH","(3a) lower tertiary education","4.6","5","224","2","3","6","7","9","4.32","4.88","0","10","5","5"
"2004","1-pers.-HH","(3b) higher tertiary education","4.75","5","324","2","3","6","7","9","4.51","4.99","0","10","5","5"
"2004","Couple + C. GT 16 ","(0) in school","5.32","5","275","3","4","7","8","10","5.07","5.57","0","10","5","6"
"2004","Couple + C. GT 16 ","(1a) inadequately completed","2.76","1","54","0","0","5","7","10","1.96","3.56","0","10","1","4"
"2004","Couple + C. GT 16 ","(1b) general elementary school","3.35","3","293","0","2","5","6","9","3.06","3.64","0","10","3","4"
