"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Baden-W?rttemberg","direct migration background","3.72","3","563","0","2","6","7","9","3.51","3.93","0","10","3","4"
"2004","Baden-W?rttemberg","indirect migration background","5.04","5","202","2","3","7","8","10","4.68","5.4","0","10","5","5"
"2004","Baden-W?rttemberg","no migration background","4.44","5","1843","1","3","6","8","10","4.34","4.54","0","10","5","5"
"2004","Bavaria","direct migration background","3.74","4","374","0","2","6","7","9","3.49","3.99","0","10","3","4"
"2004","Bavaria","indirect migration background","4.85","5","127","2","3","7","8","10","4.43","5.27","0","10","5","6"
"2004","Bavaria","no migration background","4.2","5","2531","0","2","6","7","9","4.11","4.29","0","10","5","5"
"2004","Berlin","direct migration background","4.17","4","63","1","2","5","8","10","3.45","4.89","0","10","3","5"
"2004","Berlin","indirect migration background","5.1","5","36","2","4","7","8","8","4.29","5.91","0","10","4","6"
"2004","Berlin","no migration background","4.33","5","707","0","3","6","8","10","4.15","4.51","0","10","5","5"
"2004","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","no migration background","4.49","5","897","1","3","6","8","10","4.34","4.64","0","10","5","5"
"2004","Bremen","direct migration background","","","","","","","","","","","","","",""
"2004","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2004","Bremen","no migration background","4.39","4","142","0","3","6","8","10","3.95","4.83","0","10","4","5"
"2004","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2004","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Hamburg","no migration background","4.54","5","265","2","3","6","7","9","4.29","4.79","0","9","5","5"
"2004","Hesse","direct migration background","3.54","4","237","0","1","5","7","10","3.21","3.87","0","10","3","4"
"2004","Hesse","indirect migration background","4.91","5","71","1","3","7","8","9","4.34","5.48","0","10","5","6"
"2004","Hesse","no migration background","4.44","5","1131","0","3","6","7","9","4.3","4.58","0","10","5","5"
"2004","Lower Saxony","direct migration background","4.14","4","206","0","2","7","8","9","3.77","4.51","0","10","3","5"
"2004","Lower Saxony","indirect migration background","3.67","3","50","1","2","5","8","9","2.95","4.39","0","10","3","5"
"2004","Lower Saxony","no migration background","4.32","5","1627","1","2","6","7","9","4.2","4.44","0","10","5","5"
"2004","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","no migration background","4.54","5","493","1","3","6","8","10","4.34","4.74","0","10","5","5"
"2004","North Rhine-Westphalia","direct migration background","3.39","3","685","0","1","5","7","9","3.2","3.58","0","10","3","4"
"2004","North Rhine-Westphalia","indirect migration background","4.87","5","222","1","3","7","8","10","4.55","5.19","0","10","5","6"
"2004","North Rhine-Westphalia","no migration background","4.26","5","3634","1","3","6","7","9","4.18","4.34","0","10","5","5"
"2004","Rhineland-Palatinate,Saarland","direct migration background","3.67","3","189","0","1","6","7","10","3.27","4.07","0","10","3","5"
"2004","Rhineland-Palatinate,Saarland","indirect migration background","4.16","5","44","0","2","7","7","8","3.35","4.97","0","9","3","6"
"2004","Rhineland-Palatinate,Saarland","no migration background","3.85","4","1065","0","2","5","7","9","3.7","4","0","10","4","5"
"2004","Saxony","direct migration background","","","","","","","","","","","","","",""
"2004","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2004","Saxony","no migration background","4.59","5","1535","2","3","6","8","9","4.48","4.7","0","10","5","5"
"2004","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","no migration background","4.26","4","891","1","3","6","7","9","4.11","4.41","0","10","5","5"
"2004","Schleswig-Holstein","direct migration background","4.55","5","65","0","3","7","8","10","3.88","5.22","0","10","3","5"
"2004","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","no migration background","4.39","5","590","2","3","6","7","9","4.22","4.56","0","10","4","5"
"2004","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2004","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2004","Thuringia","no migration background","4.43","5","920","1","3","6","8","9","4.29","4.57","0","10","5","5"
"2005","Baden-W?rttemberg","direct migration background","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","no migration background","","","","","","","","","","","","","",""
"2005","Bavaria","direct migration background","","","","","","","","","","","","","",""
"2005","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"2005","Bavaria","no migration background","","","","","","","","","","","","","",""
"2005","Berlin","direct migration background","","","","","","","","","","","","","",""
"2005","Berlin","indirect migration background","","","","","","","","","","","","","",""
"2005","Berlin","no migration background","","","","","","","","","","","","","",""
"2005","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2005","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2005","Brandenburg","no migration background","","","","","","","","","","","","","",""
"2005","Bremen","direct migration background","","","","","","","","","","","","","",""
"2005","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2005","Bremen","no migration background","","","","","","","","","","","","","",""
"2005","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2005","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2005","Hamburg","no migration background","","","","","","","","","","","","","",""
"2005","Hesse","direct migration background","","","","","","","","","","","","","",""
"2005","Hesse","indirect migration background","","","","","","","","","","","","","",""
"2005","Hesse","no migration background","","","","","","","","","","","","","",""
"2005","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"2005","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"2005","Lower Saxony","no migration background","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","direct migration background","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","no migration background","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","","","","","","",""
"2005","Saxony","direct migration background","","","","","","","","","","","","","",""
"2005","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2005","Saxony","no migration background","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","no migration background","","","","","","","","","","","","","",""
"2005","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2005","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2005","Thuringia","no migration background","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","direct migration background","4.28","4","519","0","3","6","8","9","4.07","4.49","0","10","4","5"
"2006","Baden-W?rttemberg","indirect migration background","5.64","6","203","3","4","7","8","10","5.33","5.95","0","10","5","6"
"2006","Baden-W?rttemberg","no migration background","4.65","5","1987","2","3","6","8","9","4.55","4.75","0","10","5","5"
"2006","Bavaria","direct migration background","4.3","5","341","1","2","6","8","10","4.04","4.56","0","10","4","5"
"2006","Bavaria","indirect migration background","5.07","5","126","2","4","7","8","9","4.67","5.47","0","10","5","6"
