"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","(Married) couple without C.","4.69","5","3713","2","3","6","8","10","4.62","4.76","0","10","5","5"
"2004","Employed","1-pers.-HH","4.95","5","1455","2","3","7","8","10","4.84","5.06","0","10","5","5"
"2004","Employed","Couple + C. GT 16 ","4.63","5","2710","1","3","6","8","9","4.55","4.71","0","10","5","5"
"2004","Employed","Couple + C. LE 16","4.73","5","3297","2","3","6","7","10","4.66","4.8","0","10","5","5"
"2004","Employed","Couple + C. LE and GT 16","4.6","5","1246","1","3","6","8","10","4.47","4.73","0","10","5","5"
"2004","Employed","Single parent","4.81","5","702","1","3","7","8","10","4.64","4.98","0","10","5","5"
"2004","Not Employed","(Married) couple without C.","3.55","4","3542","0","2","5","7","9","3.47","3.63","0","10","3","4"
"2004","Not Employed","1-pers.-HH","3.13","3","1452","0","1","5","6","9","3","3.26","0","10","3","3"
"2004","Not Employed","Couple + C. GT 16 ","4.11","4","1192","0","2","6","7","10","3.97","4.25","0","10","4","5"
"2004","Not Employed","Couple + C. LE 16","4.08","4","757","0","2","5","7","9","3.92","4.24","0","10","4","5"
"2004","Not Employed","Couple + C. LE and GT 16","4.83","5","539","1","3","7","8","10","4.62","5.04","0","10","5","5"
"2004","Not Employed","Single parent","3.95","4","388","0","2","6","8","10","3.68","4.22","0","10","4","5"
"2005","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Employed","Single parent","","","","","","","","","","","","","",""
"2005","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Employed","Single parent","","","","","","","","","","","","","",""
"2006","Employed","(Married) couple without C.","4.93","5","3857","2","3","7","8","10","4.86","5","0","10","5","5"
"2006","Employed","1-pers.-HH","5.16","5","1653","2","4","7","8","10","5.06","5.26","0","10","5","5"
"2006","Employed","Couple + C. GT 16 ","5.12","5","2609","2","4","7","8","10","5.04","5.2","0","10","5","5"
"2006","Employed","Couple + C. LE 16","5.03","5","3153","2","3","7","8","10","4.95","5.11","0","10","5","5"
"2006","Employed","Couple + C. LE and GT 16","5.08","5","1070","2","3","7","8","10","4.95","5.21","0","10","5","5"
"2006","Employed","Single parent","5.14","5","760","2","4","7","8","10","4.99","5.29","0","10","5","5"
"2006","Not Employed","(Married) couple without C.","4.14","5","3990","1","2","6","7","9","4.07","4.21","0","10","4","5"
"2006","Not Employed","1-pers.-HH","3.78","4","1680","0","2","5","7","10","3.66","3.9","0","10","4","4"
"2006","Not Employed","Couple + C. GT 16 ","4.63","5","1044","1","3","6","7","10","4.49","4.77","0","10","5","5"
"2006","Not Employed","Couple + C. LE 16","4.46","5","752","1","3","6","8","10","4.29","4.63","0","10","5","5"
"2006","Not Employed","Couple + C. LE and GT 16","5.23","5","414","2","4","7","8","10","5","5.46","0","10","5","5"
"2006","Not Employed","Single parent","4.73","5","404","1","3","7","8","10","4.49","4.97","0","10","5","5"
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","4.63","5","3418","2","3","6","8","10","4.56","4.7","0","10","5","5"
"2008","Employed","1-pers.-HH","4.78","5","1509","2","3","6","8","9","4.67","4.89","0","10","5","5"
"2008","Employed","Couple + C. GT 16 ","4.69","5","2437","2","3","6","8","9","4.6","4.78","0","10","5","5"
"2008","Employed","Couple + C. LE 16","4.68","5","2714","2","3","6","8","10","4.6","4.76","0","10","5","5"
"2008","Employed","Couple + C. LE and GT 16","4.75","5","912","2","3","7","8","10","4.6","4.9","0","10","5","5"
"2008","Employed","Single parent","4.86","5","708","2","3","6","8","10","4.7","5.02","0","10","5","5"
"2008","Not Employed","(Married) couple without C.","3.91","4","3650","1","2","5","7","9","3.84","3.98","0","10","4","4"
"2008","Not Employed","1-pers.-HH","3.63","3","1540","0","2","5","7","10","3.51","3.75","0","10","3","4"
"2008","Not Employed","Couple + C. GT 16 ","4.43","5","928","1","3","6","7","9","4.28","4.58","0","10","4","5"
"2008","Not Employed","Couple + C. LE 16","4.14","4","497","1","2","6","8","9","3.94","4.34","0","10","4","5"
"2008","Not Employed","Couple + C. LE and GT 16","5.07","5","304","2","3","7","8","10","4.81","5.33","0","10","5","5"
"2008","Not Employed","Single parent","4.42","5","379","0","2","6","8","10","4.16","4.68","0","10","4","5"
"2009","Employed","(Married) couple without C.","3.95","4","3286","1","2","5","7","8","3.88","4.02","0","10","4","4"
"2009","Employed","1-pers.-HH","4.24","4","1432","2","3","6","7","9","4.13","4.35","0","10","4","5"
"2009","Employed","Couple + C. GT 16 ","4.18","4","2320","1","3","6","7","9","4.09","4.27","0","10","4","4"
"2009","Employed","Couple + C. LE 16","4.11","4","2426","1","3","5","7","9","4.03","4.19","0","10","4","4"
"2009","Employed","Couple + C. LE and GT 16","4.32","5","877","2","3","6","7","9","4.18","4.46","0","10","4","5"
"2009","Employed","Single parent","4.3","5","701","1","3","6","7","8","4.14","4.46","0","10","4","5"
"2009","Not Employed","(Married) couple without C.","3.01","3","3364","0","1","5","6","9","2.94","3.08","0","10","3","3"
"2009","Not Employed","1-pers.-HH","2.78","2","1460","0","1","5","6","8","2.67","2.89","0","10","2","3"
"2009","Not Employed","Couple + C. GT 16 ","3.73","4","834","0","2","5","7","9","3.58","3.88","0","10","3","4"
"2009","Not Employed","Couple + C. LE 16","3.47","3","424","1","2","5","6","10","3.27","3.67","0","10","3","3"
"2009","Not Employed","Couple + C. LE and GT 16","4.47","5","302","2","3","6","7","9","4.22","4.72","0","10","4","5"
"2009","Not Employed","Single parent","3.92","4","292","1","2","5","7","10","3.65","4.19","0","10","3","4"
"2010","Employed","(Married) couple without C.","4.33","4","3148","2","3","6","7","10","4.25","4.41","0","10","4","5"
"2010","Employed","1-pers.-HH","4.67","5","1357","2","3","6","7","10","4.55","4.79","0","10","5","5"
"2010","Employed","Couple + C. GT 16 ","4.73","5","2126","2","3","7","8","10","4.63","4.83","0","10","5","5"
"2010","Employed","Couple + C. LE 16","4.6","5","6020","2","3","6","8","10","4.54","4.66","0","10","5","5"
"2010","Employed","Couple + C. LE and GT 16","4.95","5","1134","2","3","7","8","10","4.82","5.08","0","10","5","5"
"2010","Employed","Single parent","4.73","5","1580","2","3","6","8","10","4.61","4.85","0","10","5","5"
"2010","Not Employed","(Married) couple without C.","3.64","3","3171","0","2","5","7","9","3.56","3.72","0","10","3","4"
"2010","Not Employed","1-pers.-HH","3.42","3","1388","0","2","5","7","10","3.3","3.54","0","10","3","3"
"2010","Not Employed","Couple + C. GT 16 ","4.28","5","753","1","2","6","7","8","4.11","4.45","0","10","4","5"
"2010","Not Employed","Couple + C. LE 16","4.12","4","1739","1","2","6","8","10","4.01","4.23","0","10","4","5"
"2010","Not Employed","Couple + C. LE and GT 16","5.18","5","481","2","3","7","8","10","4.95","5.41","0","10","5","5"
"2010","Not Employed","Single parent","4.6","5","695","1","3","7","8","10","4.4","4.8","0","10","5","5"
"2011","Employed","(Married) couple without C.","4.7","5","3991","2","3","6","7","9","4.63","4.77","0","10","5","5"
"2011","Employed","1-pers.-HH","4.91","5","1710","2","3","7","8","10","4.81","5.01","0","10","5","5"
"2011","Employed","Couple + C. GT 16 ","5.05","5","2345","2","3","7","8","10","4.96","5.14","0","10","5","5"
"2011","Employed","Couple + C. LE 16","4.8","5","2670","2","3","6","8","9","4.72","4.88","0","10","5","5"
"2011","Employed","Couple + C. LE and GT 16","5.17","5","934","2","4","7","8","10","5.03","5.31","0","10","5","5"
"2011","Employed","Single parent","5.21","5","797","2","4","7","8","10","5.05","5.37","0","10","5","5"
"2011","Not Employed","(Married) couple without C.","3.95","4","4138","1","2","5","7","9","3.88","4.02","0","10","4","4"
"2011","Not Employed","1-pers.-HH","3.64","4","1853","0","2","5","7","10","3.53","3.75","0","10","3","4"
"2011","Not Employed","Couple + C. GT 16 ","4.35","5","845","1","2","6","7","9","4.19","4.51","0","10","4","5"
"2011","Not Employed","Couple + C. LE 16","4.5","5","439","1","3","6","8","10","4.28","4.72","0","10","4","5"
"2011","Not Employed","Couple + C. LE and GT 16","5.1","5","299","2","3","7","8","9","4.83","5.37","0","10","5","5"
"2011","Not Employed","Single parent","4.73","5","367","1","3","6","8","10","4.48","4.98","0","10","5","5"
"2012","Employed","(Married) couple without C.","4.87","5","3956","2","3","6","8","9","4.8","4.94","0","10","5","5"
"2012","Employed","1-pers.-HH","5.33","5","1877","2","4","7","8","10","5.23","5.43","0","10","5","5"
"2012","Employed","Couple + C. GT 16 ","5.18","5","2308","2","4","7","8","9","5.09","5.27","0","10","5","5"
"2012","Employed","Couple + C. LE 16","5.05","5","5950","2","3","7","8","10","4.99","5.11","0","10","5","5"
"2012","Employed","Couple + C. LE and GT 16","5.38","5","1499","2","4","7","8","10","5.27","5.49","0","10","5","5"
"2012","Employed","Single parent","5.37","5","2001","2","4","7","8","10","5.27","5.47","0","10","5","5"
"2012","Not Employed","(Married) couple without C.","4.29","5","4216","1","3","6","7","9","4.22","4.36","0","10","5","5"
"2012","Not Employed","1-pers.-HH","4.04","4","1866","1","2","5","7","10","3.93","4.15","0","10","4","5"
"2012","Not Employed","Couple + C. GT 16 ","4.81","5","799","1","3","7","8","10","4.64","4.98","0","10","5","5"
"2012","Not Employed","Couple + C. LE 16","4.65","5","1374","1","3","6","8","10","4.53","4.77","0","10","5","5"
"2012","Not Employed","Couple + C. LE and GT 16","5.09","5","543","2","3","7","8","10","4.89","5.29","0","10","5","6"
"2012","Not Employed","Single parent","4.68","5","775","1","3","7","8","10","4.51","4.85","0","10","5","5"
"2013","Employed","(Married) couple without C.","4.61","5","3707","2","3","6","8","10","4.54","4.68","0","10","5","5"
"2013","Employed","1-pers.-HH","4.93","5","1713","2","3","7","8","10","4.82","5.04","0","10","5","5"
"2013","Employed","Couple + C. GT 16 ","4.85","5","2013","2","3","7","8","9","4.75","4.95","0","10","5","5"
"2013","Employed","Couple + C. LE 16","4.58","5","2387","2","3","6","8","10","4.49","4.67","0","10","5","5"
"2013","Employed","Couple + C. LE and GT 16","4.84","5","733","2","3","7","8","10","4.66","5.02","0","10","5","5"
"2013","Employed","Single parent","4.96","5","803","2","3","7","8","10","4.79","5.13","0","10","5","5"
"2013","Not Employed","(Married) couple without C.","4.25","4","4747","1","2","6","8","9","4.18","4.32","0","10","4","5"
"2013","Not Employed","1-pers.-HH","3.94","4","2106","0","2","6","8","10","3.83","4.05","0","10","4","5"
"2013","Not Employed","Couple + C. GT 16 ","4.51","5","1234","1","3","7","8","10","4.36","4.66","0","10","5","5"
"2013","Not Employed","Couple + C. LE 16","4.23","4","2056","1","2","6","8","10","4.12","4.34","0","10","4","5"
"2013","Not Employed","Couple + C. LE and GT 16","5.03","5","742","1","3","7","8","10","4.82","5.24","0","10","5","5"
"2013","Not Employed","Single parent","4.39","5","640","1","2","6","8","10","4.18","4.6","0","10","5","5"
