"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","Female","3.33","3","1312","0","1","5","7","9","3.2","3.46","0","10","3","3"
"2004","direct migration background","Male","4.14","5","1213","0","2","6","7","10","3.99","4.29","0","10","4","5"
"2004","indirect migration background","Female","4.13","5","412","1","2","6","7","9","3.89","4.37","0","10","4","5"
"2004","indirect migration background","Male","5.45","6","388","2","4","7","8","10","5.21","5.69","0","10","5","6"
"2004","no migration background","Female","3.85","4","9492","0","2","5","7","9","3.8","3.9","0","10","4","4"
"2004","no migration background","Male","4.83","5","8779","2","3","7","8","10","4.78","4.88","0","10","5","5"
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","3.92","4","1267","0","2","6","7","9","3.78","4.06","0","10","4","4"
"2006","direct migration background","Male","5.02","5","1099","2","3","7","8","10","4.87","5.17","0","10","5","5"
"2006","indirect migration background","Female","4.87","5","426","2","3","7","8","10","4.65","5.09","0","10","5","5"
"2006","indirect migration background","Male","5.83","6","393","3","5","7","8","10","5.61","6.05","0","10","6","6"
"2006","no migration background","Female","4.31","5","9785","1","3","6","7","10","4.27","4.35","0","10","5","5"
"2006","no migration background","Male","5.12","5","8964","2","4","7","8","10","5.07","5.17","0","10","5","5"
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","3.97","4","1028","1","2","6","7","10","3.82","4.12","0","10","4","4"
"2008","direct migration background","Male","4.77","5","883","1","3","7","8","10","4.6","4.94","0","10","5","5"
"2008","indirect migration background","Female","4.26","5","399","1","2","6","8","9","4.02","4.5","0","10","4","5"
"2008","indirect migration background","Male","5.44","6","372","2","3","7","8","10","5.2","5.68","0","10","6","6"
"2008","no migration background","Female","3.98","4","8727","1","2","5","7","10","3.93","4.03","0","10","4","4"
"2008","no migration background","Male","4.84","5","7980","2","3","7","8","10","4.79","4.89","0","10","5","5"
"2009","direct migration background","Female","3.06","3","902","0","1","5","6","9","2.91","3.21","0","10","3","3"
"2009","direct migration background","Male","3.9","4","760","1","2","5","7","9","3.74","4.06","0","10","4","4"
"2009","indirect migration background","Female","3.98","4","369","1","3","5","6","10","3.77","4.19","0","10","4","4"
"2009","indirect migration background","Male","5.2","5","344","3","4","6","8","10","4.97","5.43","0","10","5","5"
"2009","no migration background","Female","3.34","3","8167","0","2","5","6","8","3.29","3.39","0","10","3","3"
"2009","no migration background","Male","4.17","4","7507","1","3","6","7","9","4.12","4.22","0","10","4","4"
"2010","direct migration background","Female","3.64","3","1597","0","2","5","7","10","3.52","3.76","0","10","3","4"
"2010","direct migration background","Male","4.72","5","1293","1","3","7","8","10","4.58","4.86","0","10","5","5"
"2010","indirect migration background","Female","4.55","5","634","1","3","6","7","10","4.36","4.74","0","10","4","5"
"2010","indirect migration background","Male","5.57","6","513","3","5","7","8","10","5.36","5.78","0","10","5","6"
"2010","no migration background","Female","3.78","4","10836","1","2","5","7","9","3.74","3.82","0","10","4","4"
"2010","no migration background","Male","4.76","5","9114","2","3","7","8","10","4.71","4.81","0","10","5","5"
"2011","direct migration background","Female","3.97","4","1123","1","2","6","8","9","3.83","4.11","0","10","4","4"
"2011","direct migration background","Male","4.94","5","892","2","3","7","8","10","4.78","5.1","0","10","5","5"
"2011","indirect migration background","Female","4.66","5","415","2","3","6","8","9","4.44","4.88","0","10","5","5"
"2011","indirect migration background","Male","5.73","6","380","2","5","7","8","10","5.51","5.95","0","10","5","6"
"2011","no migration background","Female","4.05","4","9437","1","2","6","7","9","4.01","4.09","0","10","4","4"
"2011","no migration background","Male","4.97","5","8555","2","3","7","8","10","4.92","5.02","0","10","5","5"
"2012","direct migration background","Female","4.23","5","1693","1","2","6","8","10","4.11","4.35","0","10","4","5"
"2012","direct migration background","Male","5.2","5","1353","2","3","7","8","10","5.07","5.33","0","10","5","5"
"2012","indirect migration background","Female","4.94","5","704","2","3","7","8","10","4.77","5.11","0","10","5","5"
"2012","indirect migration background","Male","5.92","6","576","2","5","8","9","10","5.73","6.11","0","10","6","6"
"2012","no migration background","Female","4.37","5","12694","2","3","6","7","9","4.33","4.41","0","10","5","5"
"2012","no migration background","Male","5.27","5","10644","2","4","7","8","10","5.23","5.31","0","10","5","5"
"2013","direct migration background","Female","4.01","4","2947","0","2","6","8","10","3.91","4.11","0","10","4","4"
"2013","direct migration background","Male","4.9","5","2432","1","3","7","8","10","4.79","5.01","0","10","5","5"
"2013","indirect migration background","Female","4.59","5","822","1","3","7","8","10","4.41","4.77","0","10","5","5"
"2013","indirect migration background","Male","5.72","6","824","2","4","8","9","10","5.55","5.89","0","10","6","6"
"2013","no migration background","Female","4.04","4","8890","1","2","6","7","9","3.99","4.09","0","10","4","4"
"2013","no migration background","Male","4.95","5","7966","2","3","7","8","10","4.9","5","0","10","5","5"
"2014","direct migration background","Female","4.07","4","2775","0","2","6","8","10","3.97","4.17","0","10","4","5"
"2014","direct migration background","Male","5","5","2311","1","3","7","8","10","4.89","5.11","0","10","5","5"
"2014","indirect migration background","Female","4.86","5","953","2","3","7","8","10","4.7","5.02","0","10","5","5"
"2014","indirect migration background","Male","5.92","6","829","2","5","8","8","10","5.75","6.09","0","10","6","6"
"2014","no migration background","Female","4.32","5","10895","1","3","6","7","10","4.28","4.36","0","10","5","5"
"2014","no migration background","Male","5.19","5","9263","2","4","7","8","10","5.14","5.24","0","10","5","5"
"2015","direct migration background","Female","4.31","5","3198","0","2","7","8","10","4.22","4.4","0","10","4","5"
"2015","direct migration background","Male","4.98","5","2724","1","3","7","8","10","4.88","5.08","0","10","5","5"
"2015","indirect migration background","Female","4.85","5","915","2","3","7","8","10","4.69","5.01","0","10","5","5"
"2015","indirect migration background","Male","6.04","6","772","3","5","8","9","10","5.87","6.21","0","10","6","7"
"2015","no migration background","Female","4.4","5","10410","1","3","6","7","10","4.36","4.44","0","10","5","5"
"2015","no migration background","Male","5.29","5","8873","2","4","7","8","10","5.24","5.34","0","10","5","5"
"2016","direct migration background","Female","4.33","5","4217","0","2","7","8","10","4.24","4.42","0","10","4","5"
"2016","direct migration background","Male","5.11","5","4829","1","3","7","8","10","5.02","5.2","0","10","5","5"
"2016","indirect migration background","Female","5.09","5","852","2","3","7","8","10","4.92","5.26","0","10","5","5"
"2016","indirect migration background","Male","6.07","6","717","3","5","8","9","10","5.89","6.25","0","10","6","7"
"2016","no migration background","Female","4.45","5","9699","1","3","6","8","10","4.4","4.5","0","10","5","5"
"2016","no migration background","Male","5.26","5","8232","2","4","7","8","10","5.21","5.31","0","10","5","6"
"2017","direct migration background","Female","4.24","4","4705","1","2","6","8","10","4.15","4.33","0","10","4","4"
"2017","direct migration background","Male","5.09","5","5302","1","3","7","8","10","5","5.18","0","10","5","5"
"2017","indirect migration background","Female","4.83","5","926","2","3","7","8","10","4.67","4.99","0","10","5","5"
"2017","indirect migration background","Male","5.92","6","789","3","5","8","9","10","5.76","6.08","0","10","6","7"
"2017","no migration background","Female","4.26","4","10867","1","2","6","7","9","4.22","4.3","0","10","4","5"
"2017","no migration background","Male","5.17","5","9452","2","3","7","8","10","5.13","5.21","0","10","5","5"
"2018","direct migration background","Female","4.1","4","4101","0","2","6","8","10","4.01","4.19","0","10","3","3"
"2018","direct migration background","Male","4.85","5","4519","1","2","7","8","10","4.76","4.94","0","10","4","5"
"2018","indirect migration background","Female","4.5","5","937","1","3","6","8","10","4.33","4.67","0","10","4","5"
"2018","indirect migration background","Male","5.62","6","774","2","4","8","9","10","5.45","5.79","0","10","5","6"
"2018","no migration background","Female","3.91","4","10509","1","2","5","7","9","3.87","3.95","0","10","4","4"
"2018","no migration background","Male","4.83","5","9105","2","3","7","8","10","4.78","4.88","0","10","5","5"
"2019","direct migration background","Female","4.44","5","3603","1","2","7","8","10","4.34","4.54","0","10","4","4"
"2019","direct migration background","Male","5.28","5","4034","1","3","7","9","10","5.18","5.38","0","10","5","5"
"2019","indirect migration background","Female","5.37","5","907","2","4","7","8","10","5.2","5.54","0","10","5","6"
"2019","indirect migration background","Male","5.97","6","801","2","4","8","9","10","5.8","6.14","0","10","6","7"
"2019","no migration background","Female","4.56","5","10472","2","3","6","8","10","4.52","4.6","0","10","5","5"
"2019","no migration background","Male","5.37","5","9792","2","4","7","8","10","5.33","5.41","0","10","6","6"
