"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","general elemantary","4.22","5","898","3","4","5","5","5","4.15","4.29","1","5","5","5"
"1990","Full Time","higher education","4.32","5","432","3","4","5","5","5","4.24","4.4","2","5","4","5"
"1990","Full Time","higher vocational","4.14","4","287","3","4","5","5","5","4.03","4.25","1","5","4","5"
"1990","Full Time","in school","","","","","","","","","","","","","",""
"1990","Full Time","inadequately","4.32","5","258","3","4","5","5","5","4.21","4.43","1","5","5","5"
"1990","Full Time","middle vocational","4.07","4","2332","2","4","5","5","5","4.03","4.11","1","5","4","4"
"1990","Full Time","vocational + Abi","4.24","4","151","3","4","5","5","5","4.08","4.4","2","5","4","5"
"1990","Not Working","general elemantary","4.71","5","1085","4","5","5","5","5","4.67","4.75","1","5","5","5"
"1990","Not Working","higher education","4.76","5","131","4","5","5","5","5","4.66","4.86","2","5","5","5"
"1990","Not Working","higher vocational","4.64","5","138","4","5","5","5","5","4.52","4.76","2","5","5","5"
"1990","Not Working","in school","3.75","4","146","2","3","4","5","5","3.58","3.92","2","5","4","4"
"1990","Not Working","inadequately","4.76","5","266","4","5","5","5","5","4.69","4.83","2","5","5","5"
"1990","Not Working","middle vocational","4.61","5","1419","4","4","5","5","5","4.57","4.65","1","5","5","5"
"1990","Not Working","vocational + Abi","4.48","5","85","3","4","5","5","5","4.27","4.69","2","5","5","5"
"1990","Part Time","general elemantary","4.45","5","490","3","4","5","5","5","4.37","4.53","2","5","5","5"
"1990","Part Time","higher education","4.53","5","133","3","4","5","5","5","4.39","4.67","2","5","5","5"
"1990","Part Time","higher vocational","4.35","5","89","3","4","5","5","5","4.16","4.54","2","5","5","5"
"1990","Part Time","in school","","","","","","","","","","","","","",""
"1990","Part Time","inadequately","4.58","5","110","3","4","5","5","5","4.42","4.74","1","5","5","5"
"1990","Part Time","middle vocational","4.26","5","792","3","4","5","5","5","4.19","4.33","1","5","4","5"
"1990","Part Time","vocational + Abi","3.93","4","59","2","3","5","5","5","3.67","4.19","2","5","4","5"
"1991","Full Time","general elemantary","","","","","","","","","","","","","",""
"1991","Full Time","higher education","","","","","","","","","","","","","",""
"1991","Full Time","higher vocational","","","","","","","","","","","","","",""
"1991","Full Time","in school","","","","","","","","","","","","","",""
"1991","Full Time","inadequately","","","","","","","","","","","","","",""
"1991","Full Time","middle vocational","","","","","","","","","","","","","",""
"1991","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Working","general elemantary","","","","","","","","","","","","","",""
"1991","Not Working","higher education","","","","","","","","","","","","","",""
"1991","Not Working","higher vocational","","","","","","","","","","","","","",""
"1991","Not Working","in school","","","","","","","","","","","","","",""
"1991","Not Working","inadequately","","","","","","","","","","","","","",""
"1991","Not Working","middle vocational","","","","","","","","","","","","","",""
"1991","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1991","Part Time","general elemantary","","","","","","","","","","","","","",""
"1991","Part Time","higher education","","","","","","","","","","","","","",""
"1991","Part Time","higher vocational","","","","","","","","","","","","","",""
"1991","Part Time","in school","","","","","","","","","","","","","",""
"1991","Part Time","inadequately","","","","","","","","","","","","","",""
"1991","Part Time","middle vocational","","","","","","","","","","","","","",""
"1991","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1992","Full Time","general elemantary","","","","","","","","","","","","","",""
"1992","Full Time","higher education","","","","","","","","","","","","","",""
"1992","Full Time","higher vocational","","","","","","","","","","","","","",""
"1992","Full Time","in school","","","","","","","","","","","","","",""
"1992","Full Time","inadequately","","","","","","","","","","","","","",""
"1992","Full Time","middle vocational","","","","","","","","","","","","","",""
