"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","4.14","4","632","3","4","5","5","5","4.07","4.21","1","5","4","4"
"1990","16-34 y.","1-pers.-HH","4.05","4","265","3","4","5","5","5","3.93","4.17","1","5","4","4"
"1990","16-34 y.","Couple + C. GT 16 ","3.76","4","845","2","3","5","5","5","3.69","3.83","2","5","4","4"
"1990","16-34 y.","Couple + C. LE 16","4.35","5","1043","3","4","5","5","5","4.3","4.4","2","5","5","5"
"1990","16-34 y.","Couple + C. LE and GT 16","3.92","4","356","2","3","5","5","5","3.81","4.03","1","5","4","4"
"1990","16-34 y.","Single parent","4.04","4","222","2","3","5","5","5","3.9","4.18","1","5","4","5"
"1990","35-65 y.","(Married) couple without C.","4.45","5","1175","3","4","5","5","5","4.4","4.5","1","5","5","5"
"1990","35-65 y.","1-pers.-HH","4.45","5","397","3","4","5","5","5","4.36","4.54","1","5","5","5"
"1990","35-65 y.","Couple + C. GT 16 ","4.38","5","1138","3","4","5","5","5","4.33","4.43","1","5","5","5"
"1990","35-65 y.","Couple + C. LE 16","4.24","4","1042","3","4","5","5","5","4.18","4.3","1","5","4","5"
"1990","35-65 y.","Couple + C. LE and GT 16","4.27","5","529","3","4","5","5","5","4.19","4.35","1","5","5","5"
"1990","35-65 y.","Single parent","4.38","5","212","3","4","5","5","5","4.25","4.51","2","5","5","5"
"1990","66 and older","(Married) couple without C.","4.8","5","499","4","5","5","5","5","4.75","4.85","2","5","5","5"
"1990","66 and older","1-pers.-HH","4.89","5","372","5","5","5","5","5","4.84","4.94","2","5","5","5"
"1990","66 and older","Couple + C. GT 16 ","4.62","5","67","4","4","5","5","5","4.47","4.77","3","5","5","5"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
