"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","4.66","5","1197","4","5","5","5","5","4.62","4.7","1","5","5","5"
"1990","direct migration background","Male","4.22","5","1333","3","4","5","5","5","4.16","4.28","1","5","5","5"
"1990","indirect migration background","Female","4.51","5","150","3","4","5","5","5","4.37","4.65","2","5","5","5"
"1990","indirect migration background","Male","3.72","4","145","2","3","5","5","5","3.54","3.9","2","5","3","4"
"1990","no migration background","Female","4.57","5","3455","4","4","5","5","5","4.54","4.6","1","5","5","5"
"1990","no migration background","Male","4.11","4","3192","2","4","5","5","5","4.08","4.14","1","5","4","4"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","4.7","5","1374","4","5","5","5","5","4.67","4.73","2","5","5","5"
"1995","direct migration background","Male","4.33","5","1411","3","4","5","5","5","4.28","4.38","1","5","5","5"
"1995","indirect migration background","Female","4.42","5","255","3","4","5","5","5","4.31","4.53","1","5","5","5"
"1995","indirect migration background","Male","3.75","4","253","2","3","5","5","5","3.61","3.89","1","5","3","4"
"1995","no migration background","Female","4.6","5","5242","4","4","5","5","5","4.58","4.62","1","5","5","5"
"1995","no migration background","Male","4.23","4","4725","3","4","5","5","5","4.2","4.26","1","5","4","4"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","4.71","5","1187","4","5","5","5","5","4.68","4.74","1","5","5","5"
"1998","direct migration background","Male","4.34","5","1215","3","4","5","5","5","4.29","4.39","1","5","5","5"
"1998","indirect migration background","Female","4.38","5","289","3","4","5","5","5","4.29","4.47","2","5","4","5"
"1998","indirect migration background","Male","3.79","4","309","2","3","5","5","5","3.68","3.9","1","5","4","4"
"1998","no migration background","Female","4.57","5","5841","4","4","5","5","5","4.55","4.59","1","5","5","5"
"1998","no migration background","Male","4.19","4","5348","3","4","5","5","5","4.17","4.21","1","5","4","4"
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","4.71","5","1356","4","5","5","5","5","4.67","4.75","1","5","5","5"
"2003","direct migration background","Male","4.41","5","1259","3","4","5","5","5","4.36","4.46","1","5","5","5"
"2003","indirect migration background","Female","4.44","5","408","3","4","5","5","5","4.36","4.52","2","5","5","5"
"2003","indirect migration background","Male","3.97","4","373","2","3","5","5","5","3.86","4.08","1","5","4","4"
"2003","no migration background","Female","4.58","5","9698","4","4","5","5","5","4.56","4.6","1","5","5","5"
"2003","no migration background","Male","4.22","4","9016","3","4","5","5","5","4.2","4.24","1","5","4","4"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","4.7","5","1027","4","5","5","5","5","4.66","4.74","1","5","5","5"
"2008","direct migration background","Male","4.4","5","881","3","4","5","5","5","4.34","4.46","2","5","5","5"
"2008","indirect migration background","Female","4.35","5","398","3","4","5","5","5","4.27","4.43","1","5","5","5"
"2008","indirect migration background","Male","3.88","4","368","2","3","5","5","5","3.78","3.98","1","5","4","4"
"2008","no migration background","Female","4.54","5","8692","4","4","5","5","5","4.52","4.56","1","5","5","5"
"2008","no migration background","Male","4.21","4","7963","3","4","5","5","5","4.19","4.23","1","5","4","4"
