"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","direct migration background","4.26","5","685","3","4","5","5","5","4.18","4.34","1","5","5","5"
"1990","Baden-W?rttemberg","indirect migration background","3.96","4","73","2","3","5","5","5","3.7","4.22","2","5","4","5"
"1990","Baden-W?rttemberg","no migration background","4.33","5","1036","3","4","5","5","5","4.27","4.39","2","5","5","5"
"1990","Bavaria","direct migration background","4.26","5","363","3","4","5","5","5","4.16","4.36","1","5","5","5"
"1990","Bavaria","indirect migration background","4.11","4","53","2","4","5","5","5","3.86","4.36","2","5","4","5"
"1990","Bavaria","no migration background","4.35","5","1185","3","4","5","5","5","4.3","4.4","1","5","5","5"
"1990","Berlin","direct migration background","4.51","5","100","3","4","5","5","5","4.34","4.68","2","5","5","5"
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","4.55","5","217","4","4","5","5","5","4.44","4.66","2","5","5","5"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","4.59","5","83","4","4","5","5","5","4.44","4.74","2","5","5","5"
"1990","Hamburg","direct migration background","4.53","5","42","4","4","5","5","5","4.28","4.78","2","5","4","5"
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","4.54","5","122","3","4","5","5","5","4.41","4.67","2","5","5","5"
"1990","Hesse","direct migration background","4.65","5","346","4","5","5","5","5","4.56","4.74","1","5","5","5"
"1990","Hesse","indirect migration background","4.21","4.39","30","3","3","5","5","5","3.77","4.65","2","5","3","5"
"1990","Hesse","no migration background","4.29","5","603","3","4","5","5","5","4.22","4.36","2","5","4","5"
"1990","Lower Saxony","direct migration background","4.52","5","153","3","4","5","5","5","4.36","4.68","1","5","5","5"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","4.35","5","804","3","4","5","5","5","4.29","4.41","1","5","5","5"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","4.51","5","672","3","4","5","5","5","4.44","4.58","1","5","5","5"
"1990","North Rhine-Westphalia","indirect migration background","4.04","4","85","2","3","5","5","5","3.79","4.29","2","5","4","5"
"1990","North Rhine-Westphalia","no migration background","4.34","5","1811","3","4","5","5","5","4.3","4.38","1","5","5","5"
"1990","Rhineland-Palatinate,Saarland","direct migration background","4.65","5","120","4","5","5","5","5","4.5","4.8","2","5","5","5"
"1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","no migration background","4.38","5","539","3","4","5","5","5","4.3","4.46","2","5","5","5"
"1990","Saxony","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony","indirect migration background","","","","","","","","","","","","","",""
