"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","4.62","5","613","3","5","5","5","5","4.56","4.68","1","5","5","5"
"1990","direct migration background","(1b) general elementary school","4.46","5","804","3","4","5","5","5","4.39","4.53","1","5","5","5"
"1990","direct migration background","(1c) basic vocational qualification","4.34","5","567","3","4","5","5","5","4.26","4.42","1","5","5","5"
"1990","direct migration background","(2a) intermediate vocational","4.46","5","95","3","4","5","5","5","4.27","4.65","1","5","4","5"
"1990","direct migration background","(2b) intermediate general qualification","4.41","5","50","3","4","5","5","5","4.13","4.69","2","5","4","5"
"1990","direct migration background","(2c_gen) general maturity certificate","4.23","5","91","2","3","5","5","5","4.02","4.44","2","5","5","5"
"1990","direct migration background","(2c_voc) vocational maturity certificate","4.39","5","111","3","4","5","5","5","4.21","4.57","2","5","4","5"
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","4.34","4.96","62","3","4","5","5","5","4.12","4.56","2","5","4","5"
"1990","indirect migration background","(0) in school","3.6","3.48","34","2","3","4","5","5","3.19","4.01","2","5","3","5"
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","4.16","4.76","86","2","4","5","5","5","3.91","4.41","2","5","4","5"
"1990","indirect migration background","(1c) basic vocational qualification","4.31","5","59","2","4","5","5","5","4.07","4.55","2","5","4","5"
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","3.64","4","34","2","3","5","5","5","3.25","4.03","2","5","3","4"
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","3.73","4","101","2","3","4","5","5","3.54","3.92","2","5","4","4"
"1990","no migration background","(1a) inadequately completed","4.38","5","56","3","4","5","5","5","4.11","4.65","2","5","5","5"
"1990","no migration background","(1b) general elementary school","4.63","5","1251","4","5","5","5","5","4.59","4.67","1","5","5","5"
"1990","no migration background","(1c) basic vocational qualification","4.31","5","2590","3","4","5","5","5","4.27","4.35","1","5","5","5"
