"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","4.33","5","118","3","4","5","5","5","4.19","4.47","2","5","4","5"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","4.32","5","1058","3","4","5","5","5","4.27","4.37","1","5","4","5"
"1990","lower secondary degree","direct migration background","4.39","5","587","3","4","5","5","5","4.3","4.48","1","5","4","5"
"1990","lower secondary degree","indirect migration background","4.24","5","136","2","4","5","5","5","4.07","4.41","2","5","4","5"
"1990","lower secondary degree","no migration background","4.42","5","3815","3","4","5","5","5","4.39","4.45","1","5","5","5"
"1990","no degree/no degree yet","direct migration background","4.6","5","633","3","5","5","5","5","4.54","4.66","1","5","5","5"
"1990","no degree/no degree yet","indirect migration background","3.8","4","49","2","3","5","5","5","3.47","4.13","2","5","4","5"
"1990","no degree/no degree yet","no migration background","3.96","4","157","2","3","5","5","5","3.8","4.12","2","5","4","4"
"1990","Other degree","direct migration background","4.4","5","951","3","4","5","5","5","4.34","4.46","1","5","5","5"
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","4.36","5","40","3","4","5","5","5","4.06","4.66","2","5","4","5"
"1990","secondary school degree","direct migration background","4.46","5","149","3","4","5","5","5","4.31","4.61","1","5","4","5"
"1990","secondary school degree","indirect migration background","3.98","4","53","2","3","5","5","5","3.68","4.28","2","5","3","4"
"1990","secondary school degree","no migration background","4.27","5","1479","3","4","5","5","5","4.22","4.32","1","5","4","5"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1993","Other degree","direct migration background","","","","","","","","","","","","","",""
"1993","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1993","Other degree","no migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1994","Other degree","direct migration background","","","","","","","","","","","","","",""
"1994","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1994","Other degree","no migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1995","college entrance qualification","direct migration background","4.43","5","192","3","4","5","5","5","4.31","4.55","2","5","4","5"
"1995","college entrance qualification","indirect migration background","4.27","4.62","61","3","4","5","5","5","3.99","4.55","1","5","4","5"
"1995","college entrance qualification","no migration background","4.33","5","1648","3","4","5","5","5","4.29","4.37","1","5","4","5"
"1995","lower secondary degree","direct migration background","4.48","5","628","3","4","5","5","5","4.41","4.55","2","5","5","5"
"1995","lower secondary degree","indirect migration background","4","4","188","2","3","5","5","5","3.84","4.16","1","5","4","5"
"1995","lower secondary degree","no migration background","4.5","5","4566","3","4","5","5","5","4.48","4.52","1","5","5","5"
"1995","no degree/no degree yet","direct migration background","4.54","5","548","3","4","5","5","5","4.48","4.6","1","5","5","5"
"1995","no degree/no degree yet","indirect migration background","3.78","4","65","2","3","5","5","5","3.5","4.06","1","5","4","4"
"1995","no degree/no degree yet","no migration background","4.02","4","244","3","4","5","5","5","3.9","4.14","1","5","4","4"
"1995","Other degree","direct migration background","4.62","5","1088","4","4","5","5","5","4.57","4.67","1","5","5","5"
"1995","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1995","Other degree","no migration background","4.69","5","70","4","4","5","5","5","4.55","4.83","2","5","5","5"
"1995","secondary school degree","direct migration background","4.44","5","189","3","4","5","5","5","4.32","4.56","2","5","5","5"
"1995","secondary school degree","indirect migration background","4.08","4","119","2","3","5","5","5","3.88","4.28","1","5","4","4"
"1995","secondary school degree","no migration background","4.39","5","3264","3","4","5","5","5","4.36","4.42","1","5","5","5"
"1996","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1996","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1996","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1996","Other degree","direct migration background","","","","","","","","","","","","","",""
"1996","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1996","Other degree","no migration background","","","","","","","","","","","","","",""
"1996","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1996","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1996","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1997","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1997","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1997","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1997","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1997","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1997","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1997","Other degree","direct migration background","","","","","","","","","","","","","",""
"1997","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1997","Other degree","no migration background","","","","","","","","","","","","","",""
"1997","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1997","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1997","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1998","college entrance qualification","direct migration background","4.44","5","180","4","4","5","5","5","4.31","4.57","1","5","4","5"
"1998","college entrance qualification","indirect migration background","4.15","4","86","2","4","5","5","5","3.95","4.35","2","5","4","5"
"1998","college entrance qualification","no migration background","4.33","5","1935","3","4","5","5","5","4.29","4.37","1","5","4","5"
"1998","lower secondary degree","direct migration background","4.47","5","576","3","4","5","5","5","4.4","4.54","1","5","5","5"
"1998","lower secondary degree","indirect migration background","4.03","4","211","2","3","5","5","5","3.89","4.17","1","5","4","5"
"1998","lower secondary degree","no migration background","4.47","5","4806","3","4","5","5","5","4.45","4.49","1","5","5","5"
"1998","no degree/no degree yet","direct migration background","4.63","5","428","4","5","5","5","5","4.56","4.7","2","5","5","5"
"1998","no degree/no degree yet","indirect migration background","3.86","4","78","2","3","5","5","5","3.63","4.09","2","5","4","4"
"1998","no degree/no degree yet","no migration background","3.96","4","298","2","3","5","5","5","3.85","4.07","2","5","4","4"
"1998","Other degree","direct migration background","4.58","5","889","4","4","5","5","5","4.53","4.63","2","5","5","5"
"1998","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1998","Other degree","no migration background","4.44","5","88","3","4","5","5","5","4.25","4.63","2","5","4","5"
