"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","4.43","5","417","3","4","5","5","5","4.34","4.52","1","5","5","5"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","4.49","5","1863","3","4","5","5","5","4.45","4.53","1","5","5","5"
"1990","1-pers.-HH","direct migration background","4.54","5","161","3","4","5","5","5","4.39","4.69","1","5","5","5"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","4.55","5","861","3","4","5","5","5","4.49","4.61","1","5","5","5"
"1990","Couple + C. GT 16 ","direct migration background","4.42","5","498","3","4","5","5","5","4.34","4.5","2","5","5","5"
"1990","Couple + C. GT 16 ","indirect migration background","3.69","4","127","2","3","5","5","5","3.5","3.88","2","5","4","4"
"1990","Couple + C. GT 16 ","no migration background","4.13","4","1425","2","4","5","5","5","4.08","4.18","1","5","4","4"
"1990","Couple + C. LE 16","direct migration background","4.39","5","683","3","4","5","5","5","4.32","4.46","1","5","5","5"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","4.28","5","1374","3","4","5","5","5","4.23","4.33","2","5","5","5"
"1990","Couple + C. LE and GT 16","direct migration background","4.41","5","417","3","4","5","5","5","4.32","4.5","1","5","5","5"
"1990","Couple + C. LE and GT 16","indirect migration background","3.89","4","71","2","3","5","5","5","3.61","4.17","2","5","4","5"
"1990","Couple + C. LE and GT 16","no migration background","4.06","4","398","2","3","5","5","5","3.96","4.16","2","5","4","4"
"1990","Single parent","direct migration background","4.35","5","80","2","4","5","5","5","4.1","4.6","1","5","5","5"
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","4.24","5","366","3","4","5","5","5","4.14","4.34","1","5","5","5"
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
