"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","general elemantary","4.42","5","514","3","4","5","5","5","4.33","4.51","2","5","5","5"
"1990","Baden-W?rttemberg","higher education","4.41","5","99","3","4","5","5","5","4.25","4.57","2","5","4","5"
"1990","Baden-W?rttemberg","higher vocational","4.29","5","98","3","4","5","5","5","4.11","4.47","2","5","4","5"
"1990","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","inadequately","4.43","5","189","3","4","5","5","5","4.31","4.55","2","5","5","5"
"1990","Baden-W?rttemberg","middle vocational","4.25","5","797","3","4","5","5","5","4.18","4.32","1","5","4","5"
"1990","Baden-W?rttemberg","vocational + Abi","4.29","5","56","3","4","5","5","5","4.02","4.56","2","5","4","5"
"1990","Bavaria","general elemantary","4.52","5","404","3","4","5","5","5","4.43","4.61","1","5","5","5"
"1990","Bavaria","higher education","4.65","5","134","4","4","5","5","5","4.53","4.77","2","5","5","5"
"1990","Bavaria","higher vocational","4.29","4","90","3","4","5","5","5","4.1","4.48","1","5","4","5"
"1990","Bavaria","in school","","","","","","","","","","","","","",""
"1990","Bavaria","inadequately","4.44","5","63","3","4","5","5","5","4.22","4.66","1","5","5","5"
"1990","Bavaria","middle vocational","4.24","5","810","3","4","5","5","5","4.17","4.31","1","5","4","5"
"1990","Bavaria","vocational + Abi","4.34","4.54","51","3","4","5","5","5","4.08","4.6","2","5","4","5"
"1990","Berlin","general elemantary","4.75","5","80","4","5","5","5","5","4.59","4.91","2","5","5","5"
"1990","Berlin","higher education","4.53","5","34","3","4","5","5","5","4.23","4.83","2","5","5","5"
"1990","Berlin","higher vocational","","","","","","","","","","","","","",""
"1990","Berlin","in school","","","","","","","","","","","","","",""
"1990","Berlin","inadequately","","","","","","","","","","","","","",""
"1990","Berlin","middle vocational","4.49","5","138","3","4","5","5","5","4.35","4.63","2","5","4","5"
"1990","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1990","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1990","Brandenburg","higher education","","","","","","","","","","","","","",""
"1990","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","in school","","","","","","","","","","","","","",""
"1990","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1990","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Bremen","general elemantary","4.59","5","30","4","4","5","5","5","4.25","4.93","2","5","4","5"
"1990","Bremen","higher education","","","","","","","","","","","","","",""
"1990","Bremen","higher vocational","","","","","","","","","","","","","",""
"1990","Bremen","in school","","","","","","","","","","","","","",""
"1990","Bremen","inadequately","","","","","","","","","","","","","",""
"1990","Bremen","middle vocational","4.72","5","53","4","5","5","5","5","4.57","4.87","3","5","5","5"
"1990","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hamburg","general elemantary","4.69","5","33","3","5","5","5","5","4.41","4.97","3","5","4","5"
"1990","Hamburg","higher education","","","","","","","","","","","","","",""
"1990","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1990","Hamburg","in school","","","","","","","","","","","","","",""
"1990","Hamburg","inadequately","","","","","","","","","","","","","",""
"1990","Hamburg","middle vocational","4.52","5","92","3","4","5","5","5","4.37","4.67","3","5","5","5"
"1990","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hesse","general elemantary","4.57","5","263","4","4","5","5","5","4.46","4.68","2","5","5","5"
"1990","Hesse","higher education","4.28","5","83","2","4","5","5","5","4.09","4.47","2","5","5","5"
"1990","Hesse","higher vocational","4.57","5","41","4","4","5","5","5","4.3","4.84","2","5","5","5"
"1990","Hesse","in school","","","","","","","","","","","","","",""
"1990","Hesse","inadequately","4.71","5","71","4","5","5","5","5","4.57","4.85","2","5","5","5"
"1990","Hesse","middle vocational","4.24","5","451","3","4","5","5","5","4.15","4.33","1","5","4","5"
"1990","Hesse","vocational + Abi","4.13","4.01","34","2","4","5","5","5","3.76","4.5","2","5","4","5"
"1990","Lower Saxony","general elemantary","4.47","5","246","3","4","5","5","5","4.35","4.59","1","5","5","5"
"1990","Lower Saxony","higher education","4.43","4.32","76","4","4","5","5","5","4.27","4.59","2","5","4","5"
"1990","Lower Saxony","higher vocational","4.47","5","66","4","4","5","5","5","4.28","4.66","1","5","4","5"
"1990","Lower Saxony","in school","","","","","","","","","","","","","",""
"1990","Lower Saxony","inadequately","4.65","5","42","3","5","5","5","5","4.33","4.97","1","5","5","5"
