"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","(1a) inadequately completed","4.7","5","81","4","5","5","5","5","4.54","4.86","2","5","5","5"
"1990","(Married) couple without C.","(1b) general elementary school","4.72","5","484","4","5","5","5","5","4.66","4.78","1","5","5","5"
"1990","(Married) couple without C.","(1c) basic vocational qualification","4.42","5","932","3","4","5","5","5","4.36","4.48","1","5","5","5"
"1990","(Married) couple without C.","(2a) intermediate vocational","4.37","5","366","3","4","5","5","5","4.28","4.46","1","5","4","5"
"1990","(Married) couple without C.","(2b) intermediate general qualification","4.37","5","56","3","4","5","5","5","4.13","4.61","2","5","5","5"
"1990","(Married) couple without C.","(2c_gen) general maturity certificate","4.24","4","41","3","4","5","5","5","3.99","4.49","3","5","4","5"
"1990","(Married) couple without C.","(2c_voc) vocational maturity certificate","4.34","5","120","3","4","5","5","5","4.16","4.52","2","5","4","5"
"1990","(Married) couple without C.","(3a) lower tertiary education","4.62","5","76","4","4","5","5","5","4.47","4.77","2","5","5","5"
"1990","(Married) couple without C.","(3b) higher tertiary education","4.6","5","120","4","4","5","5","5","4.49","4.71","3","5","5","5"
"1990","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","(1a) inadequately completed","4.48","5","42","3","4","5","5","5","4.18","4.78","1","5","5","5"
"1990","1-pers.-HH","(1b) general elementary school","4.82","5","262","4","5","5","5","5","4.75","4.89","2","5","5","5"
"1990","1-pers.-HH","(1c) basic vocational qualification","4.43","5","310","3","4","5","5","5","4.32","4.54","1","5","5","5"
"1990","1-pers.-HH","(2a) intermediate vocational","4.48","5","156","3","4","5","5","5","4.34","4.62","2","5","5","5"
"1990","1-pers.-HH","(2b) intermediate general qualification","4.55","5","43","3","4","5","5","5","4.26","4.84","2","5","4","5"
