"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(0) in school","Female","4.05","4","70","3","4","5","5","5","3.87","4.23","2","5","4","4"
"1990","(0) in school","Male","3.49","4","91","2","3","4","5","5","3.27","3.71","2","5","3","4"
"1990","(1a) inadequately completed","Female","4.83","5","394","4","5","5","5","5","4.77","4.89","1","5","5","5"
"1990","(1a) inadequately completed","Male","4.2","5","291","3","3","5","5","5","4.08","4.32","1","5","5","5"
"1990","(1b) general elementary school","Female","4.74","5","1378","4","5","5","5","5","4.7","4.78","1","5","5","5"
"1990","(1b) general elementary school","Male","4.2","5","763","2","4","5","5","5","4.12","4.28","1","5","4","5"
"1990","(1c) basic vocational qualification","Female","4.57","5","1343","4","4","5","5","5","4.53","4.61","2","5","5","5"
"1990","(1c) basic vocational qualification","Male","4.13","4","1873","2","4","5","5","5","4.08","4.18","1","5","4","4"
"1990","(2a) intermediate vocational","Female","4.45","5","733","3","4","5","5","5","4.39","4.51","1","5","5","5"
"1990","(2a) intermediate vocational","Male","4.08","4","530","2","4","5","5","5","3.99","4.17","2","5","4","4"
"1990","(2b) intermediate general qualification","Female","4.39","5","240","3","4","5","5","5","4.28","4.5","2","5","4","5"
"1990","(2b) intermediate general qualification","Male","3.74","4","120","2","3","4","5","5","3.55","3.93","2","5","4","4"
"1990","(2c_gen) general maturity certificate","Female","4.36","5","133","3","4","5","5","5","4.2","4.52","2","5","5","5"
"1990","(2c_gen) general maturity certificate","Male","3.98","4","209","3","3","5","5","5","3.84","4.12","1","5","4","4"
"1990","(2c_voc) vocational maturity certificate","Female","4.4","5","182","3","4","5","5","5","4.27","4.53","2","5","5","5"
"1990","(2c_voc) vocational maturity certificate","Male","4.13","4","231","2","4","5","5","5","4","4.26","2","5","4","4"
"1990","(3a) lower tertiary education","Female","4.78","5","65","4","5","5","5","5","4.67","4.89","3","5","5","5"
"1990","(3a) lower tertiary education","Male","4.36","5","171","3","4","5","5","5","4.23","4.49","2","5","4","5"
"1990","(3b) higher tertiary education","Female","4.71","5","163","4","5","5","5","5","4.61","4.81","2","5","5","5"
"1990","(3b) higher tertiary education","Male","4.29","5","297","3","4","5","5","5","4.19","4.39","2","5","4","5"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1992","(0) in school","Female","","","","","","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1992","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1992","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1992","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1992","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
