"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","direct migration background","4.27","5","1735","3","4","5","5","5","4.22","4.32","1","5","5","5"
"1990","Employed","indirect migration background","4.02","4","176","2","3","5","5","5","3.86","4.18","2","5","4","4"
"1990","Employed","no migration background","4.18","4","4236","3","4","5","5","5","4.15","4.21","1","5","4","4"
"1990","Not Employed","direct migration background","4.71","5","795","4","5","5","5","5","4.66","4.76","1","5","5","5"
"1990","Not Employed","indirect migration background","4.25","5","119","3","4","5","5","5","4.06","4.44","2","5","4","5"
"1990","Not Employed","no migration background","4.62","5","2411","4","4","5","5","5","4.59","4.65","1","5","5","5"
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","4.4","5","1694","3","4","5","5","5","4.36","4.44","1","5","5","5"
"1995","Employed","indirect migration background","4.06","4","339","2","3","5","5","5","3.95","4.17","1","5","4","4"
"1995","Employed","no migration background","4.28","5","6443","3","4","5","5","5","4.26","4.3","1","5","5","5"
"1995","Not Employed","direct migration background","4.65","5","1091","4","5","5","5","5","4.61","4.69","1","5","5","5"
"1995","Not Employed","indirect migration background","4.1","4.95","169","2","3","5","5","5","3.93","4.27","1","5","4","5"
"1995","Not Employed","no migration background","4.63","5","3524","4","4","5","5","5","4.61","4.65","1","5","5","5"
"1996","Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","","","","","","","","","","","","","",""
"1996","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","","","","","","","","","","","","","",""
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","4.38","5","1396","3","4","5","5","5","4.33","4.43","1","5","5","5"
"1998","Employed","indirect migration background","3.98","4","393","2","3","5","5","5","3.88","4.08","1","5","4","4"
"1998","Employed","no migration background","4.25","4","7042","3","4","5","5","5","4.23","4.27","1","5","4","4"
"1998","Not Employed","direct migration background","4.7","5","1006","4","5","5","5","5","4.66","4.74","1","5","5","5"
"1998","Not Employed","indirect migration background","4.2","4","205","3","4","5","5","5","4.07","4.33","2","5","4","5"
"1998","Not Employed","no migration background","4.57","5","4147","4","4","5","5","5","4.55","4.59","1","5","5","5"
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
