"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","general elemantary","4.31","5","1388","3","4","5","5","5","4.26","4.36","1","5","5","5"
"1990","Employed","higher education","4.37","5","565","3","4","5","5","5","4.3","4.44","2","5","5","5"
"1990","Employed","higher vocational","4.19","4","376","3","4","5","5","5","4.1","4.28","1","5","4","5"
"1990","Employed","in school","","","","","","","","","","","","","",""
"1990","Employed","inadequately","4.4","5","368","3","4","5","5","5","4.31","4.49","1","5","5","5"
"1990","Employed","middle vocational","4.12","4","3124","2","4","5","5","5","4.08","4.16","1","5","4","4"
"1990","Employed","vocational + Abi","4.15","4","210","3","4","5","5","5","4.02","4.28","2","5","4","5"
"1990","Not Employed","general elemantary","4.71","5","1085","4","5","5","5","5","4.67","4.75","1","5","5","5"
"1990","Not Employed","higher education","4.76","5","131","4","5","5","5","5","4.66","4.86","2","5","5","5"
"1990","Not Employed","higher vocational","4.64","5","138","4","5","5","5","5","4.52","4.76","2","5","5","5"
"1990","Not Employed","in school","3.75","4","146","2","3","4","5","5","3.58","3.92","2","5","4","4"
"1990","Not Employed","inadequately","4.76","5","266","4","5","5","5","5","4.69","4.83","2","5","5","5"
"1990","Not Employed","middle vocational","4.61","5","1419","4","4","5","5","5","4.57","4.65","1","5","5","5"
"1990","Not Employed","vocational + Abi","4.48","5","85","3","4","5","5","5","4.27","4.69","2","5","5","5"
"1991","Employed","general elemantary","","","","","","","","","","","","","",""
"1991","Employed","higher education","","","","","","","","","","","","","",""
"1991","Employed","higher vocational","","","","","","","","","","","","","",""
"1991","Employed","in school","","","","","","","","","","","","","",""
"1991","Employed","inadequately","","","","","","","","","","","","","",""
"1991","Employed","middle vocational","","","","","","","","","","","","","",""
"1991","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1991","Not Employed","higher education","","","","","","","","","","","","","",""
"1991","Not Employed","higher vocational","","","","","","","","","","","","","",""
