"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Full Time","883.86","818","1111","460","634","1022.67","1278","2181.33","841.76","925.96","143.2","13634.67","767","818"
"1984","Baden-Württemberg","Not Working","834.67","647.33","715","351.33","488.75","852","1111.3","5794.67","721.21","948.13","26","28018.67","608.571472167969","639.285705566406"
"1984","Baden-Württemberg","Part Time","784.39","716","321","450","538.16","920.4","1227","2181.33","739.16","829.62","82","3647.27","657.142883300781","733.478271484375"
"1984","Bavaria","Full Time","850.62","767","948","444.78","593.2","1022.5","1311.74","2284","823.33","877.91","2.67","6817.33","730.476196289062","779.047668457031"
"1984","Bavaria","Not Working","732.87","647.33","686","383","485.5","852","1120.4","2386","700.9","764.84","2.67","4090.67","613.333312988281","674.799987792969"
"1984","Bavaria","Part Time","773.62","711.3","333","409.2","537","920","1111.3","1908.67","723.56","823.68","32.08","6817.33","661.666687011719","716"
"1984","Berlin","Full Time","989.98","912.52","202","544.78","690","1193.33","1585.33","2454.4","933.75","1046.21","157.44","2556","819.5","920"
"1984","Berlin","Not Working","842.77","736.3","125","444.78","545.33","1022.5","1227","2454.4","766.28","919.26","157.44","2454.4","647.666687011719","818"
"1984","Berlin","Part Time","971.38","941.14","66","511.33","716","1217.14","1339.05","2147.33","886.49","1056.27","288.46","2147.33","766.666687011719","1022.40002441406"
"1984","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1984","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1984","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1984","Bremen","Full Time","820.99","682","37","307","596.67","1022.67","1363.33","2272.22","671.92","970.06","269.21","2272.22","608.571472167969","716"
"1984","Bremen","Not Working","621.22","627.99","61","306.67","409.33","818","920","1363.33","561.69","680.75","179","1363.33","559.333312988281","682"
"1984","Bremen","Part Time","","","","","","","","","","","","","",""
"1984","Hamburg","Full Time","933.88","859.87","143","511.5","666.96","1125","1432","2113.33","873.96","993.8","277.43","2113.33","818","886"
"1984","Hamburg","Not Working","736.54","702.57","120","435.33","590","852","1023","1704","690.09","782.99","231.88","1704","644","716"
"1984","Hamburg","Part Time","826.78","802.96","40","485.5","639","900","1124.67","2045.33","723.98","929.58","277.43","2045.33","590","863.200012207031"
"1984","Hesse","Full Time","900.61","864.2","577","511.11","623.6","1090.67","1363.33","1874.67","867.49","933.73","196","6817.33","750","818"
"1984","Hesse","Not Working","788.92","664.75","447","337.86","491","920","1193.33","2386","720.51","857.33","102","9715","588","647.333312988281"
"1984","Hesse","Part Time","823.81","705.17","186","462.38","572.8","920","1193.33","6749.2","724.56","923.06","230","6749.2","629.230773925781","716"
"1984","Lower Saxony","Full Time","954.82","818","460","491.54","632.86","1022.5","1295.33","3124.44","853.64","1056","211.72","15395","767","818"
"1984","Lower Saxony","Not Working","718.78","613.33","504","346.15","462.38","820","1022.67","1943","645.36","792.2","123","15395","560","613.599975585938"
"1984","Lower Saxony","Part Time","770.53","702.26","184","409.2","535.71","892","1168.57","2130.42","716.62","824.44","201","3124.44","632.857177734375","750"
"1984","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Full Time","899.9","818","1380","487.14","613.6","1023","1333.91","2556","876.19","923.61","113.89","6135.5","730.476196289062","779.047668457031"
"1984","North Rhine-Westphalia","Not Working","686.24","614","1249","368","473","818","1023","1917.5","666.97","705.51","75.93","6135.5","562.5","613.333312988281"
"1984","North Rhine-Westphalia","Part Time","785.74","711.18","466","392.8","560.65","920.4","1193.33","2658.67","745.76","825.72","75.93","5112.67","665","716"
"1984","Rhineland-Palatinate,Saarland","Full Time","792.7","763.16","357","409.33","562.67","937.33","1193.33","1704","755.14","830.26","68.33","4394","695.200012207031","767"
"1984","Rhineland-Palatinate,Saarland","Not Working","630.65","588","344","358","444.78","750","920.5","1432","603.08","658.22","68.33","2045.33","572","613.599975585938"
"1984","Rhineland-Palatinate,Saarland","Part Time","861.95","716","108","426","511.5","920.4","1534","4394","761.27","962.63","292.29","4394","630.666687011719","767"
"1984","Saxony","Full Time","","","","","","","","","","","","","",""
"1984","Saxony","Not Working","","","","","","","","","","","","","",""
"1984","Saxony","Part Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Full Time","881.76","811.29","167","511.25","639","1056.67","1278.33","2301","828.64","934.88","324","2812","741","823.888916015625"
"1984","Schleswig-Holstein","Not Working","668.44","613.88","139","374.67","474.76","778.26","1074","1790","620.7","716.18","0","1790","532.5","637.333312988281"
"1984","Schleswig-Holstein","Part Time","819.55","767","60","487.14","637.33","994.44","1193.33","1704.44","742.38","896.72","307","1704.44","647.333312988281","876.666687011719"
"1984","Thuringia","Full Time","","","","","","","","","","","","","",""
"1984","Thuringia","Not Working","","","","","","","","","","","","","",""
"1984","Thuringia","Part Time","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Full Time","893.98","851.42","986","487.14","625","1058.5","1304","2386","870.59","917.37","146.07","3681","778.260864257812","828"
"1985","Baden-Württemberg","Not Working","724.51","681.67","648","368","499.05","889.13","1097.08","1704","699.68","749.34","87","3408.67","613.333312988281","681.666687011719"
"1985","Baden-Württemberg","Part Time","763.7","725.4","332","383.5","540","940","1158.67","2096.5","729.23","798.17","153","2386","668.666687011719","756"
"1985","Bavaria","Full Time","924.81","852","805","511.11","653.33","1074","1363.33","2386","889.46","960.16","0","7669.5","795.555603027344","852"
"1985","Bavaria","Not Working","768.2","682","595","383","511.5","920.5","1155.2","2045","724.85","811.55","37.69","7669.5","647.333312988281","706.190490722656"
"1985","Bavaria","Part Time","846.48","740.21","334","369.44","553.75","988.67","1278","3408.67","773.51","919.45","204.67","7669.5","716","802.5"
"1985","Berlin","Full Time","1126.22","1022.67","160","682","826.4","1431.33","1646","2556.67","1055.62","1196.82","329.13","2863","869","1022.5"
"1985","Berlin","Not Working","924.72","784","117","487.14","614","1091.3","1363.33","2454.4","839.28","1010.16","209.74","2454.4","666.95654296875","852.222229003906"
"1985","Berlin","Part Time","890.83","843.5","79","454.44","614","1048","1304","2556.67","803.64","978.02","209.74","2556.67","716","879.599975585938"
"1985","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1985","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1985","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1985","Bremen","Full Time","","","","","","","","","","","","","",""
"1985","Bremen","Not Working","614.52","608.05","60","269.21","399","818","920","1534","542.32","686.72","51","1534","511.5","716"
"1985","Bremen","Part Time","","","","","","","","","","","","","",""
"1985","Hamburg","Full Time","965.51","980.33","120","544.78","752.78","1090.67","1363.33","2045.33","897.04","1033.98","128","2556","756.799987792969","971.5"
"1985","Hamburg","Not Working","762.2","784","107","409.33","579.33","926","1023","1534","706.9","817.5","0","1892","639.285705566406","818"
"1985","Hamburg","Part Time","816.23","766.12","41","413.81","511.43","1023","1261.33","1704","711.76","920.7","281","1704","557.333312988281","879.599975585938"
"1985","Hesse","Full Time","916.48","867.48","510","545.33","682","1095.71","1363.33","1943","887.95","945.01","273.93","2890","750","852"
"1985","Hesse","Not Working","751.9","682","412","353.85","497.22","895","1193.33","2272.22","717.23","786.57","117.69","2556","584.285766601562","657.142883300781"
"1985","Hesse","Part Time","810.47","712.68","185","454.44","588","1022.4","1193.33","2374.44","757.97","862.97","127.92","2890","639","716"
"1985","Lower Saxony","Full Time","887.29","822.17","428","487.14","653.33","1023","1363.33","2300.67","852.01","922.57","224.8","3408.89","803.333374023438","869"
"1985","Lower Saxony","Not Working","695.71","613.5","472","358","466.77","838.4","1120","1758.8","664.89","726.53","151.48","2434.76","568.333374023438","614"
"1985","Lower Saxony","Part Time","814.6","735.06","176","409","547.86","965.56","1193.33","2301","752.26","876.94","180","3408.89","657.142883300781","767"
"1985","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Full Time","923.25","852","1215","494.84","625","1107.78","1363.33","2556","883.35","963.15","0","13805","767","826.666625976562"
"1985","North Rhine-Westphalia","Not Working","695.15","639","1132","377.83","494","818","1090.67","1789.5","677.25","713.05","109.64","2386","584.285766601562","613.599975585938"
"1985","North Rhine-Westphalia","Part Time","810.35","739.86","456","426","568.33","980","1193.33","2318","774.53","846.17","26","4090.67","681.666687011719","767"
"1985","Rhineland-Palatinate,Saarland","Full Time","841.55","803.33","313","426","625","1022.67","1193.33","2045.33","805.82","877.28","245.6","2301","755.652160644531","818"
"1985","Rhineland-Palatinate,Saarland","Not Working","682.44","664.96","316","365.24","485.5","818","1022.67","1636","651.97","712.91","102","1738.5","608.571472167969","682"
"1985","Rhineland-Palatinate,Saarland","Part Time","843.9","750","95","400","596.67","1022.5","1534","2301","759.17","928.63","156.11","2301","664.5","777.200012207031"
"1985","Saxony","Full Time","","","","","","","","","","","","","",""
"1985","Saxony","Not Working","","","","","","","","","","","","","",""
"1985","Saxony","Part Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Full Time","899.5","852","148","487.14","629.23","1056.67","1278","2863","838.42","960.58","191.88","2863","818","889.130432128906"
"1985","Schleswig-Holstein","Not Working","773.45","629.8","131","345","487.14","818","1193.33","5368.5","642.93","903.97","0","5368.5","545.333312988281","681.666687011719"
"1985","Schleswig-Holstein","Part Time","810.52","801.89","58","409.33","593","895","1193.33","2130.56","728.46","892.58","292.38","2130.56","716","821.785705566406"
"1985","Thuringia","Full Time","","","","","","","","","","","","","",""
"1985","Thuringia","Not Working","","","","","","","","","","","","","",""
"1985","Thuringia","Part Time","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Full Time","972.35","890.55","981","523.33","682","1124.8","1411.2","2318","919.19","1025.51","0","24595","818","858.799987792969"
"1986","Baden-Württemberg","Not Working","884.28","732.67","632","409","542.42","954.67","1227.33","2223.04","776.13","992.43","0","24595","681.90478515625","732.666687011719"
"1986","Baden-Württemberg","Part Time","856.66","805.92","337","487.14","639","1022.67","1295.33","1772.67","819.41","893.91","77","3408.67","736.400024414062","811.200012207031"
"1986","Bavaria","Full Time","941.93","852.18","790","511.11","664.67","1073.5","1363.33","2931.33","905.13","978.73","129.33","6817.33","818","852.380981445312"
"1986","Bavaria","Not Working","785.41","690","557","389.52","511.33","920","1227","2386","740.55","830.27","66","6817.33","665","716"
"1986","Bavaria","Part Time","821.29","766.99","326","426","603.2","1002","1261.33","2556","780.61","861.97","129.33","2726.67","716","778.260864257812"
"1986","Berlin","Full Time","1133.58","1095.84","165","657.14","886","1363.33","1662","2147","1073.16","1194","288.46","2352","954.666687011719","1056.66674804688"
"1986","Berlin","Not Working","948.18","870.19","108","477.33","690","1149","1432","2352","865.26","1031.1","205","2352","750","954.666687011719"
"1986","Berlin","Part Time","882.29","869","69","562","716","1066.96","1150.5","1329.33","811.12","953.46","288.46","2045","730.476196289062","973.8095703125"
"1986","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1986","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1986","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1986","Bremen","Full Time","928.94","769.75","31","468.89","681.9","1193.33","1329.2","2272.22","757.54","1100.34","316.67","2272.22","681.90478515625","1111.30432128906"
"1986","Bremen","Not Working","707.57","656.17","53","422.67","468.89","920","1021.33","1295.33","633.89","781.25","316.67","1295.33","511.5","811.304382324219"
"1986","Bremen","Part Time","","","","","","","","","","","","","",""
"1986","Hamburg","Full Time","995.39","1015.91","109","568.33","716","1278","1363.33","2215.33","927.07","1063.71","255.5","2301","784","1022.66668701172"
"1986","Hamburg","Not Working","785.21","716","103","511","614","920","1122.22","1534","727.37","843.05","126","1892","664.666687011719","766.785705566406"
"1986","Hamburg","Part Time","922.87","766.7","36","383","614","1180","1363.33","2215.33","779.38","1066.36","255.5","2215.33","647.333312988281","937.333312988281"
