"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-Württemberg","Rural Area","785.85","730.48","292","356.36","511","956.09","1158.67","2181.33","740.68","831.02","177.83","2726.67","665","762.173950195312"
"1985","Baden-Württemberg","Urban Area","809.08","758.11","1674","432","555.65","1022.5","1227.2","2284","792.38","825.78","87","3681","716","763.333312988281"
"1985","Bavaria","Rural Area","762.12","713.57","812","374.67","535.71","942","1193.33","1780","739.04","785.2","162","4090","682","716"
"1985","Bavaria","Urban Area","930.83","818","922","454","613.6","1056.67","1363.33","3408.67","886.25","975.41","0","7669.5","792.666687011719","823.888916015625"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","1001.96","920","356","511.36","708.08","1217.14","1636","2556.67","955.08","1048.84","209.74","2863","818","920"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","643.24","614","109","332.5","426.11","818","933.48","1534","589.07","697.41","51","1534","537.741943359375","665"
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","839.09","835.37","262","455","614","1022.5","1176","2045.33","797.78","880.4","0","2556","730.476196289062","843.5"
"1985","Hesse","Rural Area","711.26","674.99","149","350.67","528.67","852","1086.67","1673.33","666.18","756.34","204.67","1673.33","616.95654296875","682"
"1985","Hesse","Urban Area","849.86","777.2","958","409","588","1022.67","1363.33","2272.22","826.99","872.73","117.69","2890","695.200012207031","741.5"
"1985","Lower Saxony","Rural Area","722.57","672.7","509","370.34","491","852","1150.5","1704.29","691.31","753.83","151.48","3408.89","622.608703613281","706.190490722656"
"1985","Lower Saxony","Urban Area","847.28","767","567","435","579.33","1022.67","1333.91","2300.67","815.09","879.47","180","2434.76","730.476196289062","793.599975585938"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","694.67","683.4","71","272.67","491.43","994.44","1158.67","1295.33","621.91","767.43","175.38","1295.33","602.5","852.222229003906"
"1985","North Rhine-Westphalia","Urban Area","805.94","720.6","2732","422","545.33","973.81","1227","2045.33","785.51","826.37","0","13805","681.666687011719","716"
"1985","Rhineland-Palatinate,Saarland","Rural Area","729.97","677.66","121","405.52","511.3","852.22","1090.67","2301","669.64","790.3","281","2301","562.5","766.666687011719"
"1985","Rhineland-Palatinate,Saarland","Urban Area","773.09","741","603","409.2","539.44","920.4","1158.67","1892","747.37","798.81","102","2250","716","750"
"1985","Saxony","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony","Urban Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Rural Area","771.85","715.67","172","409.33","528.67","937.33","1193.33","1947.62","721.71","821.99","220","2045","681.666687011719","818"
"1985","Schleswig-Holstein","Urban Area","898.14","816.61","165","397.78","564.4","1022.67","1252.5","5368.5","789.29","1006.99","0","5368.5","706.190490722656","818"
"1985","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1985","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Rural Area","1148.02","764","293","462.07","613.6","1010","1278.33","24595","869.55","1426.49","77","24595","741.5","803.428588867188"
"1986","Baden-Württemberg","Urban Area","876.31","843.45","1657","460","613.6","1035.5","1340","2045.33","858.15","894.47","0","4862","767.083312988281","803.333374023438"
"1986","Bavaria","Rural Area","774.06","730.46","788","399","570","954.67","1125","2045.2","751","797.12","117.69","2556","702.916625976562","741.5"
"1986","Bavaria","Urban Area","938.15","818","885","477.33","614","1090.67","1363.33","3408.67","897.36","978.94","66","6817.33","818","844.782653808594"
"1986","Berlin","Rural Area","","","","","","","","","","","","","",""
"1986","Berlin","Urban Area","1019.33","989.68","342","558","767","1193.33","1602","2147","976.92","1061.74","205","2352","858.214294433594","973.8095703125"
"1986","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1986","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1986","Bremen","Rural Area","","","","","","","","","","","","","",""
"1986","Bremen","Urban Area","761.69","730.48","101","423","537","923.33","1099","2272.22","692.69","830.69","316.67","2272.22","665","784"
"1986","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1986","Hamburg","Urban Area","875.29","807.2","242","511","629","1056.67","1355","1892","832.66","917.92","126","2301","741","852"
"1986","Hesse","Rural Area","790.46","768","142","443.33","557.73","1002","1217.14","1464.67","741.67","839.25","68","1464.67","682","869"
"1986","Hesse","Urban Area","894.03","852","877","463.33","613.33","1061","1363.33","2454.4","869.68","918.38","153","2659","752.777770996094","818"
"1986","Lower Saxony","Rural Area","743.47","716","494","358","511.2","895","1193.33","1704","713.41","773.53","102","2045.33","695.200012207031","766.799987792969"
"1986","Lower Saxony","Urban Area","867.95","818","558","464.85","606.67","1022.4","1363.33","2301","834.21","901.69","0","2556.5","766","852"
"1986","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Rural Area","717.95","683.24","66","345","487.14","852.22","1192.78","1704","635.96","799.94","289.67","1704","560","818"
"1986","North Rhine-Westphalia","Urban Area","858.55","766.3","2626","443.33","562","1022.5","1288","2045.33","827.62","889.48","0","22723.89","716","750"
"1986","Rhineland-Palatinate,Saarland","Rural Area","782.32","698.67","134","434.5","557","908.89","1329.2","2301","722.72","841.92","275.38","2301","639","727.692321777344"
"1986","Rhineland-Palatinate,Saarland","Urban Area","857.11","784","600","460","596.67","1022.4","1278","2045.33","821.71","892.51","205","5702.69","750","818"
"1986","Saxony","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony","Urban Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Rural Area","793.46","728.71","154","388.4","562","1022.67","1261.33","1790","734.93","851.99","179","2434.76","641","781.111145019531"
"1986","Schleswig-Holstein","Urban Area","850.2","760.37","151","511.11","614","1022.5","1168.57","3068","790.76","909.64","256","3068","666.95654296875","852"
"1986","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1986","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","Rural Area","849.92","788.39","280","438.1","532.5","1051.11","1363.33","1738.67","806.37","893.47","245","2386","767.083312988281","885.000061035156"
"1987","Baden-Württemberg","Urban Area","927.75","825.29","1629","461.82","629","1074","1363.33","2624.67","902.48","953.02","89","9203.5","778.260864257812","818"
"1987","Bavaria","Rural Area","827.72","776.8","770","409.33","588","1022.5","1268","2215.33","799.74","855.7","51","4601.33","750","801.333312988281"
"1987","Bavaria","Urban Area","1032.73","880.56","888","511.5","682","1176","1460.95","3068","955.97","1109.49","97","22156","852","895"
"1987","Berlin","Rural Area","","","","","","","","","","","","","",""
"1987","Berlin","Urban Area","1036.95","981.09","354","591","754","1227.2","1534","2147","984.46","1089.44","170.67","5112.67","824.516174316406","946"
"1987","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1987","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1987","Bremen","Rural Area","","","","","","","","","","","","","",""
"1987","Bremen","Urban Area","1015.33","701.62","94","454.44","575","968","1056.67","17043.33","527.84","1502.82","223.45","17043.33","642","772"
"1987","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1987","Hamburg","Urban Area","952.09","917.39","211","511.33","682","1144.29","1363.33","2999.33","897.14","1007.04","245.33","2999.33","767","903"
"1987","Hesse","Rural Area","832.21","824.67","140","474","596.67","1022.4","1295.33","1588.67","779.52","884.9","259.23","1588.67","741.5","852"
"1987","Hesse","Urban Area","930.3","868.75","893","489.13","630.67","1125","1431.33","2215.33","900.11","960.49","0","6086.67","793.4482421875","863.200012207031"
"1987","Lower Saxony","Rural Area","818.29","764.82","490","443","557.88","981.6","1227.2","2069.52","783.39","853.19","143.33","3933.08","730.476196289062","778.260864257812"
"1987","Lower Saxony","Urban Area","901.6","852","564","477.33","639","1060","1363.33","2438","865.83","937.37","99.44","3408.67","784","869"
"1987","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","Rural Area","784.58","705.66","65","345","596.67","852.22","1278","1534","702.24","866.92","333.48","1534","682","797.599975585938"
"1987","North Rhine-Westphalia","Urban Area","862.93","777.2","2622","460","588","1022.67","1355","2231.5","845.93","879.93","0","6817.33","741","767"
"1987","Rhineland-Palatinate,Saarland","Rural Area","778.33","648.05","139","440.69","531.6","920","1090.67","2045.2","711.82","844.84","366.15","2368.67","617.333312988281","716"
"1987","Rhineland-Palatinate,Saarland","Urban Area","837.31","778.26","604","462.38","577.83","1022.67","1278","2045.33","808.98","865.64","31","2726.67","754.761962890625","818"
"1987","Saxony","Rural Area","","","","","","","","","","","","","",""
"1987","Saxony","Urban Area","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","Rural Area","846.55","738.33","161","461.94","614","1144.29","1329","1826.19","790.66","902.44","102","1826.19","688.461547851562","869"
"1987","Schleswig-Holstein","Urban Area","826.39","788.69","145","443.33","573.89","988.67","1193.33","2045","764.03","888.75","197","2556.67","700.5","818"
"1987","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1987","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","Rural Area","900.64","816.04","239","444.78","562","1024.78","1363.33","2045.33","828.23","973.05","51","7669","722.666687011719","818"
"1988","Baden-Württemberg","Urban Area","918.77","858.8","1600","507","666.96","1090.67","1363.33","2420","899.31","938.23","169","6135.33","818","852"
"1988","Bavaria","Rural Area","841.37","767.08","732","409","587.86","1022.78","1295.33","1976.67","816.26","866.48","115","3068","750","818"
"1988","Bavaria","Urban Area","1056.75","920","854","523.33","682","1261.33","1667","3068","1008.2","1105.3","0","10226","852","908.888916015625"
"1988","Berlin","Rural Area","","","","","","","","","","","","","",""
"1988","Berlin","Urban Area","1100.38","1022.67","331","583","793.45","1278","1738.67","3749.33","1043.13","1157.63","295","4090.67","852.380981445312","1002"
"1988","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1988","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1988","Bremen","Rural Area","","","","","","","","","","","","","",""
"1988","Bremen","Urban Area","838.21","767","96","579.33","630","997","1158.67","2272.22","772.69","903.73","378","2272.22","716","903.333312988281"
"1988","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1988","Hamburg","Urban Area","971.37","940.8","189","568.33","777","1163.33","1432","1874.67","918.3","1024.44","51","2045","852.380981445312","940.799987792969"
"1988","Hesse","Rural Area","827.95","795.71","132","430","535.33","1023","1247.6","1704","770.47","885.43","251.54","1704","716","843.5"
"1988","Hesse","Urban Area","979.32","869","836","511.43","664.5","1144","1482.67","2308.8","933.65","1024.99","136.67","10226","802.499938964844","869.333312988281"
"1988","Lower Saxony","Rural Area","803.95","787.2","446","393.08","545.33","1022.4","1206.8","1687","773.44","834.46","79","2045","730.357177734375","823.888916015625"
"1988","Lower Saxony","Urban Area","925.4","895","565","511.11","639","1073.5","1406","2556.67","891.35","959.45","0","2760.8","844","895"
"1988","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
