"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","3.9","3.67","556","2.33","3","4.67","5.67","7","3.8","4","1","7","3.66666674613953","4"
"2005","Full Time","higher education","3.68","3.67","2238","2","3","4.33","5.33","6.67","3.63","3.73","1","7","3.66666674613953","3.66666674613953"
"2005","Full Time","higher vocational","3.68","3.67","771","2.33","3","4.33","5","6.33","3.6","3.76","1","7","3.66666674613953","4"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","3.94","3.99","52","2","3","4.67","6.33","7","3.54","4.34","1","7","3.33333325386047","4.66666650772095"
"2005","Full Time","middle vocational","3.84","4","3814","2.33","3","4.67","5.33","6.67","3.8","3.88","1","7","3.66666674613953","4"
"2005","Full Time","vocational + Abi","3.82","3.67","529","2.33","3","4.67","5.33","7","3.72","3.92","1","7","3.66666674613953","3.66666674613953"
"2005","Not Working","general elemantary","4.29","4.33","1355","2.67","3.33","5","6","7","4.22","4.36","1","7","4.33333349227905","4.33333349227905"
"2005","Not Working","higher education","3.95","4","1001","2.33","3","5","5.67","6.67","3.87","4.03","1","7","3.66666674613953","4"
"2005","Not Working","higher vocational","3.99","4","456","2.33","3.33","5","5.67","6.67","3.88","4.1","1","7","4","4.33333349227905"
"2005","Not Working","in school","3.74","3.67","551","2.33","3","4.67","5.33","6.67","3.64","3.84","1","7","3.33333325386047","3.66666674613953"
"2005","Not Working","inadequately","4.21","4.33","151","2","3.33","5","6.33","7","3.99","4.43","1","7","4","4.66666650772095"
"2005","Not Working","middle vocational","4.15","4","3948","2.67","3.33","5","6","7","4.11","4.19","1","7","4","4.33333349227905"
"2005","Not Working","vocational + Abi","3.91","4","285","2.33","3","4.67","5.67","7","3.76","4.06","1","7","4","4.33333349227905"
"2005","Part Time","general elemantary","4.25","4.33","498","2.67","3.67","5","6","6.67","4.14","4.36","1","7","4","4.33333349227905"
"2005","Part Time","higher education","3.89","3.67","932","2","3","4.67","5.67","7","3.81","3.97","1","7","3.66666674613953","4"
"2005","Part Time","higher vocational","4.15","4","333","2.67","3.33","5","5.67","6.33","4.03","4.27","1","7","3.66666674613953","4.33333349227905"
"2005","Part Time","in school","3.9","4","96","2","3","4.67","5.5","6","3.66","4.14","1.67","6.67","3.66666674613953","4.66666650772095"
"2005","Part Time","inadequately","4.52","4.67","36","2.67","4","5","5.67","6.67","4.11","4.93","2.33","7","4","5"
"2005","Part Time","middle vocational","4.1","4","2509","2.67","3.33","5","5.67","7","4.05","4.15","1","7","4","4"
"2005","Part Time","vocational + Abi","4.1","4","322","2.67","3.33","5","5.67","7","3.96","4.24","1","7","4","4.33333349227905"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
