"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","3.93","4","3534","2.33","3","4.67","5.67","6.67","3.89","3.97","1","7","3.66666674613953","4"
"2005","Employed","1-pers.-HH","3.84","4","1535","2.33","3","4.67","5.33","6.67","3.78","3.9","1","7","3.66666674613953","4"
"2005","Employed","Couple + C. GT 16 ","3.88","4","2569","2.33","3","4.67","5.33","6.67","3.84","3.92","1","7","3.66666674613953","4"
"2005","Employed","Couple + C. LE 16","3.87","4","3046","2.33","3","4.67","5.33","6.67","3.83","3.91","1","7","3.66666674613953","4"
"2005","Employed","Couple + C. LE and GT 16","3.93","4","1160","2.33","3","4.67","5.67","6.67","3.86","4","1","7","3.66666674613953","4"
"2005","Employed","Single parent","4.11","4","713","2.33","3.33","5","5.67","7","4.02","4.2","1","7","4","4.33333349227905"
"2005","Not Employed","(Married) couple without C.","4.18","4.33","3504","2.67","3.33","5","5.67","7","4.14","4.22","1","7","4","4.33333349227905"
"2005","Not Employed","1-pers.-HH","4","4","1436","2.33","3","5","5.67","7","3.93","4.07","1","7","4","4"
"2005","Not Employed","Couple + C. GT 16 ","4.07","4","1081","2.67","3.33","5","5.67","6.67","4","4.14","1","7","4","4.33333349227905"
"2005","Not Employed","Couple + C. LE 16","4.2","4","667","3","3.33","5","6","7","4.11","4.29","1","7","4","4.33333349227905"
"2005","Not Employed","Couple + C. LE and GT 16","4.04","4","544","2.67","3","5","5.67","7","3.93","4.15","1","7","3.66666674613953","4"
"2005","Not Employed","Single parent","4","4","392","2.33","3","4.67","5.67","7","3.88","4.12","1","7","4","4.33333349227905"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
