"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","4.09","4","213","2","3.33","5","5.67","7","3.92","4.26","1","7","3.66666674613953","4.33333349227905"
"2005","Baden-W?rttemberg","Urban Area","3.98","4","2313","2.33","3","4.67","5.67","7","3.93","4.03","1","7","3.66666674613953","4"
"2005","Bavaria","Rural Area","4.05","4","1458","2.5","3.33","5","5.67","7","3.99","4.11","1","7","4","4"
"2005","Bavaria","Urban Area","3.93","4","1447","2.33","3","4.67","5.33","6.67","3.87","3.99","1","7","3.66666674613953","4"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","3.95","4","759","2.33","3","4.67","5.67","6.67","3.86","4.04","1","7","3.66666674613953","4"
"2005","Brandenburg","Rural Area","4.08","4","810","2.67","3.33","4.67","5.67","6.67","4","4.16","1","7","4","4.33333349227905"
"2005","Brandenburg","Urban Area","3.8","3.67","78","2.33","3","4.67","5","6.33","3.54","4.06","1","6.67","3.66666674613953","4.33333349227905"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","3.85","4","147","2","3","4.67","5.67","7","3.62","4.08","1","7","3.33333325386047","4"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","3.91","4","292","2.33","3","4.67","5.67","7","3.76","4.06","1","7","3.66666674613953","4"
"2005","Hesse","Rural Area","4.07","4","250","2.33","3.33","5","6","6.67","3.92","4.22","1","7","3.66666674613953","4.33333349227905"
"2005","Hesse","Urban Area","4.1","4","1119","2.33","3.33","5","5.67","7","4.02","4.18","1","7","4","4"
"2005","Lower Saxony","Rural Area","4.02","4","880","2.33","3","5","5.67","6.67","3.94","4.1","1","7","4","4"
"2005","Lower Saxony","Urban Area","3.94","4","912","2.33","3","4.67","5.67","7","3.86","4.02","1","7","3.66666674613953","4"
"2005","Mecklenburg-Western Pomerania","Rural Area","4.1","4","436","2.67","3.33","5","5.67","6.67","3.99","4.21","1","7","4","4.33333349227905"
"2005","Mecklenburg-Western Pomerania","Urban Area","3.94","4","69","2","3","5","5.33","6.33","3.67","4.21","1","6.33","3.66666674613953","4.33333349227905"
"2005","North Rhine-Westphalia","Rural Area","3.79","3.67","105","2.33","3.33","4.33","5","6","3.59","3.99","1","6.33","3.66666674613953","4"
"2005","North Rhine-Westphalia","Urban Area","3.97","4","4260","2.33","3","4.67","5.67","7","3.93","4.01","1","7","4","4"
"2005","Rhineland-Palatinate,Saarland","Rural Area","3.93","4","294","2.33","3","5","5.67","6.33","3.79","4.07","1","6.67","3.66666674613953","4"
"2005","Rhineland-Palatinate,Saarland","Urban Area","3.92","4","942","2","3","5","5.67","7","3.83","4.01","1","7","3.66666674613953","4"
"2005","Saxony","Rural Area","4.06","4","762","2.67","3.33","4.67","5.33","6.67","3.98","4.14","1","7","4","4"
"2005","Saxony","Urban Area","4.04","4","764","2.67","3.33","4.67","5.67","6.67","3.96","4.12","1","7","4","4.33333349227905"
"2005","Saxony-Anhalt","Rural Area","4.12","4","661","2.33","3.33","5","5.67","6.67","4.02","4.22","1","7","4","4"
"2005","Saxony-Anhalt","Urban Area","4.06","4","234","2.67","3.33","5","5.67","7","3.91","4.21","1","7","4","4.33333349227905"
"2005","Schleswig-Holstein","Rural Area","3.87","3.67","369","2.33","3","4.67","5.33","7","3.74","4","1","7","3.66666674613953","4"
"2005","Schleswig-Holstein","Urban Area","3.61","3.67","272","2","2.67","4.33","5.33","6.67","3.45","3.77","1","7","3","3.66666674613953"
"2005","Thuringia","Rural Area","4.18","4","618","2.67","3.33","5","5.67","7","4.09","4.27","1","7","4","4.33333349227905"
"2005","Thuringia","Urban Area","4","4","274","2.67","3.33","4.67","5.33","6.67","3.87","4.13","1","7","4","4.33333349227905"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
