"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","3.72","3.33","55","2.67","2.67","4.67","5.67","6.33","3.44","4","1.67","6.33","3","3.66666674613953"
"2005","direct migration background","(1a) inadequately completed","4.07","4","164","2.33","3","5","5.67","7","3.87","4.27","1","7","4","4.33333349227905"
"2005","direct migration background","(1b) general elementary school","4.3","4.05","518","3","3.33","5","6","7","4.19","4.41","1","7","4","4.33333349227905"
"2005","direct migration background","(1c) basic vocational qualification","4.13","4","668","2.67","3.33","5","5.67","7","4.04","4.22","1","7","4","4.33333349227905"
"2005","direct migration background","(2a) intermediate vocational","4.22","4.33","148","2.67","3.67","5","6","6","4.01","4.43","1","7","3.66666674613953","4.33333349227905"
"2005","direct migration background","(2b) intermediate general qualification","3.99","4","49","2.33","3.33","5","5.67","6","3.66","4.32","1","6","4","4.66666650772095"
"2005","direct migration background","(2c_gen) general maturity certificate","4.03","4","107","2.33","3.33","5","5.67","6.67","3.81","4.25","1","6.67","4","4.33333349227905"
"2005","direct migration background","(2c_voc) vocational maturity certificate","4.02","4","270","2.67","3.33","4.67","5.67","7","3.87","4.17","1","7","3.66666674613953","4.33333349227905"
"2005","direct migration background","(3a) lower tertiary education","3.83","4","75","2.33","3.33","4.67","5","6","3.57","4.09","1","7","3.33333325386047","4"
"2005","direct migration background","(3b) higher tertiary education","3.9","3.67","263","2.33","3","4.67","6","7","3.75","4.05","1","7","3.66666674613953","4"
"2005","indirect migration background","(0) in school","3.73","4","91","2.33","2.67","4.67","5.33","6","3.5","3.96","1","6.67","3.33333325386047","4"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","3.93","4","115","2.67","3","4.67","5.67","6.33","3.71","4.15","1","7","3.66666674613953","4.33333349227905"
"2005","indirect migration background","(1c) basic vocational qualification","3.91","3.99","146","2","3","4.67","5.67","6.67","3.71","4.11","1","7","3.33333325386047","4"
