"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","3.87","4","1128","2.33","3","4.67","5.33","6.33","3.8","3.94","1","7","3.66666674613953","4"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","3.77","3.67","4070","2","3","4.67","5.33","6.67","3.73","3.81","1","7","3.66666674613953","3.66666674613953"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","4.19","4.33","1392","2.67","3.33","5","5.67","6.67","4.13","4.25","1","7","4","4.33333349227905"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","4.05","4","5714","2.33","3.33","5","5.67","7","4.02","4.08","1","7","4","4"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","4.02","4","167","2.67","3.33","4.67","5.5","6.67","3.84","4.2","1","7","3.66666674613953","4.33333349227905"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.89","4","737","2.33","3","4.67","5.67","7","3.8","3.98","1","7","3.66666674613953","4"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","4.42","4.33","49","3","3.67","5.33","6","7","4.04","4.8","1.33","7","4","5.33333349227905"
"2005","Other degree","Westdeutschland, alte Bundeslaender","4.19","4","1069","2.67","3.33","5","6","7","4.12","4.26","1","7","4","4"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","4.1","4","2223","2.67","3.33","4.67","5.67","6.67","4.05","4.15","1","7","4","4"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","3.95","4","3802","2.33","3","4.67","5.67","7","3.91","3.99","1","7","4","4"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","3.65","3.67","1085","2.33","3","4.33","5","6.67","3.58","3.72","1","7","3.66666674613953","3.66666674613953"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","3.72","3.67","3809","2.33","3","4.67","5.33","6.67","3.68","3.76","1","7","3.66666674613953","3.66666674613953"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","4.1","4","1206","2.67","3.33","5","5.67","7","4.04","4.16","1","7","4","4"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","3.91","4","4733","2.33","3","4.67","5.67","7","3.87","3.95","1","7","3.66666674613953","4"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","4.05","4","74","2.33","3","4.67","5.5","7","3.76","4.34","1.67","7","3.66666674613953","4.33333349227905"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.97","4","412","2.33","3","5","6","7","3.85","4.09","1","7","3.66666674613953","4"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","4.58","4.33","46","2.67","3.67","6","6.33","7","4.21","4.95","1.67","7","3.66666674613953","4.66666650772095"
"2009","Other degree","Westdeutschland, alte Bundeslaender","3.97","4","759","2.33","3","4.67","5.67","7","3.89","4.05","1","7","4","4"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","4","4","2012","2.33","3.33","4.67","5.67","6.67","3.95","4.05","1","7","4","4"
