"plh0111","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","no migration background","76","0.0198216203860544","0.0153880875524424","0.0242551532196664"
"Very important","1990","lower secondary degree","direct migration background","6","","",""
"Very important","1990","lower secondary degree","indirect migration background","","","",""
"Very important","1990","secondary school degree","no migration background","27","","",""
"Very important","1990","secondary school degree","direct migration background","2","","",""
"Very important","1990","secondary school degree","indirect migration background","","","",""
"Very important","1990","college entrance qualification","no migration background","59","0.0565977241716202","0.042667486016324","0.0705279623269165"
"Very important","1990","college entrance qualification","direct migration background","4","","",""
"Very important","1990","college entrance qualification","indirect migration background","","","",""
"Very important","1990","Other degree","no migration background","1","","",""
"Very important","1990","Other degree","direct migration background","","","",""
"Very important","1990","Other degree","indirect migration background","","","",""
"Very important","1990","no degree/no degree yet","no migration background","6","","",""
"Very important","1990","no degree/no degree yet","direct migration background","","","",""
"Very important","1990","no degree/no degree yet","indirect migration background","","","",""
"Important","1990","lower secondary degree","no migration background","640","0.170268631240465","0.158313237893133","0.182224024587797"
"Important","1990","lower secondary degree","direct migration background","27","","",""
"Important","1990","lower secondary degree","indirect migration background","5","","",""
"Important","1990","secondary school degree","no migration background","387","0.266594746114022","0.244051903676335","0.289137588551708"
"Important","1990","secondary school degree","direct migration background","18","","",""
"Important","1990","secondary school degree","indirect migration background","1","","",""
"Important","1990","college entrance qualification","no migration background","391","0.380372893141682","0.351105733156086","0.409640053127279"
"Important","1990","college entrance qualification","direct migration background","22","","",""
"Important","1990","college entrance qualification","indirect migration background","3","","",""
"Important","1990","Other degree","no migration background","4","","",""
"Important","1990","Other degree","direct migration background","2","","",""
"Important","1990","Other degree","indirect migration background","","","",""
"Important","1990","no degree/no degree yet","no migration background","38","0.237614079529245","0.171248473205996","0.303979685852494"
"Important","1990","no degree/no degree yet","direct migration background","","","",""
"Important","1990","no degree/no degree yet","indirect migration background","2","","",""
"Less important","1990","lower secondary degree","no migration background","1856","0.473200599703002","0.45731977428102","0.489081425124984"
"Less important","1990","lower secondary degree","direct migration background","114","0.462864823643475","0.400043180154187","0.525686467132763"
"Less important","1990","lower secondary degree","indirect migration background","11","","",""
"Less important","1990","secondary school degree","no migration background","782","0.521857907548696","0.496391628289644","0.547324186807749"
"Less important","1990","secondary school degree","direct migration background","46","0.501689097746238","0.398959657660239","0.604418537832238"
"Less important","1990","secondary school degree","indirect migration background","5","","",""
"Less important","1990","college entrance qualification","no migration background","494","0.459814348241913","0.429769267247985","0.489859429235841"
"Less important","1990","college entrance qualification","direct migration background","37","0.445970376690075","0.338383162049646","0.553557591330504"
"Less important","1990","college entrance qualification","indirect migration background","5","","",""
"Less important","1990","Other degree","no migration background","21","","",""
"Less important","1990","Other degree","direct migration background","7","","",""
"Less important","1990","Other degree","indirect migration background","","","",""
"Less important","1990","no degree/no degree yet","no migration background","78","0.506168087517469","0.428210838777837","0.5841253362571"
"Less important","1990","no degree/no degree yet","direct migration background","4","","",""
"Less important","1990","no degree/no degree yet","indirect migration background","3","","",""
"Quite unimportant","1990","lower secondary degree","no migration background","1225","0.336709148670479","0.321677477924961","0.351740819415997"
"Quite unimportant","1990","lower secondary degree","direct migration background","95","0.38998242476631","0.328530696782935","0.451434152749684"
"Quite unimportant","1990","lower secondary degree","indirect migration background","12","","",""
"Quite unimportant","1990","secondary school degree","no migration background","282","0.192826814437222","0.172713763644015","0.212939865230429"
"Quite unimportant","1990","secondary school degree","direct migration background","25","","",""
"Quite unimportant","1990","secondary school degree","indirect migration background","2","","",""
"Quite unimportant","1990","college entrance qualification","no migration background","113","0.103215034444784","0.0848738981708075","0.121556170718761"
"Quite unimportant","1990","college entrance qualification","direct migration background","19","","",""
"Quite unimportant","1990","college entrance qualification","indirect migration background","","","",""
"Quite unimportant","1990","Other degree","no migration background","14","","",""
"Quite unimportant","1990","Other degree","direct migration background","4","","",""
"Quite unimportant","1990","Other degree","indirect migration background","2","","",""
