"plh0111","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","in school","4","","",""
"Very important","1990","Not Employed","inadequately","1","","",""
"Very important","1990","Not Employed","general elemantary","17","","",""
"Very important","1990","Not Employed","middle vocational","40","0.0305015255078264","0.0210550841125379","0.0399479669031149"
"Very important","1990","Not Employed","vocational + Abi","4","","",""
"Very important","1990","Not Employed","higher vocational","4","","",""
"Very important","1990","Not Employed","higher education","8","","",""
"Very important","1990","Employed","in school","2","","",""
"Very important","1990","Employed","inadequately","","","",""
"Very important","1990","Employed","general elemantary","10","","",""
"Very important","1990","Employed","middle vocational","53","0.0209421739824069","0.0154413713829438","0.02644297658187"
"Very important","1990","Employed","vocational + Abi","5","","",""
"Very important","1990","Employed","higher vocational","7","","",""
"Very important","1990","Employed","higher education","26","","",""
"Important","1990","Not Employed","in school","27","","",""
"Important","1990","Not Employed","inadequately","5","","",""
"Important","1990","Not Employed","general elemantary","110","0.131729177930991","0.109006898034453","0.154451457827528"
"Important","1990","Not Employed","middle vocational","251","0.19758146011328","0.175708505000649","0.21945441522591"
"Important","1990","Not Employed","vocational + Abi","12","","",""
"Important","1990","Not Employed","higher vocational","27","","",""
"Important","1990","Not Employed","higher education","43","0.339467081981282","0.2567854795506","0.422148684411963"
"Important","1990","Employed","in school","1","","",""
"Important","1990","Employed","inadequately","6","","",""
"Important","1990","Employed","general elemantary","130","0.175720751847631","0.148943503905259","0.202497999790002"
"Important","1990","Employed","middle vocational","581","0.229032556899536","0.21288980258224","0.245175311216832"
"Important","1990","Employed","vocational + Abi","44","0.303235678241436","0.229181369114276","0.377289987368596"
"Important","1990","Employed","higher vocational","95","0.271246011356743","0.225445960688189","0.317046062025297"
"Important","1990","Employed","higher education","215","0.411425901192264","0.369491867218233","0.453359935166296"
"Less important","1990","Not Employed","in school","54","0.598183422100551","0.50011174857789","0.696255095623212"
"Less important","1990","Not Employed","inadequately","8","","",""
"Less important","1990","Not Employed","general elemantary","313","0.361218297762847","0.328944920442476","0.393491675083219"
"Less important","1990","Not Employed","middle vocational","592","0.44468932933667","0.417391365583172","0.471987293090167"
"Less important","1990","Not Employed","vocational + Abi","30","0.510265247729874","0.380490820609921","0.640039674849827"
"Less important","1990","Not Employed","higher vocational","59","0.3923878104562","0.310324387196255","0.474451233716146"
"Less important","1990","Not Employed","higher education","56","0.437034952904506","0.350426232878193","0.523643672930818"
