"plh0111","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","lower secondary degree","40","0.0224525953975816","0.0154101122081722","0.0294950785869909"
"Very important","1990","Not Employed","secondary school degree","10","","",""
"Very important","1990","Not Employed","college entrance qualification","23","","",""
"Very important","1990","Not Employed","Other degree","1","","",""
"Very important","1990","Not Employed","no degree/no degree yet","4","","",""
"Very important","1990","Employed","lower secondary degree","42","0.0176988512408154","0.0123870253977791","0.0230106770838516"
"Very important","1990","Employed","secondary school degree","19","","",""
"Very important","1990","Employed","college entrance qualification","40","0.0455276286445524","0.0315302249045405","0.0595250323845642"
"Very important","1990","Employed","Other degree","","","",""
"Very important","1990","Employed","no degree/no degree yet","2","","",""
"Important","1990","Not Employed","lower secondary degree","232","0.141720683386279","0.125141826880706","0.158299539891852"
"Important","1990","Not Employed","secondary school degree","116","0.263179680484215","0.221557882412577","0.304801478555852"
"Important","1990","Not Employed","college entrance qualification","91","0.301165344490139","0.248814125616262","0.353516563364017"
"Important","1990","Not Employed","Other degree","3","","",""
"Important","1990","Not Employed","no degree/no degree yet","33","0.243830014001845","0.169732005582862","0.317928022420828"
"Important","1990","Employed","lower secondary degree","440","0.18936680772899","0.173582952738529","0.20515066271945"
"Important","1990","Employed","secondary school degree","290","0.260365866964939","0.234969775697283","0.285761958232595"
"Important","1990","Employed","college entrance qualification","325","0.39492342848627","0.362099548831103","0.427747308141438"
"Important","1990","Employed","Other degree","3","","",""
"Important","1990","Employed","no degree/no degree yet","7","","",""
"Less important","1990","Not Employed","lower secondary degree","700","0.39397193584613","0.370744426601665","0.417199445090595"
"Less important","1990","Not Employed","secondary school degree","205","0.461389071869874","0.414271261977893","0.508506881761854"
"Less important","1990","Not Employed","college entrance qualification","135","0.451925517582169","0.39513310656163","0.508717928602709"
"Less important","1990","Not Employed","Other degree","6","","",""
"Less important","1990","Not Employed","no degree/no degree yet","63","0.492583056605244","0.406309946792922","0.578856166417567"
"Less important","1990","Employed","lower secondary degree","1281","0.539775979098185","0.519697057672698","0.559854900523672"
"Less important","1990","Employed","secondary school degree","628","0.549722124063483","0.520929695738348","0.578514552388618"
"Less important","1990","Employed","college entrance qualification","401","0.464738043811721","0.431248009312975","0.498228078310466"
"Less important","1990","Employed","Other degree","22","","",""
"Less important","1990","Employed","no degree/no degree yet","22","","",""
"Quite unimportant","1990","Not Employed","lower secondary degree","728","0.44185478537001","0.418247991137188","0.465461579602831"
"Quite unimportant","1990","Not Employed","secondary school degree","99","0.253103611177412","0.2120082110028","0.294199011352025"
"Quite unimportant","1990","Not Employed","college entrance qualification","46","0.160575216704489","0.11867973048129","0.202470702927688"
"Quite unimportant","1990","Not Employed","Other degree","5","","",""
"Quite unimportant","1990","Not Employed","no degree/no degree yet","29","","",""
"Quite unimportant","1990","Employed","lower secondary degree","604","0.25315836193201","0.235641376777201","0.27067534708682"
"Quite unimportant","1990","Employed","secondary school degree","210","0.171995032687131","0.150155627524158","0.193834437850104"
"Quite unimportant","1990","Employed","college entrance qualification","86","0.0948108990574565","0.0751398698090891","0.114481928305824"
"Quite unimportant","1990","Employed","Other degree","15","","",""
"Quite unimportant","1990","Employed","no degree/no degree yet","12","","",""
"Very important","1991","Not Employed","lower secondary degree","","","",""
"Very important","1991","Not Employed","secondary school degree","","","",""
"Very important","1991","Not Employed","college entrance qualification","","","",""
"Very important","1991","Not Employed","Other degree","","","",""
"Very important","1991","Not Employed","no degree/no degree yet","","","",""
"Very important","1991","Employed","lower secondary degree","","","",""
"Very important","1991","Employed","secondary school degree","","","",""
"Very important","1991","Employed","college entrance qualification","","","",""
