"plh0111","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","in school","","","",""
"Very important","1990","lower secondary degree","inadequately","","","",""
"Very important","1990","lower secondary degree","general elemantary","23","","",""
"Very important","1990","lower secondary degree","middle vocational","53","0.0218152728649243","0.0161015983299987","0.0275289473998499"
"Very important","1990","lower secondary degree","vocational + Abi","","","",""
"Very important","1990","lower secondary degree","higher vocational","6","","",""
"Very important","1990","lower secondary degree","higher education","","","",""
"Very important","1990","secondary school degree","in school","","","",""
"Very important","1990","secondary school degree","inadequately","","","",""
"Very important","1990","secondary school degree","general elemantary","4","","",""
"Very important","1990","secondary school degree","middle vocational","21","","",""
"Very important","1990","secondary school degree","vocational + Abi","","","",""
"Very important","1990","secondary school degree","higher vocational","2","","",""
"Very important","1990","secondary school degree","higher education","2","","",""
"Very important","1990","college entrance qualification","in school","","","",""
"Very important","1990","college entrance qualification","inadequately","","","",""
"Very important","1990","college entrance qualification","general elemantary","","","",""
"Very important","1990","college entrance qualification","middle vocational","19","","",""
"Very important","1990","college entrance qualification","vocational + Abi","9","","",""
"Very important","1990","college entrance qualification","higher vocational","3","","",""
"Very important","1990","college entrance qualification","higher education","32","0.0528003836009198","0.0346159691762383","0.0709847980256013"
"Very important","1990","Other degree","in school","","","",""
"Very important","1990","Other degree","inadequately","1","","",""
"Very important","1990","Other degree","general elemantary","","","",""
"Very important","1990","Other degree","middle vocational","","","",""
"Very important","1990","Other degree","vocational + Abi","","","",""
"Very important","1990","Other degree","higher vocational","","","",""
"Very important","1990","Other degree","higher education","","","",""
"Very important","1990","no degree/no degree yet","in school","6","","",""
"Very important","1990","no degree/no degree yet","inadequately","","","",""
"Very important","1990","no degree/no degree yet","general elemantary","","","",""
"Very important","1990","no degree/no degree yet","middle vocational","","","",""
"Very important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1990","no degree/no degree yet","higher vocational","","","",""
"Very important","1990","no degree/no degree yet","higher education","","","",""
"Important","1990","lower secondary degree","in school","","","",""
"Important","1990","lower secondary degree","inadequately","","","",""
"Important","1990","lower secondary degree","general elemantary","161","0.123438195279085","0.105740012224732","0.141136378333438"
"Important","1990","lower secondary degree","middle vocational","467","0.1893692139907","0.174044549694578","0.204693878286821"
"Important","1990","lower secondary degree","vocational + Abi","","","",""
"Important","1990","lower secondary degree","higher vocational","44","0.197712103401642","0.144843042932512","0.250581163870773"
"Important","1990","lower secondary degree","higher education","","","",""
"Important","1990","secondary school degree","in school","","","",""
"Important","1990","secondary school degree","inadequately","","","",""
"Important","1990","secondary school degree","general elemantary","79","0.281010503193073","0.229976162521072","0.332044843865074"
"Important","1990","secondary school degree","middle vocational","266","0.253885918019013","0.227684965305189","0.280086870732837"
"Important","1990","secondary school degree","vocational + Abi","","","",""
"Important","1990","secondary school degree","higher vocational","41","0.232415732223812","0.167968849953545","0.296862614494079"
"Important","1990","secondary school degree","higher education","20","","",""
"Important","1990","college entrance qualification","in school","","","",""
"Important","1990","college entrance qualification","inadequately","","","",""
"Important","1990","college entrance qualification","general elemantary","","","",""
"Important","1990","college entrance qualification","middle vocational","90","0.373091825181164","0.313142000157314","0.433041650205013"
"Important","1990","college entrance qualification","vocational + Abi","56","0.266140303359455","0.205495324414541","0.32678528230437"
"Important","1990","college entrance qualification","higher vocational","36","0.370489841783436","0.281050498151874","0.459929185414997"
"Important","1990","college entrance qualification","higher education","234","0.405308896587714","0.365388135370608","0.44522965780482"
"Important","1990","Other degree","in school","","","",""
"Important","1990","Other degree","inadequately","2","","",""
