"plh0111","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","in school","6","","",""
"Very important","1990","inadequately","1","","",""
"Very important","1990","general elemantary","27","","",""
"Very important","1990","middle vocational","93","0.0244228382874067","0.0195634110208269","0.0292822655539865"
"Very important","1990","vocational + Abi","9","","",""
"Very important","1990","higher vocational","11","","",""
"Very important","1990","higher education","34","0.0490205452582912","0.0324856260575403","0.0655554644590421"
"Important","1990","in school","28","","",""
"Important","1990","inadequately","11","","",""
"Important","1990","general elemantary","240","0.150755520891596","0.133369215912154","0.168141825871038"
"Important","1990","middle vocational","832","0.217580869026575","0.204591552773488","0.230570185279661"
"Important","1990","vocational + Abi","56","0.266039418197163","0.205549844567823","0.326528991826503"
"Important","1990","higher vocational","122","0.249865945760704","0.211842068831582","0.287889822689826"
"Important","1990","higher education","258","0.39626130773528","0.358803463434636","0.433719152035924"
"Less important","1990","in school","63","0.602827669745067","0.511387330209823","0.694268009280311"
"Less important","1990","inadequately","28","","",""
"Less important","1990","general elemantary","703","0.419952842401803","0.395970796572621","0.443934888230984"
"Less important","1990","middle vocational","2012","0.508878897878636","0.493140601291296","0.524617194465976"
"Less important","1990","vocational + Abi","113","0.531639364669107","0.463331624324979","0.599947105013235"
"Less important","1990","higher vocational","268","0.513778274427104","0.469880907832551","0.557675641021657"
"Less important","1990","higher education","292","0.448161335252396","0.410076621405649","0.486246049099144"
"Quite unimportant","1990","in school","13","","",""
"Quite unimportant","1990","inadequately","34","0.461744374674221","0.348157715437662","0.575331033910779"
"Quite unimportant","1990","general elemantary","657","0.412841382519399","0.388917941520007","0.436764823518791"
"Quite unimportant","1990","middle vocational","939","0.249117394807383","0.235501560574268","0.262733229040498"
"Quite unimportant","1990","vocational + Abi","27","","",""
"Quite unimportant","1990","higher vocational","97","0.217329455023806","0.18110663900171","0.253552271045902"
"Quite unimportant","1990","higher education","71","0.106556811754032","0.0829274755887099","0.130186147919355"
"Very important","1991","in school","","","",""
"Very important","1991","inadequately","","","",""
"Very important","1991","general elemantary","","","",""
"Very important","1991","middle vocational","","","",""
"Very important","1991","vocational + Abi","","","",""
"Very important","1991","higher vocational","","","",""
"Very important","1991","higher education","","","",""
"Important","1991","in school","","","",""
"Important","1991","inadequately","","","",""
