"plh0111","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","lower secondary degree","33","0.0188951781480088","0.0123689364313887","0.0254214198646289"
"Very important","1990","Full Time","secondary school degree","15","","",""
"Very important","1990","Full Time","college entrance qualification","23","","",""
"Very important","1990","Full Time","Other degree","","","",""
"Very important","1990","Full Time","no degree/no degree yet","","","",""
"Very important","1990","Part Time","lower secondary degree","9","","",""
"Very important","1990","Part Time","secondary school degree","4","","",""
"Very important","1990","Part Time","college entrance qualification","17","","",""
"Very important","1990","Part Time","Other degree","","","",""
"Very important","1990","Part Time","no degree/no degree yet","2","","",""
"Very important","1990","Not Working","lower secondary degree","40","0.0224525953975816","0.0154101122081722","0.0294950785869909"
"Very important","1990","Not Working","secondary school degree","10","","",""
"Very important","1990","Not Working","college entrance qualification","23","","",""
"Very important","1990","Not Working","Other degree","1","","",""
"Very important","1990","Not Working","no degree/no degree yet","4","","",""
"Important","1990","Full Time","lower secondary degree","324","0.196764183536678","0.17770850090417","0.215819866169186"
"Important","1990","Full Time","secondary school degree","214","0.270208367759434","0.240088456359044","0.300328279159824"
"Important","1990","Full Time","college entrance qualification","222","0.400273912167607","0.360331040480187","0.440216783855026"
"Important","1990","Full Time","Other degree","2","","",""
"Important","1990","Full Time","no degree/no degree yet","5","","",""
"Important","1990","Part Time","lower secondary degree","116","0.171470215588096","0.143447894934411","0.19949253624178"
"Important","1990","Part Time","secondary school degree","76","0.233076594569371","0.186163279589247","0.279989909549496"
"Important","1990","Part Time","college entrance qualification","103","0.383069456980125","0.325508274303219","0.440630639657032"
"Important","1990","Part Time","Other degree","1","","",""
"Important","1990","Part Time","no degree/no degree yet","2","","",""
"Important","1990","Not Working","lower secondary degree","232","0.141720683386279","0.125141826880706","0.158299539891852"
"Important","1990","Not Working","secondary school degree","116","0.263179680484215","0.221557882412577","0.304801478555852"
"Important","1990","Not Working","college entrance qualification","91","0.301165344490139","0.248814125616262","0.353516563364017"
"Important","1990","Not Working","Other degree","3","","",""
"Important","1990","Not Working","no degree/no degree yet","33","0.243830014001845","0.169732005582862","0.317928022420828"
"Less important","1990","Full Time","lower secondary degree","921","0.548963389264278","0.525112337057364","0.572814441471193"
"Less important","1990","Full Time","secondary school degree","451","0.53145597284619","0.4976094777852","0.56530246790718"
"Less important","1990","Full Time","college entrance qualification","270","0.462121377057191","0.42147663765414","0.502766116460243"
"Less important","1990","Full Time","Other degree","20","","",""
"Less important","1990","Full Time","no degree/no degree yet","8","","",""
"Less important","1990","Part Time","lower secondary degree","360","0.51754872759059","0.480398794201561","0.55469866097962"
"Less important","1990","Part Time","secondary school degree","177","0.600366770845339","0.546015473677603","0.654718068013076"
"Less important","1990","Part Time","college entrance qualification","131","0.470535256736127","0.411435265330356","0.529635248141898"
"Less important","1990","Part Time","Other degree","2","","",""
"Less important","1990","Part Time","no degree/no degree yet","14","","",""
"Less important","1990","Not Working","lower secondary degree","700","0.39397193584613","0.370744426601665","0.417199445090595"
"Less important","1990","Not Working","secondary school degree","205","0.461389071869874","0.414271261977893","0.508506881761854"
"Less important","1990","Not Working","college entrance qualification","135","0.451925517582169","0.39513310656163","0.508717928602709"
"Less important","1990","Not Working","Other degree","6","","",""
"Less important","1990","Not Working","no degree/no degree yet","63","0.492583056605244","0.406309946792922","0.578856166417567"
"Quite unimportant","1990","Full Time","lower secondary degree","394","0.235377249051035","0.215042641089693","0.255711857012377"
"Quite unimportant","1990","Full Time","secondary school degree","155","0.177570805650615","0.151650513331718","0.203491097969512"
"Quite unimportant","1990","Full Time","college entrance qualification","63","0.10309125453698","0.0783016719831039","0.127880837090855"
"Quite unimportant","1990","Full Time","Other degree","7","","",""
"Quite unimportant","1990","Full Time","no degree/no degree yet","7","","",""
"Quite unimportant","1990","Part Time","lower secondary degree","210","0.296176498811209","0.262232510574716","0.330120487047703"
"Quite unimportant","1990","Part Time","secondary school degree","55","0.156535670235114","0.116216571741847","0.196854768728382"
"Quite unimportant","1990","Part Time","college entrance qualification","23","","",""
"Quite unimportant","1990","Part Time","Other degree","8","","",""
"Quite unimportant","1990","Part Time","no degree/no degree yet","5","","",""
"Quite unimportant","1990","Not Working","lower secondary degree","728","0.44185478537001","0.418247991137188","0.465461579602831"
"Quite unimportant","1990","Not Working","secondary school degree","99","0.253103611177412","0.2120082110028","0.294199011352025"
"Quite unimportant","1990","Not Working","college entrance qualification","46","0.160575216704489","0.11867973048129","0.202470702927688"
"Quite unimportant","1990","Not Working","Other degree","5","","",""
"Quite unimportant","1990","Not Working","no degree/no degree yet","29","","",""
"Very important","1991","Full Time","lower secondary degree","","","",""
"Very important","1991","Full Time","secondary school degree","","","",""
"Very important","1991","Full Time","college entrance qualification","","","",""
"Very important","1991","Full Time","Other degree","","","",""
"Very important","1991","Full Time","no degree/no degree yet","","","",""
"Very important","1991","Part Time","lower secondary degree","","","",""
"Very important","1991","Part Time","secondary school degree","","","",""
"Very important","1991","Part Time","college entrance qualification","","","",""
"Very important","1991","Part Time","Other degree","","","",""
"Very important","1991","Part Time","no degree/no degree yet","","","",""
"Very important","1991","Not Working","lower secondary degree","","","",""
