"plh0111","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","higher vocational","Rural Area","28","","","","2"
"Important","1990","higher education","Urban Area","215","0.384034236473244","0.343643315853595","0.424425157092893","2"
"Important","1990","inadequately","Urban Area","9","","","","2"
"Important","1990","inadequately","Rural Area","2","","","","2"
"Important","1990","higher education","Rural Area","43","0.465420220784964","0.366664118517757","0.564176323052172","2"
"Important","1990","in school","Rural Area","8","","","","2"
"Important","1990","general elemantary","Urban Area","178","0.155654497571716","0.135142951248969","0.176166043894463","2"
"Important","1990","general elemantary","Rural Area","62","0.136876046125394","0.104274780221417","0.16947731202937","2"
"Important","1990","higher vocational","Urban Area","94","0.258007584446952","0.214471617207081","0.301543551686822","2"
"Important","1990","in school","Urban Area","20","","","","2"
"Important","1990","middle vocational","Urban Area","654","0.225427104943314","0.210399004783214","0.240455205103415","2"
"Important","1990","middle vocational","Rural Area","178","0.191952669912543","0.166307860808524","0.217597479016563","2"
"Important","1990","vocational + Abi","Urban Area","46","0.266757155500742","0.200662579149536","0.332851731851948","2"
"Important","1990","vocational + Abi","Rural Area","10","","","","2"
"Less important","1990","in school","Urban Area","47","0.589145798259475","0.483302271198959","0.694989325319992","3"
"Less important","1990","in school","Rural Area","16","","","","3"
"Less important","1990","inadequately","Urban Area","17","","","","3"
"Less important","1990","inadequately","Rural Area","11","","","","3"
"Less important","1990","general elemantary","Urban Area","511","0.413852752618374","0.385986167168705","0.441719338068043","3"
"Less important","1990","general elemantary","Rural Area","192","0.437235235797191","0.390185717753164","0.484284753841218","3"
"Less important","1990","middle vocational","Urban Area","1509","0.496983998294912","0.479002247704662","0.514965748885162","3"
"Less important","1990","middle vocational","Rural Area","503","0.547731267117586","0.515322236511108","0.580140297724064","3"
"Less important","1990","vocational + Abi","Urban Area","96","0.546541447320361","0.472142940796642","0.62093995384408","3"
"Less important","1990","vocational + Abi","Rural Area","17","","","","3"
"Less important","1990","higher vocational","Urban Area","209","0.517818697349235","0.468099252008807","0.567538142689662","3"
"Less important","1990","higher vocational","Rural Area","59","0.499161266837046","0.405723781522496","0.592598752151596","3"
"Less important","1990","higher education","Urban Area","248","0.453296584931336","0.411954953541194","0.494638216321478","3"
"Less important","1990","higher education","Rural Area","44","0.419115271937391","0.321426021885639","0.516804521989142","3"
"Quite unimportant","1990","higher vocational","Rural Area","21","","","","4"
"Quite unimportant","1990","higher education","Urban Area","62","0.108723769512638","0.0828720814880617","0.134575457537215","4"
"Quite unimportant","1990","inadequately","Urban Area","25","","","","4"
"Quite unimportant","1990","inadequately","Rural Area","9","","","","4"
"Quite unimportant","1990","higher education","Rural Area","9","","","","4"
"Quite unimportant","1990","in school","Rural Area","1","","","","4"
"Quite unimportant","1990","general elemantary","Urban Area","486","0.410185993074997","0.382356491895349","0.438015494254645","4"
"Quite unimportant","1990","general elemantary","Rural Area","171","0.420364466051839","0.373545194427461","0.467183737676217","4"
"Quite unimportant","1990","higher vocational","Urban Area","76","0.205944028938448","0.165706399337733","0.246181658539163","4"
"Quite unimportant","1990","in school","Urban Area","12","","","","4"
"Quite unimportant","1990","middle vocational","Urban Area","732","0.252179815889079","0.236561880585973","0.267797751192185","4"
