"plh0111","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","16-34 y.","Not Employed","141","0.245746157374585","0.210586957526368","0.280905357222802","2"
"Important","1990","16-34 y.","Employed","441","0.225948720199292","0.207814298229501","0.244083142169082","2"
"Important","1990","35-65 y.","Employed","628","0.258585699199221","0.241208694373792","0.275962704024651","2"
"Important","1990","35-65 y.","Not Employed","197","0.190860434251327","0.166988236736","0.214732631766655","2"
"Important","1990","66 and older","Not Employed","143","0.155226495125814","0.132577683738091","0.177875306513536","2"
"Important","1990","66 and older","Employed","11","","","","2"
"Less important","1990","35-65 y.","Employed","1263","0.518749651219606","0.498920385690012","0.538578916749201","3"
"Less important","1990","16-34 y.","Employed","1115","0.546500565231299","0.524913301839962","0.568087828622636","3"
"Less important","1990","16-34 y.","Not Employed","293","0.512600552298555","0.47178093764506","0.55342016695205","3"
"Less important","1990","35-65 y.","Not Employed","465","0.448520968443696","0.418309029106764","0.478732907780628","3"
"Less important","1990","66 and older","Not Employed","367","0.353485546086284","0.323585814016715","0.383385278155853","3"
"Less important","1990","66 and older","Employed","15","","","","3"
"Quite unimportant","1990","16-34 y.","Not Employed","115","0.191905395318899","0.159745728158543","0.224065062479254","4"
"Quite unimportant","1990","16-34 y.","Employed","451","0.208978835338908","0.191348559314351","0.226609111363464","4"
"Quite unimportant","1990","35-65 y.","Not Employed","342","0.321983973016875","0.293600872602931","0.350367073430819","4"
"Quite unimportant","1990","35-65 y.","Employed","481","0.195670113055799","0.179925878833791","0.211414347277807","4"
"Quite unimportant","1990","66 and older","Not Employed","457","0.47696111266741","0.445721846551925","0.508200378782894","4"
"Quite unimportant","1990","66 and older","Employed","15","","","","4"
"Very important","1990","16-34 y.","Not Employed","27","","","","1"
"Very important","1990","16-34 y.","Employed","36","0.0185718792305021","0.0127176316928048","0.0244261267681994","1"
"Very important","1990","35-65 y.","Not Employed","37","0.0386346242881013","0.0269273630018006","0.050341885574402","1"
"Very important","1990","35-65 y.","Employed","67","0.0269945365253729","0.0205626589715511","0.0334264140791947","1"
"Very important","1990","66 and older","Not Employed","15","","","","1"
"Very important","1990","66 and older","Employed","2","","","","1"
"Important","1991","16-34 y.","Employed","","","","","2"
"Important","1991","16-34 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Employed","","","","","2"
"Important","1991","66 and older","Not Employed","","","","","2"
