"plh0111","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","no migration background","Male","108","0.033428078854787","0.0271893856707011","0.0396667720388729"
"Very important","1990","no migration background","Female","64","0.0190246503083836","0.0144581599667671","0.02359114065"
"Very important","1990","direct migration background","Male","7","","",""
"Very important","1990","direct migration background","Female","5","","",""
"Very important","1990","indirect migration background","Male","","","",""
"Very important","1990","indirect migration background","Female","","","",""
"Important","1990","no migration background","Male","807","0.255029075873238","0.239900942615801","0.270157209130676"
"Important","1990","no migration background","Female","674","0.198900789667176","0.185557695213543","0.212243884120808"
"Important","1990","direct migration background","Male","40","0.195731334837307","0.141550557189859","0.249912112484756"
"Important","1990","direct migration background","Female","29","","",""
"Important","1990","indirect migration background","Male","5","","",""
"Important","1990","indirect migration background","Female","6","","",""
"Less important","1990","no migration background","Male","1608","0.50062061114807","0.48326697444908","0.517974247847059"
"Less important","1990","no migration background","Female","1673","0.467703230185775","0.451024719985846","0.484381740385703"
"Less important","1990","direct migration background","Male","105","0.502018944539659","0.433740920425054","0.570296968654264"
"Less important","1990","direct migration background","Female","106","0.43787583398062","0.374578749513209","0.501172918448031"
"Less important","1990","indirect migration background","Male","11","","",""
"Less important","1990","indirect migration background","Female","15","","",""
"Quite unimportant","1990","no migration background","Male","666","0.210922234123905","0.196762929804654","0.225081538443155"
"Quite unimportant","1990","no migration background","Female","1027","0.314371329838666","0.298852423722875","0.329890235954457"
"Quite unimportant","1990","direct migration background","Male","54","0.26411746640563","0.203914583363182","0.324320349448079"
"Quite unimportant","1990","direct migration background","Female","96","0.419950642956547","0.356982093405835","0.48291919250726"
"Quite unimportant","1990","indirect migration background","Male","8","","",""
"Quite unimportant","1990","indirect migration background","Female","10","","",""
"Very important","1991","no migration background","Male","","","",""
"Very important","1991","no migration background","Female","","","",""
"Very important","1991","direct migration background","Male","","","",""
"Very important","1991","direct migration background","Female","","","",""
"Very important","1991","indirect migration background","Male","","","",""
"Very important","1991","indirect migration background","Female","","","",""
"Important","1991","no migration background","Male","","","",""
"Important","1991","no migration background","Female","","","",""
"Important","1991","direct migration background","Male","","","",""
"Important","1991","direct migration background","Female","","","",""
"Important","1991","indirect migration background","Male","","","",""
"Important","1991","indirect migration background","Female","","","",""
"Less important","1991","no migration background","Male","","","",""
"Less important","1991","no migration background","Female","","","",""
"Less important","1991","direct migration background","Male","","","",""
"Less important","1991","direct migration background","Female","","","",""
"Less important","1991","indirect migration background","Male","","","",""
"Less important","1991","indirect migration background","Female","","","",""
"Quite unimportant","1991","no migration background","Male","","","",""
"Quite unimportant","1991","no migration background","Female","","","",""
"Quite unimportant","1991","direct migration background","Male","","","",""
"Quite unimportant","1991","direct migration background","Female","","","",""
"Quite unimportant","1991","indirect migration background","Male","","","",""
"Quite unimportant","1991","indirect migration background","Female","","","",""
"Very important","1992","no migration background","Male","129","0.0276306750456229","0.0230463595700612","0.0322149905211846"
"Very important","1992","no migration background","Female","68","0.0134078928135289","0.0103368676105358","0.016478918016522"
"Very important","1992","direct migration background","Male","8","","",""
"Very important","1992","direct migration background","Female","7","","",""
"Very important","1992","indirect migration background","Male","","","",""
"Very important","1992","indirect migration background","Female","1","","",""
"Important","1992","no migration background","Male","748","0.155756451981583","0.145614535683581","0.165898368279585"
"Important","1992","no migration background","Female","721","0.139010020131924","0.1297724787017","0.148247561562147"
"Important","1992","direct migration background","Male","37","0.145515520518283","0.102653941637406","0.188377099399161"
"Important","1992","direct migration background","Female","42","0.122290377439062","0.0859372008109404","0.158643554067184"
"Important","1992","indirect migration background","Male","7","","",""
"Important","1992","indirect migration background","Female","5","","",""
"Less important","1992","no migration background","Male","2525","0.502517410894295","0.488533532981739","0.516501288806851"
"Less important","1992","no migration background","Female","2648","0.459625236394734","0.446318125996144","0.472932346793325"
"Less important","1992","direct migration background","Male","125","0.50091894930816","0.440143148798129","0.561694749818191"
"Less important","1992","direct migration background","Female","122","0.380582293826985","0.326707342416781","0.434457245237188"
"Less important","1992","indirect migration background","Male","20","","",""
"Less important","1992","indirect migration background","Female","22","","",""
"Quite unimportant","1992","no migration background","Male","1509","0.314095462078499","0.301113934718734","0.327076989438264"
"Quite unimportant","1992","no migration background","Female","1951","0.387956850659813","0.37494566030496","0.400968041014666"
"Quite unimportant","1992","direct migration background","Male","90","0.316972452153058","0.26041481115879","0.373530093147327"
"Quite unimportant","1992","direct migration background","Female","141","0.47141010840538","0.416020325078646","0.526799891732114"
"Quite unimportant","1992","indirect migration background","Male","12","","",""
"Quite unimportant","1992","indirect migration background","Female","13","","",""
"Very important","1993","no migration background","Male","","","",""
"Very important","1993","no migration background","Female","","","",""
"Very important","1993","direct migration background","Male","","","",""
"Very important","1993","direct migration background","Female","","","",""
"Very important","1993","indirect migration background","Male","","","",""
"Very important","1993","indirect migration background","Female","","","",""
"Important","1993","no migration background","Male","","","",""
