"plh0111","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Lower Saxony","Urban Area","95","0.212259799076444","0.173744832795457","0.250774765357431","2"
"Important","1990","North Rhine-Westphalia","Urban Area","463","0.262808161247272","0.242788725975611","0.282827596518932","2"
"Important","1990","Bremen","Rural Area","","","","","2"
"Important","1990","Lower Saxony","Rural Area","81","0.18017933095856","0.142931725906328","0.217426936010791","2"
"Important","1990","Hamburg","Rural Area","","","","","2"
"Important","1990","Bremen","Urban Area","17","","","","2"
"Important","1990","Schleswig-Holstein","Urban Area","24","","","","2"
"Important","1990","North Rhine-Westphalia","Rural Area","29","","","","2"
"Important","1990","Hesse","Urban Area","128","0.238990521914424","0.203510247413588","0.274470796415261","2"
"Important","1990","Schleswig-Holstein","Rural Area","26","","","","2"
"Important","1990","Hamburg","Urban Area","38","0.243191415285992","0.168578608858476","0.317804221713507","2"
"Important","1990","Rhineland-Palatinate,Saarland","Rural Area","12","","","","2"
"Important","1990","Bavaria","Urban Area","122","0.184891298705501","0.154649178370148","0.215133419040854","2"
"Important","1990","Hesse","Rural Area","17","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","Urban Area","81","0.173986734380677","0.138960502896702","0.209012965864651","2"
"Important","1990","Baden-Württemberg","Urban Area","202","0.206034822725193","0.18092916789603","0.231140477554357","2"
"Important","1990","Baden-Württemberg","Rural Area","38","0.253603727473692","0.186399328689379","0.320808126258005","2"
"Important","1990","Bavaria","Rural Area","129","0.204262333125595","0.173027642676215","0.235497023574975","2"
"Important","1990","Berlin","Urban Area","59","0.249657325381847","0.194202142407651","0.305112508356042","2"
"Important","1990","Brandenburg","Rural Area","","","","","2"
"Important","1990","Berlin","Rural Area","","","","","2"
"Important","1990","Brandenburg","Urban Area","","","","","2"
"Important","1990","Saxony","Urban Area","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Important","1990","Saxony","Rural Area","","","","","2"
"Important","1990","Saxony-Anhalt","Urban Area","","","","","2"
"Important","1990","Thuringia","Rural Area","","","","","2"
"Important","1990","Thuringia","Urban Area","","","","","2"
"Important","1990","Saxony-Anhalt","Rural Area","","","","","2"
"Less important","1990","Bremen","Rural Area","","","","","3"
"Less important","1990","Lower Saxony","Urban Area","218","0.504008527887807","0.45691511230835","0.551101943467264","3"
"Less important","1990","Hamburg","Urban Area","70","0.574893024989073","0.488914722637323","0.660871327340824","3"
"Less important","1990","Bremen","Urban Area","34","0.347640959534107","0.246992373511883","0.448289545556331","3"
"Less important","1990","Schleswig-Holstein","Rural Area","80","0.570437204874323","0.487546647707755","0.653327762040892","3"
"Less important","1990","Hamburg","Rural Area","","","","","3"
"Less important","1990","North Rhine-Westphalia","Urban Area","893","0.468577801247851","0.445881617428672","0.491273985067029","3"
"Less important","1990","North Rhine-Westphalia","Rural Area","28","","","","3"
"Less important","1990","Schleswig-Holstein","Urban Area","52","0.442167859141458","0.351397401917097","0.532938316365819","3"
"Less important","1990","Lower Saxony","Rural Area","218","0.533221002910401","0.484871088013853","0.58157091780695","3"
"Less important","1990","Hesse","Urban Area","264","0.447940373984125","0.406568547264998","0.489312200703252","3"
"Less important","1990","Hesse","Rural Area","59","0.51631718770393","0.423766915920656","0.608867459487205","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Urban Area","209","0.461059491295912","0.415003012482422","0.507115970109402","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Rural Area","61","0.542984145536473","0.449466395437205","0.636501895635741","3"
"Less important","1990","Baden-Württemberg","Urban Area","495","0.48889030163992","0.457861622836014","0.519918980443826","3"
"Less important","1990","Baden-Württemberg","Rural Area","79","0.463500348899183","0.386473007641414","0.540527690156952","3"
"Less important","1990","Bavaria","Urban Area","316","0.493644255165362","0.454696614865625","0.5325918954651","3"
"Less important","1990","Bavaria","Rural Area","324","0.483036529550402","0.444321640425742","0.521751418675063","3"
"Less important","1990","Berlin","Urban Area","118","0.487149983534273","0.423107716766525","0.551192250302021","3"
"Less important","1990","Berlin","Rural Area","","","","","3"
"Less important","1990","Brandenburg","Urban Area","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Less important","1990","Brandenburg","Rural Area","","","","","3"
"Less important","1990","Saxony","Urban Area","","","","","3"
"Less important","1990","Saxony","Rural Area","","","","","3"
"Less important","1990","Saxony-Anhalt","Urban Area","","","","","3"
"Less important","1990","Saxony-Anhalt","Rural Area","","","","","3"
"Less important","1990","Thuringia","Urban Area","","","","","3"
"Less important","1990","Thuringia","Rural Area","","","","","3"
"Quite unimportant","1990","Schleswig-Holstein","Urban Area","35","0.279476759017215","0.197461243904418","0.361492274130012","4"
"Quite unimportant","1990","Schleswig-Holstein","Rural Area","30","0.258121039118462","0.184844316410353","0.331397761826571","4"
"Quite unimportant","1990","Hamburg","Rural Area","","","","","4"
"Quite unimportant","1990","Lower Saxony","Urban Area","111","0.263424055258792","0.221934323772626","0.304913786744957","4"
"Quite unimportant","1990","Hamburg","Urban Area","18","","","","4"
"Quite unimportant","1990","Lower Saxony","Rural Area","100","0.259749535319197","0.217253034550452","0.302246036087943","4"
"Quite unimportant","1990","North Rhine-Westphalia","Urban Area","440","0.234896292877126","0.215614812547216","0.254177773207037","4"
"Quite unimportant","1990","Bremen","Urban Area","26","","","","4"
"Quite unimportant","1990","Bremen","Rural Area","","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Rural Area","11","","","","4"
"Quite unimportant","1990","Berlin","Rural Area","","","","","4"
"Quite unimportant","1990","Brandenburg","Urban Area","","","","","4"
"Quite unimportant","1990","Berlin","Urban Area","49","0.228487299572738","0.174692197659637","0.28228240148584","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Urban Area","146","0.339143925034386","0.295403066953522","0.38288478311525","4"
"Quite unimportant","1990","Brandenburg","Rural Area","","","","","4"
"Quite unimportant","1990","Hesse","Urban Area","146","0.284289198806801","0.246761618330043","0.321816779283558","4"
"Quite unimportant","1990","Hesse","Rural Area","35","0.340126081936499","0.252387718511948","0.42786444536105","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Rural Area","36","0.352956214830099","0.263241827877328","0.44267060178287","4"
"Quite unimportant","1990","Baden-Württemberg","Urban Area","281","0.288601951581586","0.260476048340664","0.316727854822507","4"
"Quite unimportant","1990","Baden-Württemberg","Rural Area","44","0.282895923627125","0.213323105804619","0.352468741449631","4"
"Quite unimportant","1990","Bavaria","Urban Area","181","0.295838873191606","0.260283120325564","0.331394626057649","4"
"Quite unimportant","1990","Bavaria","Rural Area","172","0.289412055621561","0.25427823897139","0.324545872271733","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Quite unimportant","1990","Saxony","Urban Area","","","","","4"
"Quite unimportant","1990","Saxony","Rural Area","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Urban Area","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Rural Area","","","","","4"
"Quite unimportant","1990","Thuringia","Urban Area","","","","","4"
"Quite unimportant","1990","Thuringia","Rural Area","","","","","4"
"Very important","1990","Schleswig-Holstein","Urban Area","4","","","","1"
"Very important","1990","Schleswig-Holstein","Rural Area","1","","","","1"
"Very important","1990","Hamburg","Urban Area","1","","","","1"
"Very important","1990","Hamburg","Rural Area","","","","","1"
"Very important","1990","Lower Saxony","Urban Area","9","","","","1"
"Very important","1990","Lower Saxony","Rural Area","10","","","","1"
"Very important","1990","Bremen","Urban Area","9","","","","1"
"Very important","1990","Bremen","Rural Area","","","","","1"
"Very important","1990","North Rhine-Westphalia","Urban Area","61","0.0337177446277512","0.0255081181153286","0.0419273711401738","1"
"Very important","1990","North Rhine-Westphalia","Rural Area","1","","","","1"
"Very important","1990","Hesse","Urban Area","17","","","","1"
"Very important","1990","Hesse","Rural Area","1","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Urban Area","14","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Very important","1990","Baden-Württemberg","Urban Area","19","","","","1"
"Very important","1990","Baden-Württemberg","Rural Area","","","","","1"
"Very important","1990","Bavaria","Urban Area","14","","","","1"
"Very important","1990","Bavaria","Rural Area","15","","","","1"
"Very important","1990","Berlin","Urban Area","8","","","","1"
"Very important","1990","Berlin","Rural Area","","","","","1"
"Very important","1990","Brandenburg","Urban Area","","","","","1"
"Very important","1990","Brandenburg","Rural Area","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Very important","1990","Saxony","Urban Area","","","","","1"
"Very important","1990","Saxony","Rural Area","","","","","1"
"Very important","1990","Saxony-Anhalt","Urban Area","","","","","1"
"Very important","1990","Saxony-Anhalt","Rural Area","","","","","1"
"Very important","1990","Thuringia","Urban Area","","","","","1"
