"plh0111","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","Urban Area","66","0.0323559461709604","0.024597313027912","0.0401145793140088"
"Very important","1990","Not Employed","Rural Area","13","","",""
"Very important","1990","Employed","Urban Area","90","0.0258798065757971","0.0206113380181225","0.0311482751334717"
"Very important","1990","Employed","Rural Area","15","","",""
"Important","1990","Not Employed","Urban Area","385","0.194540916894296","0.177183800732186","0.211898033056406"
"Important","1990","Not Employed","Rural Area","96","0.152337589894443","0.123608236101755","0.181066943687132"
"Important","1990","Employed","Urban Area","844","0.250320182415387","0.235945990162003","0.264694374668771"
"Important","1990","Employed","Rural Area","236","0.227118058582693","0.201605699030324","0.252630418135061"
"Less important","1990","Not Employed","Urban Area","848","0.407851124968888","0.386302645237966","0.42939960469981"
"Less important","1990","Not Employed","Rural Area","277","0.446200340840867","0.406458118755463","0.48594256292627"
"Less important","1990","Employed","Urban Area","1821","0.521621328209751","0.505046036475907","0.538196619943596"
"Less important","1990","Employed","Rural Area","572","0.549210143588799","0.518911404468109","0.579508882709489"
"Quite unimportant","1990","Not Employed","Urban Area","699","0.365252011965856","0.344139139515257","0.386364884416455"
"Quite unimportant","1990","Not Employed","Rural Area","215","0.380519308226684","0.341703101547722","0.419335514905646"
"Quite unimportant","1990","Employed","Urban Area","734","0.202178682799065","0.18885212136273","0.2155052442354"
"Quite unimportant","1990","Employed","Rural Area","213","0.208261189426486","0.183534649246178","0.232987729606795"
"Very important","1991","Not Employed","Urban Area","","","",""
"Very important","1991","Not Employed","Rural Area","","","",""
"Very important","1991","Employed","Urban Area","","","",""
"Very important","1991","Employed","Rural Area","","","",""
"Important","1991","Not Employed","Urban Area","","","",""
"Important","1991","Not Employed","Rural Area","","","",""
"Important","1991","Employed","Urban Area","","","",""
"Important","1991","Employed","Rural Area","","","",""
"Less important","1991","Not Employed","Urban Area","","","",""
"Less important","1991","Not Employed","Rural Area","","","",""
"Less important","1991","Employed","Urban Area","","","",""
"Less important","1991","Employed","Rural Area","","","",""
"Quite unimportant","1991","Not Employed","Urban Area","","","",""
"Quite unimportant","1991","Not Employed","Rural Area","","","",""
"Quite unimportant","1991","Employed","Urban Area","","","",""
"Quite unimportant","1991","Employed","Rural Area","","","",""
"Very important","1992","Not Employed","Urban Area","59","0.0256604012061129","0.0190903314403885","0.0322304709718373"
"Very important","1992","Not Employed","Rural Area","20","","",""
"Very important","1992","Employed","Urban Area","77","0.0195117859716816","0.0154574899370394","0.0235660820063237"
"Very important","1992","Employed","Rural Area","53","0.0192055006285026","0.0141956174759337","0.0242153837810715"
"Important","1992","Not Employed","Urban Area","329","0.148919294660634","0.134126714170485","0.163711875150783"
"Important","1992","Not Employed","Rural Area","130","0.104653109018249","0.0877108602187901","0.121595357817708"
"Important","1992","Employed","Urban Area","684","0.160201011838098","0.149449586162435","0.170952437513762"
"Important","1992","Employed","Rural Area","408","0.140058648282374","0.127390441265783","0.152726855298964"
"Less important","1992","Not Employed","Urban Area","933","0.403227831287932","0.38284508897973","0.423610573596134"
"Less important","1992","Not Employed","Rural Area","504","0.360758175652039","0.334179091943368","0.38733725936071"
"Less important","1992","Employed","Urban Area","2349","0.527119296805574","0.512484860130339","0.541753733480808"
"Less important","1992","Employed","Rural Area","1608","0.541033720038832","0.522843903191195","0.559223536886469"
"Quite unimportant","1992","Not Employed","Urban Area","904","0.422192472845321","0.401669988928221","0.442714956762421"
"Quite unimportant","1992","Not Employed","Rural Area","600","0.518782382110974","0.49112808071765","0.546436683504299"
"Quite unimportant","1992","Employed","Urban Area","1361","0.293167905384646","0.279824640773771","0.306511169995521"
"Quite unimportant","1992","Employed","Rural Area","814","0.299702131050292","0.282979211991474","0.31642505010911"
"Very important","1993","Not Employed","Urban Area","","","",""
"Very important","1993","Not Employed","Rural Area","","","",""
"Very important","1993","Employed","Urban Area","","","",""
"Very important","1993","Employed","Rural Area","","","",""
"Important","1993","Not Employed","Urban Area","","","",""
"Important","1993","Not Employed","Rural Area","","","",""
"Important","1993","Employed","Urban Area","","","",""
"Important","1993","Employed","Rural Area","","","",""
"Less important","1993","Not Employed","Urban Area","","","",""
"Less important","1993","Not Employed","Rural Area","","","",""
"Less important","1993","Employed","Urban Area","","","",""
"Less important","1993","Employed","Rural Area","","","",""
"Quite unimportant","1993","Not Employed","Urban Area","","","",""
"Quite unimportant","1993","Not Employed","Rural Area","","","",""
"Quite unimportant","1993","Employed","Urban Area","","","",""
"Quite unimportant","1993","Employed","Rural Area","","","",""
"Very important","1994","Not Employed","Urban Area","","","",""
"Very important","1994","Not Employed","Rural Area","","","",""
"Very important","1994","Employed","Urban Area","","","",""
"Very important","1994","Employed","Rural Area","","","",""
"Important","1994","Not Employed","Urban Area","","","",""
"Important","1994","Not Employed","Rural Area","","","",""
"Important","1994","Employed","Urban Area","","","",""
"Important","1994","Employed","Rural Area","","","",""
"Less important","1994","Not Employed","Urban Area","","","",""
"Less important","1994","Not Employed","Rural Area","","","",""
"Less important","1994","Employed","Urban Area","","","",""
"Less important","1994","Employed","Rural Area","","","",""
"Quite unimportant","1994","Not Employed","Urban Area","","","",""
"Quite unimportant","1994","Not Employed","Rural Area","","","",""
"Quite unimportant","1994","Employed","Urban Area","","","",""
"Quite unimportant","1994","Employed","Rural Area","","","",""
"Very important","1995","Not Employed","Urban Area","52","0.0212781587372497","0.015704297705163","0.0268520197693364"
"Very important","1995","Not Employed","Rural Area","17","","",""
"Very important","1995","Employed","Urban Area","67","0.0166417834276148","0.0128806661614422","0.0204029006937874"
"Very important","1995","Employed","Rural Area","41","0.0164703037370962","0.0116766318576081","0.0212639756165842"
"Important","1995","Not Employed","Urban Area","358","0.141445956033675","0.127986157446982","0.154905754620368"
"Important","1995","Not Employed","Rural Area","177","0.128850407079904","0.111769924354257","0.145930889805551"
"Important","1995","Employed","Urban Area","658","0.155642116691899","0.144983817399384","0.166300415984414"
"Important","1995","Employed","Rural Area","358","0.139630505418503","0.126576120387023","0.152684890449983"
"Less important","1995","Not Employed","Urban Area","1140","0.429146196777658","0.410028984712799","0.448263408842517"
"Less important","1995","Not Employed","Rural Area","661","0.410638440202845","0.385558206564038","0.435718673841652"
"Less important","1995","Employed","Urban Area","2406","0.546456867666405","0.531819994563791","0.561093740769018"
"Less important","1995","Employed","Rural Area","1537","0.55011772108932","0.531380679453781","0.568854762724859"
"Quite unimportant","1995","Not Employed","Urban Area","1025","0.408129688451418","0.389146382544876","0.427112994357959"
"Quite unimportant","1995","Not Employed","Rural Area","623","0.449603126287809","0.424242293278667","0.474963959296951"
"Quite unimportant","1995","Employed","Urban Area","1313","0.281259232214081","0.268040171449086","0.294478292979077"
"Quite unimportant","1995","Employed","Rural Area","772","0.293781469755081","0.276625885425682","0.31093705408448"
"Very important","1996","Not Employed","Urban Area","","","",""
"Very important","1996","Not Employed","Rural Area","","","",""
"Very important","1996","Employed","Urban Area","","","",""
"Very important","1996","Employed","Rural Area","","","",""
"Important","1996","Not Employed","Urban Area","","","",""
"Important","1996","Not Employed","Rural Area","","","",""
"Important","1996","Employed","Urban Area","","","",""
"Important","1996","Employed","Rural Area","","","",""
"Less important","1996","Not Employed","Urban Area","","","",""
"Less important","1996","Not Employed","Rural Area","","","",""
"Less important","1996","Employed","Urban Area","","","",""
"Less important","1996","Employed","Rural Area","","","",""
"Quite unimportant","1996","Not Employed","Urban Area","","","",""
"Quite unimportant","1996","Not Employed","Rural Area","","","",""
"Quite unimportant","1996","Employed","Urban Area","","","",""
"Quite unimportant","1996","Employed","Rural Area","","","",""
"Very important","1997","Not Employed","Urban Area","","","",""
"Very important","1997","Not Employed","Rural Area","","","",""
"Very important","1997","Employed","Urban Area","","","",""
"Very important","1997","Employed","Rural Area","","","",""
"Important","1997","Not Employed","Urban Area","","","",""
"Important","1997","Not Employed","Rural Area","","","",""
"Important","1997","Employed","Urban Area","","","",""
"Important","1997","Employed","Rural Area","","","",""
"Less important","1997","Not Employed","Urban Area","","","",""
"Less important","1997","Not Employed","Rural Area","","","",""
"Less important","1997","Employed","Urban Area","","","",""
"Less important","1997","Employed","Rural Area","","","",""
"Quite unimportant","1997","Not Employed","Urban Area","","","",""
"Quite unimportant","1997","Not Employed","Rural Area","","","",""
"Quite unimportant","1997","Employed","Urban Area","","","",""
"Quite unimportant","1997","Employed","Rural Area","","","",""
"Very important","1998","Not Employed","Urban Area","","","",""
"Very important","1998","Not Employed","Rural Area","","","",""
"Very important","1998","Employed","Urban Area","","","",""
"Very important","1998","Employed","Rural Area","","","",""
"Important","1998","Not Employed","Urban Area","","","",""
"Important","1998","Not Employed","Rural Area","","","",""
"Important","1998","Employed","Urban Area","","","",""
"Important","1998","Employed","Rural Area","","","",""
"Less important","1998","Not Employed","Urban Area","","","",""
"Less important","1998","Not Employed","Rural Area","","","",""
"Less important","1998","Employed","Urban Area","","","",""
"Less important","1998","Employed","Rural Area","","","",""
"Quite unimportant","1998","Not Employed","Urban Area","","","",""
"Quite unimportant","1998","Not Employed","Rural Area","","","",""
"Quite unimportant","1998","Employed","Urban Area","","","",""
"Quite unimportant","1998","Employed","Rural Area","","","",""
"Very important","1999","Not Employed","Urban Area","","","",""
"Very important","1999","Not Employed","Rural Area","","","",""
"Very important","1999","Employed","Urban Area","","","",""
"Very important","1999","Employed","Rural Area","","","",""
"Important","1999","Not Employed","Urban Area","","","",""
"Important","1999","Not Employed","Rural Area","","","",""
"Important","1999","Employed","Urban Area","","","",""
"Important","1999","Employed","Rural Area","","","",""
"Less important","1999","Not Employed","Urban Area","","","",""
"Less important","1999","Not Employed","Rural Area","","","",""
"Less important","1999","Employed","Urban Area","","","",""
