"plh0111","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","(0) in school","Male","3","","",""
"Very important","1990","(0) in school","Female","3","","",""
"Very important","1990","(1a) inadequately completed","Male","","","",""
"Very important","1990","(1a) inadequately completed","Female","","","",""
"Very important","1990","(1b) general elementary school","Male","8","","",""
"Very important","1990","(1b) general elementary school","Female","16","","",""
"Very important","1990","(1c) basic vocational qualification","Male","44","0.0284807466165631","0.0202183664137609","0.0367431268193653"
"Very important","1990","(1c) basic vocational qualification","Female","15","","",""
"Very important","1990","(2b) intermediate general qualification","Male","3","","",""
"Very important","1990","(2b) intermediate general qualification","Female","1","","",""
"Very important","1990","(2a) intermediate vocational","Male","14","","",""
"Very important","1990","(2a) intermediate vocational","Female","9","","",""
"Very important","1990","(2c_gen) general maturity certificate","Male","12","","",""
"Very important","1990","(2c_gen) general maturity certificate","Female","7","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","Male","5","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","Female","7","","",""
"Very important","1990","(3a) lower tertiary education","Male","5","","",""
"Very important","1990","(3a) lower tertiary education","Female","4","","",""
"Very important","1990","(3b) higher tertiary education","Male","18","","",""
"Very important","1990","(3b) higher tertiary education","Female","7","","",""
"Important","1990","(0) in school","Male","14","","",""
"Important","1990","(0) in school","Female","14","","",""
"Important","1990","(1a) inadequately completed","Male","6","","",""
"Important","1990","(1a) inadequately completed","Female","6","","",""
"Important","1990","(1b) general elementary school","Male","64","0.180898178440574","0.140396838054634","0.221399518826514"
"Important","1990","(1b) general elementary school","Female","99","0.104890457077471","0.0859558985695817","0.123825015585361"
"Important","1990","(1c) basic vocational qualification","Male","312","0.198836721109028","0.179011748369384","0.218661693848672"
"Important","1990","(1c) basic vocational qualification","Female","201","0.176924844710799","0.155288778777693","0.198560910643905"
"Important","1990","(2b) intermediate general qualification","Male","24","","",""
"Important","1990","(2b) intermediate general qualification","Female","55","0.274387275147727","0.213748439716508","0.335026110578945"
"Important","1990","(2a) intermediate vocational","Male","150","0.293533959551339","0.254127789233231","0.332940129869447"
"Important","1990","(2a) intermediate vocational","Female","157","0.221134550576405","0.190650855051684","0.251618246101125"
"Important","1990","(2c_gen) general maturity certificate","Male","52","0.35525479852583","0.281097801405487","0.429411795646174"
"Important","1990","(2c_gen) general maturity certificate","Female","39","0.4063878746545","0.305474402963889","0.507301346345111"
"Important","1990","(2c_voc) vocational maturity certificate","Male","51","0.301114553744014","0.231951587574847","0.370277519913181"
